,Report_Date,Haiti_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
22,2020-02-13,0,79.56033067976114,30.702779458160673,True,23,0.02676173186142367,57.87320155333085
23,2020-02-14,0,79.56033067976114,30.702779458160673,True,24,0.030683222822857355,57.87320155333085
24,2020-02-15,0,79.56033067976114,30.702779458160673,True,25,0.035179014339579324,57.87320155333085
25,2020-02-16,0,79.56033067976114,30.702779458160673,True,26,0.040333108892754814,57.87320155333085
26,2020-02-17,0,79.56033067976114,30.702779458160673,True,27,0.04624176337380244,57.87320155333085
27,2020-02-18,0,79.56033067976114,30.702779458160673,True,28,0.0530152665371112,57.87320155333085
28,2020-02-19,0,79.56033067976114,30.702779458160673,True,29,0.06077997104331757,57.87320155333085
29,2020-02-20,0,79.56033067976114,30.702779458160673,True,30,0.06968061554264388,57.87320155333085
30,2020-02-21,0,79.56033067976114,30.702779458160673,True,31,0.07988297686076243,57.87320155333085
31,2020-02-22,0,79.56033067976114,30.702779458160673,True,32,0.0915768974580704,57.87320155333085
32,2020-02-23,0,79.56033067976114,30.702779458160673,True,33,0.10497973895438169,57.87320155333085
33,2020-02-24,0,79.56033067976114,30.702779458160673,True,34,0.12034031864795854,57.87320155333085
34,2020-02-25,0,79.56033067976114,30.702779458160673,True,35,0.13794339259252764,57.87320155333085
35,2020-02-26,0,79.56033067976114,30.702779458160673,True,36,0.15811475588006524,57.87320155333085
36,2020-02-27,0,79.56033067976114,30.702779458160673,True,37,0.1812270382195711,57.87320155333085
37,2020-02-28,0,79.56033067976114,30.702779458160673,True,38,0.20770628055269463,57.87320155333085
38,2020-02-29,0,79.56033067976114,30.702779458160673,True,39,0.23803938607576164,57.87320155333085
39,2020-03-01,0,79.56033067976114,30.702779458160673,True,40,0.27278254630699467,57.87320155333085
40,2020-03-02,0,79.56033067976114,30.702779458160673,True,41,0.31257074926797707,57.87320155333085
41,2020-03-03,0,79.56033067976114,30.702779458160673,True,42,0.358128481774203,57.87320155333085
42,2020-03-04,0,79.56033067976114,30.702779458160673,True,43,0.4102817403448306,57.87320155333085
43,2020-03-05,0,79.56033067976114,30.702779458160673,True,44,0.4699714641328372,57.87320155333085
44,2020-03-06,0,79.56033067976114,30.702779458160673,True,45,0.5382684969415761,57.87320155333085
45,2020-03-07,0,79.56033067976114,30.702779458160673,True,46,0.6163901717467601,57.87320155333085
46,2020-03-08,0,79.56033067976114,30.702779458160673,True,47,0.7057185875068969,57.87320155333085
47,2020-03-09,0,79.56033067976114,30.702779458160673,True,48,0.8078206110330333,57.87320155333085
48,2020-03-10,0,79.56033067976114,30.702779458160673,True,49,0.9244695820830738,57.87320155333085
49,2020-03-11,0,79.56033067976114,30.702779458160673,True,50,1.0576686224910605,57.87320155333085
50,2020-03-12,0,79.56033067976114,30.702779458160673,True,51,1.2096753438702748,57.87320155333085
51,2020-03-13,0,79.56033067976114,30.702779458160673,True,52,1.3830276060612494,57.87320155333085
52,2020-03-14,0,79.56033067976114,30.702779458160673,True,53,1.5805697919667387,57.87320155333085
53,2020-03-15,0,79.56033067976114,30.702779458160673,True,54,1.8054788251083673,57.87320155333085
54,2020-03-16,0,79.56033067976114,30.702779458160673,True,55,2.061288855632317,57.87320155333085
55,2020-03-17,0,79.56033067976114,30.702779458160673,True,56,2.3519131712589263,57.87320155333085
56,2020-03-18,0,79.56033067976114,30.702779458160673,True,57,2.6816614474084846,57.87320155333085
57,2020-03-19,0,79.56033067976114,30.702779458160673,True,58,3.055249936490219,57.87320155333085
58,2020-03-20,2,79.56033067976114,30.702779458160673,True,59,3.477801620124891,57.87320155333085
59,2020-03-21,2,79.56033067976114,30.702779458160673,True,60,3.954832733448678,57.87320155333085
60,2020-03-22,2,79.56033067976114,30.702779458160673,True,61,4.492221460331322,57.87320155333085
61,2020-03-23,6,79.56033067976114,30.702779458160673,True,62,5.096154060405574,57.87320155333085
62,2020-03-24,7,79.56033067976114,30.702779458160673,True,63,5.773043322593866,57.87320155333085
63,2020-03-25,8,79.56033067976114,30.702779458160673,True,64,6.529414179939536,57.87320155333085
64,2020-03-26,8,79.56033067976114,30.702779458160673,True,65,7.371751736375194,57.87320155333085
65,2020-03-27,8,79.56033067976114,30.702779458160673,True,66,8.306308043235035,57.87320155333085
66,2020-03-28,8,79.56033067976114,30.702779458160673,True,67,9.338865923146805,57.87320155333085
67,2020-03-29,15,79.56033067976114,30.702779458160673,True,68,10.474461141795608,57.87320155333085
68,2020-03-30,15,79.56033067976114,30.702779458160673,True,69,11.71706835893022,57.87320155333085
69,2020-03-31,15,79.56033067976114,30.702779458160673,True,70,13.069261478834973,57.87320155333085
70,2020-04-01,16,79.56033067976114,30.702779458160673,True,71,14.531864967414352,57.87320155333085
71,2020-04-02,16,79.56033067976114,30.702779458160673,True,72,16.103618818024216,57.87320155333085
72,2020-04-03,18,79.56033067976114,30.702779458160673,True,73,17.780885234338815,57.87320155333085
73,2020-04-04,20,79.56033067976114,30.702779458160673,True,74,19.55742861164382,57.87320155333085
74,2020-04-05,21,79.56033067976114,30.702779458160673,True,75,21.424300807634296,57.87320155333085
75,2020-04-06,24,79.56033067976114,30.702779458160673,True,76,23.369859947731303,57.87320155333085
76,2020-04-07,25,79.56033067976114,30.702779458160673,True,77,25.379942562484626,57.87320155333085
77,2020-04-08,27,79.56033067976114,30.702779458160673,True,78,27.438195976391984,57.87320155333085
78,2020-04-09,30,79.56033067976114,30.702779458160673,True,79,29.526561821117735,57.87320155333085
79,2020-04-10,31,79.56033067976114,30.702779458160673,True,80,31.625884521420915,57.87320155333085
80,2020-04-11,33,79.56033067976114,30.702779458160673,True,81,33.716603361670806,57.87320155333085
81,2020-04-12,33,79.56033067976114,30.702779458160673,True,82,35.779476027969395,57.87320155333085
82,2020-04-13,40,79.56033067976114,30.702779458160673,True,83,37.79627738588042,57.87320155333085
83,2020-04-14,40,79.56033067976114,30.702779458160673,True,84,39.750420511623126,57.87320155333085
84,2020-04-15,41,79.56033067976114,30.702779458160673,True,85,41.62745700212682,57.87320155333085
85,2020-04-16,41,79.56033067976114,30.702779458160673,True,86,43.41542842144771,57.87320155333085
86,2020-04-17,43,79.56033067976114,30.702779458160673,True,87,45.105057702817355,57.87320155333085
87,2020-04-18,44,79.56033067976114,30.702779458160673,True,88,46.68978562193942,57.87320155333085
88,2020-04-19,47,79.56033067976114,30.702779458160673,True,89,48.165670804743314,57.87320155333085
89,2020-04-20,57,79.56033067976114,30.702779458160673,True,90,49.53118074802958,57.87320155333085
