,Report_Date,Senegal_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
26,2020-02-17,0,90.7546984593037,440.28757990332014,True,27,4.907092888461131,670.1509227289584
27,2020-02-18,0,90.7546984593037,440.28757990332014,True,28,5.320281231911166,670.1509227289584
28,2020-02-19,0,90.7546984593037,440.28757990332014,True,29,5.768031799230521,670.1509227289584
29,2020-02-20,0,90.7546984593037,440.28757990332014,True,30,6.253195473649661,670.1509227289584
30,2020-02-21,0,90.7546984593037,440.28757990332014,True,31,6.778851263569946,670.1509227289584
31,2020-02-22,0,90.7546984593037,440.28757990332014,True,32,7.348323323567448,670.1509227289584
32,2020-02-23,0,90.7546984593037,440.28757990332014,True,33,7.965199026444905,670.1509227289584
33,2020-02-24,0,90.7546984593037,440.28757990332014,True,34,8.633348110670173,670.1509227289584
34,2020-02-25,0,90.7546984593037,440.28757990332014,True,35,9.356942919326459,670.1509227289584
35,2020-02-26,0,90.7546984593037,440.28757990332014,True,36,10.140479736277777,670.1509227289584
36,2020-02-27,0,90.7546984593037,440.28757990332014,True,37,10.988801212245212,670.1509227289584
37,2020-02-28,0,90.7546984593037,440.28757990332014,True,38,11.907119857472047,670.1509227289584
38,2020-02-29,0,90.7546984593037,440.28757990332014,True,39,12.90104255815658,670.1509227289584
39,2020-03-01,0,90.7546984593037,440.28757990332014,True,40,13.976596050328942,670.1509227289584
40,2020-03-02,1,90.7546984593037,440.28757990332014,True,41,15.140253256772251,670.1509227289584
41,2020-03-03,2,90.7546984593037,440.28757990332014,True,42,16.398960359322988,670.1509227289584
42,2020-03-04,4,90.7546984593037,440.28757990332014,True,43,17.76016443977456,670.1509227289584
43,2020-03-05,4,90.7546984593037,440.28757990332014,True,44,19.231841476965556,670.1509227289584
44,2020-03-06,4,90.7546984593037,440.28757990332014,True,45,20.82252443475875,670.1509227289584
45,2020-03-07,4,90.7546984593037,440.28757990332014,True,46,22.54133111481278,670.1509227289584
46,2020-03-08,4,90.7546984593037,440.28757990332014,True,47,24.39799137865484,670.1509227289584
47,2020-03-09,4,90.7546984593037,440.28757990332014,True,48,26.40287326499177,670.1509227289584
48,2020-03-10,4,90.7546984593037,440.28757990332014,True,49,28.567007439984348,670.1509227289584
49,2020-03-11,4,90.7546984593037,440.28757990332014,True,50,30.90210932007736,670.1509227289584
50,2020-03-12,4,90.7546984593037,440.28757990332014,True,51,33.42059809891205,670.1509227289584
51,2020-03-13,10,90.7546984593037,440.28757990332014,True,52,36.135611792197025,670.1509227289584
52,2020-03-14,10,90.7546984593037,440.28757990332014,True,53,39.061017287997494,670.1509227289584
53,2020-03-15,24,90.7546984593037,440.28757990332014,True,54,42.21141425615408,670.1509227289584
54,2020-03-16,24,90.7546984593037,440.28757990332014,True,55,45.602131631644745,670.1509227289584
55,2020-03-17,26,90.7546984593037,440.28757990332014,True,56,49.249215245778444,670.1509227289584
56,2020-03-18,31,90.7546984593037,440.28757990332014,True,57,53.16940504037193,670.1509227289584
57,2020-03-19,31,90.7546984593037,440.28757990332014,True,58,57.380100169033966,670.1509227289584
58,2020-03-20,38,90.7546984593037,440.28757990332014,True,59,61.899310173334435,670.1509227289584
59,2020-03-21,47,90.7546984593037,440.28757990332014,True,60,66.74559032858271,670.1509227289584
60,2020-03-22,67,90.7546984593037,440.28757990332014,True,61,71.93795919449761,670.1509227289584
61,2020-03-23,79,90.7546984593037,440.28757990332014,True,62,77.4957963923227,670.1509227289584
62,2020-03-24,86,90.7546984593037,440.28757990332014,True,63,83.4387186756913,670.1509227289584
63,2020-03-25,99,90.7546984593037,440.28757990332014,True,64,89.78643248302875,670.1509227289584
64,2020-03-26,105,90.7546984593037,440.28757990332014,True,65,96.55856137076991,670.1509227289584
65,2020-03-27,119,90.7546984593037,440.28757990332014,True,66,103.77444704586469,670.1509227289584
66,2020-03-28,130,90.7546984593037,440.28757990332014,True,67,111.45292315907172,670.1509227289584
67,2020-03-29,142,90.7546984593037,440.28757990332014,True,68,119.6120616017661,670.1509227289584
68,2020-03-30,162,90.7546984593037,440.28757990332014,True,69,128.26889177941274,670.1509227289584
69,2020-03-31,175,90.7546984593037,440.28757990332014,True,70,137.43909422024586,670.1509227289584
70,2020-04-01,190,90.7546984593037,440.28757990332014,True,71,147.13667091648654,670.1509227289584
71,2020-04-02,195,90.7546984593037,440.28757990332014,True,72,157.37359597641824,670.1509227289584
72,2020-04-03,207,90.7546984593037,440.28757990332014,True,73,168.15945146584764,670.1509227289584
73,2020-04-04,219,90.7546984593037,440.28757990332014,True,74,179.5010547001284,670.1509227289584
74,2020-04-05,222,90.7546984593037,440.28757990332014,True,75,191.40208466122058,670.1509227289584
75,2020-04-06,226,90.7546984593037,440.28757990332014,True,76,203.8627165908608,670.1509227289584
76,2020-04-07,237,90.7546984593037,440.28757990332014,True,77,216.87927506900263,670.1509227289584
77,2020-04-08,244,90.7546984593037,440.28757990332014,True,78,230.4439169323814,670.1509227289584
78,2020-04-09,250,90.7546984593037,440.28757990332014,True,79,244.5443561200312,670.1509227289584
79,2020-04-10,265,90.7546984593037,440.28757990332014,True,80,259.16364284836453,670.1509227289584
80,2020-04-11,278,90.7546984593037,440.28757990332014,True,81,274.28000932279116,670.1509227289584
81,2020-04-12,280,90.7546984593037,440.28757990332014,True,82,289.86679340731797,670.1509227289584
82,2020-04-13,291,90.7546984593037,440.28757990332014,True,83,305.8924502467868,670.1509227289584
83,2020-04-14,299,90.7546984593037,440.28757990332014,True,84,322.3206597537923,670.1509227289584
84,2020-04-15,314,90.7546984593037,440.28757990332014,True,85,339.11053516430763,670.1509227289584
85,2020-04-16,335,90.7546984593037,440.28757990332014,True,86,356.2169346128925,670.1509227289584
86,2020-04-17,342,90.7546984593037,440.28757990332014,True,87,373.5908740110927,670.1509227289584
87,2020-04-18,350,90.7546984593037,440.28757990332014,True,88,391.18003560837974,670.1509227289584
88,2020-04-19,367,90.7546984593037,440.28757990332014,True,89,408.92936268731546,670.1509227289584
89,2020-04-20,377,90.7546984593037,440.28757990332014,True,90,426.78172712841604,670.1509227289584
90,2020-04-21,412,90.7546984593037,440.28757990332014,True,91,444.6786533130396,670.1509227289584
91,2020-04-22,442,90.7546984593037,440.28757990332014,True,92,462.56107923381677,670.1509227289584
92,2020-04-23,479,90.7546984593037,440.28757990332014,True,93,480.3701339325233,670.1509227289584
93,2020-04-24,545,90.7546984593037,440.28757990332014,True,94,498.0479096093585,670.1509227289584
94,2020-04-25,614,90.7546984593037,440.28757990332014,True,95,515.5382070013752,670.1509227289584
