,Report_Date,Fiji_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
27,2020-02-18,0,74.59569860666431,10.642731840411457,True,28,0.016015482988092227,20.410105357145557
28,2020-02-19,0,74.59569860666431,10.642731840411457,True,29,0.01868587780717929,20.410105357145557
29,2020-02-20,0,74.59569860666431,10.642731840411457,True,30,0.021801073401155044,20.410105357145557
30,2020-02-21,0,74.59569860666431,10.642731840411457,True,31,0.02543499427028577,20.410105357145557
31,2020-02-22,0,74.59569860666431,10.642731840411457,True,32,0.029673791436739306,20.410105357145557
32,2020-02-23,0,74.59569860666431,10.642731840411457,True,33,0.03461784313523631,20.410105357145557
33,2020-02-24,0,74.59569860666431,10.642731840411457,True,34,0.04038407512485714,20.410105357145557
34,2020-02-25,0,74.59569860666431,10.642731840411457,True,35,0.0471086488645109,20.410105357145557
35,2020-02-26,0,74.59569860666431,10.642731840411457,True,36,0.05495007203762696,20.410105357145557
36,2020-02-27,0,74.59569860666431,10.642731840411457,True,37,0.0640927925634185,20.410105357145557
37,2020-02-28,0,74.59569860666431,10.642731840411457,True,38,0.07475134414381328,20.410105357145557
38,2020-02-29,0,74.59569860666431,10.642731840411457,True,39,0.08717511832162413,20.410105357145557
39,2020-03-01,0,74.59569860666431,10.642731840411457,True,40,0.10165384458703536,20.410105357145557
40,2020-03-02,0,74.59569860666431,10.642731840411457,True,41,0.11852386570159312,20.410105357145557
41,2020-03-03,0,74.59569860666431,10.642731840411457,True,42,0.13817529929727168,20.410105357145557
42,2020-03-04,0,74.59569860666431,10.642731840411457,True,43,0.16106017780522772,20.410105357145557
43,2020-03-05,0,74.59569860666431,10.642731840411457,True,44,0.1877016552892044,20.410105357145557
44,2020-03-06,0,74.59569860666431,10.642731840411457,True,45,0.21870435965171564,20.410105357145557
45,2020-03-07,0,74.59569860666431,10.642731840411457,True,46,0.25476594908110217,20.410105357145557
46,2020-03-08,0,74.59569860666431,10.642731840411457,True,47,0.29668989876395135,20.410105357145557
47,2020-03-09,0,74.59569860666431,10.642731840411457,True,48,0.34539949299018846,20.410105357145557
48,2020-03-10,0,74.59569860666431,10.642731840411457,True,49,0.40195292279983397,20.410105357145557
49,2020-03-11,0,74.59569860666431,10.642731840411457,True,50,0.467559282919441,20.410105357145557
50,2020-03-12,0,74.59569860666431,10.642731840411457,True,51,0.5435951152933178,20.410105357145557
51,2020-03-13,0,74.59569860666431,10.642731840411457,True,52,0.6316209504146671,20.410105357145557
52,2020-03-14,0,74.59569860666431,10.642731840411457,True,53,0.7333970419850607,20.410105357145557
53,2020-03-15,0,74.59569860666431,10.642731840411457,True,54,0.8508971662820561,20.410105357145557
54,2020-03-16,0,74.59569860666431,10.642731840411457,True,55,0.9863189593816123,20.410105357145557
55,2020-03-17,0,74.59569860666431,10.642731840411457,True,56,1.1420887942566764,20.410105357145557
56,2020-03-18,0,74.59569860666431,10.642731840411457,True,57,1.320858668857487,20.410105357145557
57,2020-03-19,1,74.59569860666431,10.642731840411457,True,58,1.5254920174379867,20.410105357145557
58,2020-03-20,1,74.59569860666431,10.642731840411457,True,59,1.7590348296462466,20.410105357145557
59,2020-03-21,1,74.59569860666431,10.642731840411457,True,60,2.024668060394524,20.410105357145557
60,2020-03-22,2,74.59569860666431,10.642731840411457,True,61,2.325637176941204,20.410105357145557
61,2020-03-23,3,74.59569860666431,10.642731840411457,True,62,2.665155002104181,20.410105357145557
62,2020-03-24,4,74.59569860666431,10.642731840411457,True,63,3.0462749944131597,20.410105357145557
63,2020-03-25,5,74.59569860666431,10.642731840411457,True,64,3.4717339859382097,20.410105357145557
64,2020-03-26,5,74.59569860666431,10.642731840411457,True,65,3.9437663600028707,20.410105357145557
65,2020-03-27,5,74.59569860666431,10.642731840411457,True,66,4.463895750358914,20.410105357145557
66,2020-03-28,5,74.59569860666431,10.642731840411457,True,67,5.032715406233149,20.410105357145557
67,2020-03-29,5,74.59569860666431,10.642731840411457,True,68,5.649673886642617,20.410105357145557
68,2020-03-30,5,74.59569860666431,10.642731840411457,True,69,6.312887824715539,20.410105357145557
69,2020-03-31,5,74.59569860666431,10.642731840411457,True,70,7.0190068942859165,20.410105357145557
70,2020-04-01,5,74.59569860666431,10.642731840411457,True,71,7.76315642390285,20.410105357145557
71,2020-04-02,7,74.59569860666431,10.642731840411457,True,72,8.538979159875344,20.410105357145557
72,2020-04-03,7,74.59569860666431,10.642731840411457,True,73,9.33878898441792,20.410105357145557
73,2020-04-04,12,74.59569860666431,10.642731840411457,True,74,10.153836551963776,20.410105357145557
74,2020-04-05,12,74.59569860666431,10.642731840411457,True,75,10.974671685036629,20.410105357145557
75,2020-04-06,14,74.59569860666431,10.642731840411457,True,76,11.791572846065183,20.410105357145557
76,2020-04-07,15,74.59569860666431,10.642731840411457,True,77,12.595003258449232,20.410105357145557
77,2020-04-08,15,74.59569860666431,10.642731840411457,True,78,13.376048842412976,20.410105357145557
78,2020-04-09,15,74.59569860666431,10.642731840411457,True,79,14.126796147318922,20.410105357145557
79,2020-04-10,16,74.59569860666431,10.642731840411457,True,80,14.840618154829425,20.410105357145557
80,2020-04-11,16,74.59569860666431,10.642731840411457,True,81,15.512349869077704,20.410105357145557
81,2020-04-12,16,74.59569860666431,10.642731840411457,True,82,16.13835086151303,20.410105357145557
82,2020-04-13,16,74.59569860666431,10.642731840411457,True,83,16.716465399224468,20.410105357145557
83,2020-04-14,16,74.59569860666431,10.642731840411457,True,84,17.245900360487152,20.410105357145557
84,2020-04-15,16,74.59569860666431,10.642731840411457,True,85,17.7270459849103,20.410105357145557
