,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-3.498363472870991,-70.57281690718438,63.31663299521744,0.0,3.953280677639375e-12,2.0448587384791525e-11,-3.713064562554527,-72.42631246150039,61.31685557976631,2020-04-16,75.40480761944593,True,86,3936.915240279028
1,2020-01-23,-5.677765013378007,-71.90265683085111,58.29082922181589,0.0,9.873853124523875e-10,3.861127736147077e-09,-9.760147219722189,-83.55482482921866,55.72328800089921,2020-04-16,75.40480761944593,True,86,3936.915240279028
2,2020-01-24,-8.298520903241526,-75.32861142609872,62.04674710049982,0.0,2.4943146051608954e-08,8.281682390735825e-08,-3.959134605168579,-68.95918528206626,62.534742215801266,2020-04-16,75.40480761944593,True,86,3936.915240279028
3,2020-01-25,10.478281613910898,-50.4101180081045,75.98500437916935,0.0,2.4661283493340253e-07,7.290629476020007e-07,15.859336135900872,-54.735524018937824,80.48933808705848,2020-04-16,75.40480761944593,True,86,3936.915240279028
4,2020-01-26,-1.164513962822915,-70.20910688415846,66.31845245832294,0.0,1.458302509426429e-06,3.93994122660625e-06,-4.361847642917249,-76.42084359604132,61.572918311660175,2020-04-16,75.40480761944593,True,86,3936.915240279028
5,2020-01-27,6.693042048631031,-60.478429878805734,71.87353225166333,0.0,6.229888043911986e-06,1.563757578765394e-05,5.567183870527634,-61.73155932055396,73.17329538514642,2020-04-16,75.40480761944593,True,86,3936.915240279028
6,2020-01-28,3.384938302563012,-66.71132562173304,69.79236991097693,0.0,2.1265349423020382e-05,5.0158655455283084e-05,2.1549260436617823,-64.07404579940336,68.75195479638685,2020-04-16,75.40480761944593,True,86,3936.915240279028
7,2020-01-29,-3.217074958146222,-72.59204804775091,60.4930228313236,1.0,6.159488991852028e-05,0.00013766257058329246,-3.447459273443921,-69.00939283090734,66.02931082734479,2020-04-16,75.40480761944593,True,86,3936.915240279028
8,2020-01-30,-5.355208169449751,-70.10846519408403,64.75164947226135,1.0,0.00015737828061189877,0.0003354083003438993,-9.455073885270343,-79.11891018090985,55.79892306817576,2020-04-16,75.40480761944593,True,86,3936.915240279028
9,2020-01-31,-7.928642458436514,-80.90974120699998,58.31788243824127,1.0,0.0003642307476379209,0.0007439445174245767,-3.6087296272336484,-72.33798903975799,69.51282017946282,2020-04-16,75.40480761944593,True,86,3936.915240279028
