,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,5.03118495811904,-245.63948995121757,284.6836034389669,0.0,6.504287014183205e-18,9.106414359204928e-15,-21.239053614787405,-218.80282641216624,177.64820305084376,2020-04-24,107.79878320068444,False,94,58754.6751690885
1,2020-01-23,10.496186294455624,-246.982699087887,241.95343560389296,1.0,1.148324386127273e-14,5.162471041635989e-12,2.4045600018540654,-202.3434776690722,193.55202651832064,2020-04-24,107.79878320068444,False,94,58754.6751690885
2,2020-01-24,-20.378170573004326,-282.76319782107805,245.2280978589278,3.0,9.106653107241148e-13,2.1064824884528128e-10,8.08983276756622,-193.12468043147794,201.60012835829434,2020-04-24,107.79878320068444,False,94,58754.6751690885
3,2020-01-25,1.7460609063200183,-265.96086102397544,246.03199751676422,3.0,2.027353486860499e-11,2.926630197624454e-09,31.939429236681434,-170.89278851894986,222.4490530915733,2020-04-24,107.79878320068444,False,94,58754.6751690885
4,2020-01-26,-21.889802647132218,-283.92683566357556,220.09143682326112,4.0,2.250020665504072e-10,2.253202109168416e-08,23.894011527446054,-159.0547445325623,231.10341313730612,2020-04-24,107.79878320068444,False,94,58754.6751690885
5,2020-01-27,13.449058384821825,-224.52175350559025,269.44904097421454,5.0,1.607769124616331e-09,1.1941752722197806e-07,-16.929837008448715,-196.76498568169055,180.34522808160762,2020-04-24,107.79878320068444,False,94,58754.6751690885
6,2020-01-28,12.030528712670446,-255.42932029566154,291.24138480110105,7.0,8.478164309003015e-09,4.891340307041702e-07,-26.004964398542224,-220.16907506425386,181.61145656759396,2020-04-24,107.79878320068444,False,94,58754.6751690885
7,2020-01-29,5.102541527638678,-238.84670335376205,264.80680543155717,7.0,3.57926924686047e-08,1.6591210380753809e-06,-20.968241288131857,-220.22185131543677,193.28881066629214,2020-04-24,107.79878320068444,False,94,58754.6751690885
8,2020-01-30,10.578040324416829,-271.90891364478085,285.77522901207044,10.0,1.2750226217689232e-07,4.872684570575753e-06,2.7094203369362226,-198.58119125260663,195.31160582740304,2020-04-24,107.79878320068444,False,94,58754.6751690885
9,2020-01-31,-20.28427477800712,-276.7896000227425,233.28507056335576,13.0,3.972385587926087e-07,1.2773513460464088e-05,8.433021733922118,-189.55743875207062,203.34430916103753,2020-04-24,107.79878320068444,False,94,58754.6751690885
