,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,active_patients,fastest_growth_day,growth_stabilized,current_day,cap
2,2020-01-24,7.180586012876182,-43.39942010762256,61.13020579519065,0.0,1.0499929675513995e-05,1.7508418201856546e-05,10.02061156920653,-44.507709287371185,64.18427160766944,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
3,2020-01-25,7.393097856382603,-46.86833162228091,63.44728735362663,0.0,5.133236340217769e-05,8.17507316531106e-05,10.529517607987428,-44.84810325051705,60.91714666652089,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
4,2020-01-26,4.459776466669075,-49.67731487024133,61.42913893221034,0.0,0.0001757842972782357,0.0002701457740815512,1.85922359361453,-54.442400667198896,57.47768283002896,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
5,2020-01-27,-1.0013440312831965,-52.39062556670312,51.41158531610495,0.0,0.0004805857823657934,0.0007173631444218132,-2.9803573093579665,-59.31572089340611,56.195906042174386,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
6,2020-01-28,-1.8364785148024092,-57.94455191636729,51.77873207903347,0.0,0.0011247921143614772,0.0016381173133217148,-3.184572813268384,-60.53187354460712,53.649111201195225,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
7,2020-01-29,0.803984938322833,-50.375687574846694,56.36337113414642,0.0,0.0023495005582131606,0.003349527006388218,-0.15224432772617646,-54.058485061971695,51.029418171378246,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
8,2020-01-30,3.996668985547695,-52.67508521294109,58.7986475616031,0.0,0.004499353482059572,0.00629485701290066,3.34104845246791,-50.37031137309824,57.283011093052856,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
9,2020-01-31,8.818208030971999,-46.81195906729667,62.47315403712071,0.0,0.008045696590716472,0.011068508295372204,11.561879637549163,-44.293393733917725,64.54492301790755,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
10,2020-02-01,9.158274049058889,-46.80185965482987,63.5874501976109,0.0,0.013611286192854781,0.018442150396529917,12.192867400833237,-44.75430324675301,66.29280737536524,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
11,2020-02-02,6.362413914092372,-48.042355504545,61.95419668705555,0.0,0.021996456916338235,0.029391909100011722,3.6542990309725387,-50.61473884414338,56.85020641146997,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
12,2020-02-03,1.049426678317523,-53.245860962887974,57.97054091369459,0.0,0.034206673726056534,0.04512653544861095,-1.0431547665157446,-57.00847482251434,56.991293681818206,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
13,2020-02-04,0.37392071460969234,-54.920122268751484,52.89520338324793,0.0,0.05148140100635627,0.06711649138487048,-1.094025363247363,-57.13485122797474,56.412582619661514,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
14,2020-02-05,3.1863938449315485,-51.91885868595463,56.45368900751692,0.0,0.07532422772420283,0.09712389350751216,2.103745417036246,-54.61990658084328,54.48142164894542,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
15,2020-02-06,6.564421904931876,-51.15172590164868,56.6487149175117,0.0,0.10753419181366847,0.13723326036421246,5.775525476102542,-50.98826443669077,63.051698409324054,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
16,2020-02-07,11.585664702643127,-42.64019914567029,63.70420107561214,0.0,0.15023824922884835,0.1898830107091158,14.188909631543805,-42.08826094803713,73.8222675681094,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
17,2020-02-08,12.14089712905518,-40.8997426986465,63.081145684331645,0.0,0.2059248337777363,0.25789766047159696,15.027615330909747,-38.66808899152566,72.36825521132822,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
18,2020-02-09,9.576852126986587,-43.79204603650058,64.00480303583439,0.0,0.27747845296129964,0.3445206649418482,6.713113537532744,-44.12265250205743,65.2932895133804,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
19,2020-02-10,4.513603986300705,-54.225934799495896,58.21903025295575,0.0,0.3682152626253861,0.453447849943681,2.2573492621684386,-52.308262123911646,60.18186371556987,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
20,2020-02-11,4.107131896210401,-48.29156030970823,60.9226806449224,0.0,0.4819195592692294,0.5888613715551018,2.4671627172918873,-55.630755066279356,57.714717065974924,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
21,2020-02-12,7.209406896853462,-47.44506600917227,63.57779396721098,0.0,0.6228811232916862,0.7554641382407987,5.946088031144415,-51.81439363961599,63.86612557493625,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
22,2020-02-13,10.899587696191501,-43.8288680028877,65.69273964324441,0.0,0.7959333392191321,0.9585146220436264,9.92108097204474,-46.93479396792524,63.11514341693042,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
23,2020-02-14,16.257034331527034,-36.943389902311694,72.58448451507664,0.0,1.0064920099533352,1.2038619766953462,18.66144416685881,-34.20401908187432,73.94645571520735,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
24,2020-02-15,17.17434744692155,-38.660367395357426,69.1539303636019,0.0,1.2605947711966934,1.497981370091401,19.85273134264246,-35.29125927050412,72.08336766309822,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
25,2020-02-16,15.000219910272836,-40.37667138894463,67.15668539496036,0.0,1.5649409993404177,1.8480094264664086,11.91838725409334,-42.26303950118748,68.28732986819595,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
26,2020-02-17,10.356829248655043,-46.90895132639261,61.80939379711677,0.0,1.9269320911183725,2.2617796597413595,7.872477793047676,-49.1410092681962,59.644798082804535,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
27,2020-02-18,10.402410845782804,-46.03932847296963,62.58193747839575,0.0,2.354711976114878,2.747857763828198,8.524121263441916,-45.40969835936515,67.02476937910045,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
28,2020-02-19,13.99135504866824,-37.171264904935185,71.21061564768273,0.0,2.8572077036521617,3.3155766081175635,12.479297777805122,-40.86157967657787,66.06395145207574,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
29,2020-02-20,18.205413652287334,-33.25267723760131,68.87899991125947,0.0,3.4441699235646905,3.9750707668971876,16.967588201466572,-37.345768481618585,72.28332989405179,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
30,2020-02-21,24.126724744902184,-30.102060434355977,79.30193889973701,0.0,4.126213055799705,4.737310390023933,26.261111182550756,-30.946341631262914,83.31082601800189,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
31,2020-02-22,25.65086366205438,-29.732124407911037,79.83852666516081,0.0,4.914854916592795,5.6141341987945035,28.04843973695052,-25.98042398908909,85.625301624256,2020-05-28,0.0,98.01201496557323,True,128,2627.715517045125
