,Report_Date,MS Zaandam_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
28,2020-02-19,0,85.96265591402683,11.771811540478755,False,29,0.16796340892690056,0.09008589196901885
29,2020-02-20,0,85.96265591402683,11.771811540478755,False,30,0.18304805302100316,0.09008589196901885
30,2020-02-21,0,85.96265591402683,11.771811540478755,False,31,0.1994758749180644,0.09008589196901885
31,2020-02-22,0,85.96265591402683,11.771811540478755,False,32,0.21736430906418808,0.09008589196901885
32,2020-02-23,0,85.96265591402683,11.771811540478755,False,33,0.2368406521261539,0.09008589196901885
33,2020-02-24,0,85.96265591402683,11.771811540478755,False,34,0.2580428152601546,0.09008589196901885
34,2020-02-25,0,85.96265591402683,11.771811540478755,False,35,0.281120119284347,0.09008589196901885
35,2020-02-26,0,85.96265591402683,11.771811540478755,False,36,0.3062341322675895,0.09008589196901885
36,2020-02-27,0,85.96265591402683,11.771811540478755,False,37,0.33355954828693385,0.09008589196901885
37,2020-02-28,0,85.96265591402683,11.771811540478755,False,38,0.36328510517322343,0.09008589196901885
38,2020-02-29,0,85.96265591402683,11.771811540478755,False,39,0.3956145379302514,0.09008589196901885
39,2020-03-01,0,85.96265591402683,11.771811540478755,False,40,0.43076756314852566,0.09008589196901885
40,2020-03-02,0,85.96265591402683,11.771811540478755,False,41,0.46898088810762484,0.09008589196901885
41,2020-03-03,0,85.96265591402683,11.771811540478755,False,42,0.5105092363373978,0.09008589196901885
42,2020-03-04,0,85.96265591402683,11.771811540478755,False,43,0.5556263791526651,0.09008589196901885
43,2020-03-05,0,85.96265591402683,11.771811540478755,False,44,0.6046261600534208,0.09008589196901885
44,2020-03-06,0,85.96265591402683,11.771811540478755,False,45,0.6578234958589894,0.09008589196901885
45,2020-03-07,0,85.96265591402683,11.771811540478755,False,46,0.7155553349899458,0.09008589196901885
46,2020-03-08,0,85.96265591402683,11.771811540478755,False,47,0.7781815494019201,0.09008589196901885
47,2020-03-09,0,85.96265591402683,11.771811540478755,False,48,0.8460857322965547,0.09008589196901885
48,2020-03-10,0,85.96265591402683,11.771811540478755,False,49,0.919675868887162,0.09008589196901885
49,2020-03-11,0,85.96265591402683,11.771811540478755,False,50,0.9993848422001034,0.09008589196901885
50,2020-03-12,0,85.96265591402683,11.771811540478755,False,51,1.0856707301942263,0.09008589196901885
51,2020-03-13,0,85.96265591402683,11.771811540478755,False,52,1.1790168444607594,0.09008589196901885
52,2020-03-14,0,85.96265591402683,11.771811540478755,False,53,1.2799314545490414,0.09008589196901885
53,2020-03-15,0,85.96265591402683,11.771811540478755,False,54,1.388947135726587,0.09008589196901885
54,2020-03-16,0,85.96265591402683,11.771811540478755,False,55,1.5066196719659546,0.09008589196901885
55,2020-03-17,0,85.96265591402683,11.771811540478755,False,56,1.6335264404702845,0.09008589196901885
