,Report_Date,Australia_western australia_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
35,2020-02-26,0,0,67.49697982927299,278.7704816006186,True,36,2.5766240996714393,557.5376243692782
36,2020-02-27,0,0,67.49697982927299,278.7704816006186,True,37,3.0532006188924297,557.5376243692782
37,2020-02-28,0,0,67.49697982927299,278.7704816006186,True,38,3.6173509283981087,557.5376243692782
38,2020-02-29,2,2,67.49697982927299,278.7704816006186,True,39,4.284935678824902,557.5376243692782
39,2020-03-01,2,1,67.49697982927299,278.7704816006186,True,40,5.074594994117764,557.5376243692782
40,2020-03-02,2,1,67.49697982927299,278.7704816006186,True,41,6.008198158715481,557.5376243692782
41,2020-03-03,2,1,67.49697982927299,278.7704816006186,True,42,7.111350900637424,557.5376243692782
42,2020-03-04,2,1,67.49697982927299,278.7704816006186,True,43,8.413961234308294,557.5376243692782
43,2020-03-05,3,2,67.49697982927299,278.7704816006186,True,44,9.950861573808057,557.5376243692782
44,2020-03-06,3,2,67.49697982927299,278.7704816006186,True,45,11.762479901060358,557.5376243692782
45,2020-03-07,3,2,67.49697982927299,278.7704816006186,True,46,13.895545622853833,557.5376243692782
46,2020-03-08,3,2,67.49697982927299,278.7704816006186,True,47,16.403805731192783,557.5376243692782
47,2020-03-09,4,3,67.49697982927299,278.7704816006186,True,48,19.34871329519734,557.5376243692782
48,2020-03-10,6,5,67.49697982927299,278.7704816006186,True,49,22.800032496538396,557.5376243692782
49,2020-03-11,9,8,67.49697982927299,278.7704816006186,True,50,26.83628191227064,557.5376243692782
50,2020-03-12,9,8,67.49697982927299,278.7704816006186,True,51,31.544910565407598,557.5376243692782
51,2020-03-13,14,13,67.49697982927299,278.7704816006186,True,52,37.02207032171237,557.5376243692782
52,2020-03-14,17,16,67.49697982927299,278.7704816006186,True,53,43.37181591442039,557.5376243692782
53,2020-03-15,17,16,67.49697982927299,278.7704816006186,True,54,50.70453484222715,557.5376243692782
54,2020-03-16,28,27,67.49697982927299,278.7704816006186,True,55,59.1343911889497,557.5376243692782
55,2020-03-17,31,30,67.49697982927299,278.7704816006186,True,56,68.77557111653702,557.5376243692782
56,2020-03-18,35,34,67.49697982927299,278.7704816006186,True,57,79.73715774730125,557.5376243692782
57,2020-03-19,52,51,67.49697982927299,278.7704816006186,True,58,92.11655548094318,557.5376243692782
58,2020-03-20,64,63,67.49697982927299,278.7704816006186,True,59,105.99154264323016,557.5376243692782
59,2020-03-21,90,89,67.49697982927299,278.7704816006186,True,60,121.41126262221665,557.5376243692782
60,2020-03-22,120,119,67.49697982927299,278.7704816006186,True,61,138.38675639134382,557.5376243692782
61,2020-03-23,140,139,67.49697982927299,278.7704816006186,True,62,156.88195716251766,557.5376243692782
62,2020-03-24,175,174,67.49697982927299,278.7704816006186,True,63,176.80634452822395,557.5376243692782
63,2020-03-25,175,173,67.49697982927299,278.7704816006186,True,64,198.0106000603517,557.5376243692782
64,2020-03-26,231,228,67.49697982927299,278.7704816006186,True,65,220.28652395643982,557.5376243692782
65,2020-03-27,231,228,67.49697982927299,278.7704816006186,True,66,243.3720982878097,557.5376243692782
66,2020-03-28,278,248,67.49697982927299,278.7704816006186,True,67,266.961921405961,557.5376243692782
67,2020-03-29,311,281,67.49697982927299,278.7704816006186,True,68,290.7223893049074,557.5376243692782
68,2020-03-30,355,312,67.49697982927299,278.7704816006186,True,69,314.3101484455923,557.5376243692782
69,2020-03-31,364,321,67.49697982927299,278.7704816006186,True,70,337.3917121085169,557.5376243692782
70,2020-04-01,392,342,67.49697982927299,278.7704816006186,True,71,359.6618993214426,557.5376243692782
71,2020-04-02,400,334,67.49697982927299,278.7704816006186,True,72,380.8589911866248,557.5376243692782
72,2020-04-03,400,306,67.49697982927299,278.7704816006186,True,73,400.7751338177699,557.5376243692782
73,2020-04-04,436,342,67.49697982927299,278.7704816006186,True,74,419.26136903729895,557.5376243692782
74,2020-04-05,453,358,67.49697982927299,278.7704816006186,True,75,436.2275220955869,557.5376243692782
75,2020-04-06,460,294,67.49697982927299,278.7704816006186,True,76,451.6378351371144,557.5376243692782
76,2020-04-07,460,294,67.49697982927299,278.7704816006186,True,77,465.50360733969325,557.5376243692782
77,2020-04-08,481,313,67.49697982927299,278.7704816006186,True,78,477.8741834138759,557.5376243692782
78,2020-04-09,495,319,67.49697982927299,278.7704816006186,True,79,488.8274864478482,557.5376243692782
79,2020-04-10,506,297,67.49697982927299,278.7704816006186,True,80,498.46101396327845,557.5376243692782
80,2020-04-11,514,292,67.49697982927299,278.7704816006186,True,81,506.88389818635875,557.5376243692782
81,2020-04-12,514,292,67.49697982927299,278.7704816006186,True,82,514.2103390862471,557.5376243692782
82,2020-04-13,517,295,67.49697982927299,278.7704816006186,True,83,520.5544879002537,557.5376243692782
83,2020-04-14,527,270,67.49697982927299,278.7704816006186,True,84,526.0267004455859,557.5376243692782
84,2020-04-15,527,270,67.49697982927299,278.7704816006186,True,85,530.7309875511667,557.5376243692782
85,2020-04-16,532,188,67.49697982927299,278.7704816006186,True,86,534.7634502458044,557.5376243692782
86,2020-04-17,541,194,67.49697982927299,278.7704816006186,True,87,538.2114838082291,557.5376243692782
87,2020-04-18,544,197,67.49697982927299,278.7704816006186,True,88,541.1535530764982,557.5376243692782
88,2020-04-19,545,198,67.49697982927299,278.7704816006186,True,89,543.6593704897712,557.5376243692782
89,2020-04-20,545,103,67.49697982927299,278.7704816006186,True,90,545.7903406352696,557.5376243692782
90,2020-04-21,546,96,67.49697982927299,278.7704816006186,True,91,547.6001659977804,557.5376243692782
91,2020-04-22,546,88,67.49697982927299,278.7704816006186,True,92,549.1355357659237,557.5376243692782
92,2020-04-23,546,81,67.49697982927299,278.7704816006186,True,93,550.4368420285797,557.5376243692782
93,2020-04-24,548,76,67.49697982927299,278.7704816006186,True,94,551.5388854838463,557.5376243692782
94,2020-04-25,549,63,67.49697982927299,278.7704816006186,True,95,552.4715463455456,557.5376243692782
95,2020-04-26,549,55,67.49697982927299,278.7704816006186,True,96,553.2604061322863,557.5376243692782
96,2020-04-27,549,55,67.49697982927299,278.7704816006186,True,97,553.9273131594271,557.5376243692782
97,2020-04-28,550,47,67.49697982927299,278.7704816006186,True,98,554.4908894687939,557.5376243692782
98,2020-04-29,551,36,67.49697982927299,278.7704816006186,True,99,554.9669801755194,557.5376243692782
99,2020-04-30,551,36,67.49697982927299,278.7704816006186,True,100,555.369048233964,557.5376243692782
100,2020-05-01,551,32,67.49697982927299,278.7704816006186,True,101,555.7085187766608,557.5376243692782
101,2020-05-02,551,23,67.49697982927299,278.7704816006186,True,102,555.995077729082,557.5376243692782
102,2020-05-03,551,19,67.49697982927299,278.7704816006186,True,103,556.2369295474468,557.5376243692782
103,2020-05-04,551,14,67.49697982927299,278.7704816006186,True,104,556.4410188111184,557.5376243692782
104,2020-05-05,551,14,67.49697982927299,278.7704816006186,True,105,556.6132201279732,557.5376243692782
105,2020-05-06,551,14,67.49697982927299,278.7704816006186,True,106,556.7585004517515,557.5376243692782
106,2020-05-07,552,9,67.49697982927299,278.7704816006186,True,107,556.8810575130921,557.5376243692782
107,2020-05-08,552,9,67.49697982927299,278.7704816006186,True,108,556.9844376623741,557.5376243692782
108,2020-05-09,552,7,67.49697982927299,278.7704816006186,True,109,557.0716360324958,557.5376243692782
109,2020-05-10,552,7,67.49697982927299,278.7704816006186,True,110,557.145181564982,557.5376243692782
110,2020-05-11,553,8,67.49697982927299,278.7704816006186,True,111,557.2072091094025,557.5376243692782
111,2020-05-12,553,7,67.49697982927299,278.7704816006186,True,112,557.2595205063652,557.5376243692782
112,2020-05-13,552,5,67.49697982927299,278.7704816006186,True,113,557.3036362982682,557.5376243692782
113,2020-05-14,552,5,67.49697982927299,278.7704816006186,True,114,557.3408394780913,557.5376243692782
114,2020-05-15,552,5,67.49697982927299,278.7704816006186,True,115,557.3722124824253,557.5376243692782
115,2020-05-16,553,3,67.49697982927299,278.7704816006186,True,116,557.3986684579704,557.5376243692782
116,2020-05-17,554,2,67.49697982927299,278.7704816006186,True,117,557.4209776780204,557.5376243692782
117,2020-05-18,557,3,67.49697982927299,278.7704816006186,True,118,557.4397898541871,557.5376243692782
118,2020-05-19,557,3,67.49697982927299,278.7704816006186,True,119,557.4556529761638,557.5376243692782
119,2020-05-20,557,3,67.49697982927299,278.7704816006186,True,120,557.469029216231,557.5376243692782
120,2020-05-21,557,3,67.49697982927299,278.7704816006186,True,121,557.4803083532827,557.5376243692782
121,2020-05-22,557,3,67.49697982927299,278.7704816006186,True,122,557.4898191014272,557.5376243692782
122,2020-05-23,560,2,67.49697982927299,278.7704816006186,True,123,557.4978386689635,557.5376243692782
123,2020-05-24,560,2,67.49697982927299,278.7704816006186,True,124,557.5046008232525,557.5376243692782
124,2020-05-25,564,6,67.49697982927299,278.7704816006186,True,125,557.5103026943711,557.5376243692782
125,2020-05-26,570,12,67.49697982927299,278.7704816006186,True,126,557.5151105143183,557.5376243692782
126,2020-05-27,570,12,67.49697982927299,278.7704816006186,True,127,557.519164457986,557.5376243692782
127,2020-05-28,577,18,67.49697982927299,278.7704816006186,True,128,557.5225827262406,557.5376243692782
