,Report_Date,Malta_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
57,2020-03-19,53,65.32208982245365,128.70671067866743,True,58,55.541283646403485,249.63165947230718
58,2020-03-20,64,65.32208982245365,128.70671067866743,True,59,63.601107950808796,249.63165947230718
59,2020-03-21,73,65.32208982245365,128.70671067866743,True,60,72.41099619515063,249.63165947230718
60,2020-03-22,90,65.32208982245365,128.70671067866743,True,61,81.92537332970427,249.63165947230718
61,2020-03-23,107,65.32208982245365,128.70671067866743,True,62,92.06774604016003,249.63165947230718
62,2020-03-24,110,65.32208982245365,128.70671067866743,True,63,102.73070178389031,249.63165947230718
63,2020-03-25,129,65.32208982245365,128.70671067866743,True,64,113.77880375364802,249.63165947230718
64,2020-03-26,134,65.32208982245365,128.70671067866743,True,65,125.05448830517349,249.63165947230718
65,2020-03-27,139,65.32208982245365,128.70671067866743,True,66,136.38656088801002,249.63165947230718
66,2020-03-28,149,65.32208982245365,128.70671067866743,True,67,147.60038582084553,249.63165947230718
67,2020-03-29,151,65.32208982245365,128.70671067866743,True,68,158.528514451052,249.63165947230718
68,2020-03-30,156,65.32208982245365,128.70671067866743,True,69,169.02040260823367,249.63165947230718
69,2020-03-31,169,65.32208982245365,128.70671067866743,True,70,178.9500614943027,249.63165947230718
70,2020-04-01,188,65.32208982245365,128.70671067866743,True,71,188.22090544142938,249.63165947230718
71,2020-04-02,196,65.32208982245365,128.70671067866743,True,72,196.7675802272389,249.63165947230718
72,2020-04-03,202,65.32208982245365,128.70671067866743,True,73,204.55503820358393,249.63165947230718
73,2020-04-04,213,65.32208982245365,128.70671067866743,True,74,211.57546792630043,249.63165947230718
74,2020-04-05,227,65.32208982245365,128.70671067866743,True,75,217.84384367504043,249.63165947230718
