,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,0.7865107013885603,-6.953825383149325,8.757876315892231,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
1,2020-01-23,0.8581086746063202,-7.313276790444517,8.730544470814912,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
2,2020-01-24,-0.9408240999049556,-8.582845801356143,6.590637001479762,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
3,2020-01-25,-0.19048200512031474,-8.202546663647274,7.172470791779649,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
4,2020-01-26,0.07049352565106703,-7.814405252435576,7.860744555876611,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
5,2020-01-27,-0.20151032172230074,-8.309551649495264,8.320061043618237,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
6,2020-01-28,-0.2492588651479496,-7.5446942317153765,8.181435650469044,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
7,2020-01-29,0.8079278061969359,-6.945329781094414,8.781771095873133,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
8,2020-01-30,0.8829735489735984,-7.377726669141375,8.18474564001503,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
9,2020-01-31,-0.9119564514118398,-9.097182508073512,6.307145880970685,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
10,2020-02-01,-0.15696724462307454,-8.237060489860157,7.85342708889474,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
11,2020-02-02,0.10940344545982741,-8.024700824931523,8.77569558125327,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
12,2020-02-03,-0.15633679731322075,-8.369839203837563,7.981221575163651,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
13,2020-02-04,-0.1968135202318403,-8.369969086903364,7.60408640528053,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
14,2020-02-05,0.8688154460785072,-7.310736755202434,9.405382509666763,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
15,2020-02-06,0.9536623203346029,-6.84983950556051,9.086160633540068,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
16,2020-02-07,-0.829889050461567,-8.263046426865255,6.848723284864369,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
17,2020-02-08,-0.061689885442754305,-7.67891356914626,7.899456434771017,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
18,2020-02-09,0.22001674117081071,-7.596251088426306,7.431129774063254,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
19,2020-02-10,-0.02791956199327758,-7.618963426289738,8.112238416914995,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
20,2020-02-11,-0.04772733639744553,-8.111696079780623,7.849167104264216,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
21,2020-02-12,1.0418963973979238,-7.0122354442942685,8.99894243673848,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
22,2020-02-13,1.1545987062407912,-6.999926278757386,8.84154988788485,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
23,2020-02-14,-0.5966158084781834,-7.961732329855535,6.929762069877119,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
24,2020-02-15,0.20912205582386942,-7.984815982551756,7.936782741993121,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
25,2020-02-16,0.5344052665350375,-7.3978281948204145,8.446493909839415,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
26,2020-02-17,0.33705358229579996,-7.292796691894562,7.889233937720464,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
27,2020-02-18,0.37596414165519565,-8.165218910009768,8.309523612492622,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
28,2020-02-19,1.5337459458342184,-6.566092445980322,10.053506618490713,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
29,2020-02-20,1.7255611528595072,-6.308767323657481,9.854569485441422,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
30,2020-02-21,0.06617177112382922,-7.993199501261328,7.8785228894280115,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
31,2020-02-22,0.9784851822174141,-6.225661007062012,9.32784107593252,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
32,2020-02-23,1.4274577600815928,-6.5021955236809275,9.308039962008671,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
33,2020-02-24,1.3736492511196448,-6.197264363063024,9.510585012107573,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
34,2020-02-25,1.5791326373978378,-7.17381878388046,9.48777894341243,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
35,2020-02-26,2.9301969689725613,-5.147235329606842,10.836957264025989,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
36,2020-02-27,3.346267384068227,-5.107664535747645,11.33621841855391,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
37,2020-02-28,1.9470423585985248,-6.20846069045726,10.01782308394229,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
38,2020-02-29,3.161143232568243,-4.707797707814895,10.940653816740573,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
39,2020-03-01,3.96013705521738,-3.767538437430332,11.912476456145095,0.0,2020-04-02,79.54532255151375,False,72,1365.4494570644786
