,Report_Date,France_saint pierre and miquelon_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,0,74.68192874757564,0.5219797982796174,True,1,1.217949341418883e-05,1.043899413294861
1,2020-01-23,0,0,74.68192874757564,0.5219797982796174,True,2,1.4209506048451221e-05,1.043899413294861
2,2020-01-24,0,0,74.68192874757564,0.5219797982796174,True,3,1.6577864927052215e-05,1.043899413294861
3,2020-01-25,0,0,74.68192874757564,0.5219797982796174,True,4,1.9340960951310696e-05,1.043899413294861
4,2020-01-26,0,0,74.68192874757564,0.5219797982796174,True,5,2.2564582782157086e-05,1.043899413294861
5,2020-01-27,0,0,74.68192874757564,0.5219797982796174,True,6,2.632548275971119e-05,1.043899413294861
6,2020-01-28,0,0,74.68192874757564,0.5219797982796174,True,7,3.0713203655807545e-05,1.043899413294861
7,2020-01-29,0,0,74.68192874757564,0.5219797982796174,True,8,3.583220967303015e-05,1.043899413294861
8,2020-01-30,0,0,74.68192874757564,0.5219797982796174,True,9,4.1804372317737406e-05,1.043899413294861
9,2020-01-31,0,0,74.68192874757564,0.5219797982796174,True,10,4.8771870182887055e-05,1.043899413294861
10,2020-02-01,0,0,74.68192874757564,0.5219797982796174,True,11,5.6900571475408554e-05,1.043899413294861
11,2020-02-02,0,0,74.68192874757564,0.5219797982796174,True,12,6.638397954027957e-05,1.043899413294861
12,2020-02-03,0,0,74.68192874757564,0.5219797982796174,True,13,7.744783493377146e-05,1.043899413294861
13,2020-02-04,0,0,74.68192874757564,0.5219797982796174,True,14,9.035548308811573e-05,1.043899413294861
14,2020-02-05,0,0,74.68192874757564,0.5219797982796174,True,15,0.00010541413464417158,1.043899413294861
15,2020-02-06,0,0,74.68192874757564,0.5219797982796174,True,16,0.0001229821665182335,1.043899413294861
16,2020-02-07,0,0,74.68192874757564,0.5219797982796174,True,17,0.0001434776361882091,1.043899413294861
17,2020-02-08,0,0,74.68192874757564,0.5219797982796174,True,18,0.0001673882100798069,1.043899413294861
18,2020-02-09,0,0,74.68192874757564,0.5219797982796174,True,19,0.00019528273993408454,1.043899413294861
19,2020-02-10,0,0,74.68192874757564,0.5219797982796174,True,20,0.00022782475936539913,1.043899413294861
20,2020-02-11,0,0,74.68192874757564,0.5219797982796174,True,21,0.0002657882172989346,1.043899413294861
21,2020-02-12,0,0,74.68192874757564,0.5219797982796174,True,22,0.0003100758165502066,1.043899413294861
22,2020-02-13,0,0,74.68192874757564,0.5219797982796174,True,23,0.0003617403855422697,1.043899413294861
23,2020-02-14,0,0,74.68192874757564,0.5219797982796174,True,24,0.00042200978025335085,1.043899413294861
24,2020-02-15,0,0,74.68192874757564,0.5219797982796174,True,25,0.0004923158932965116,1.043899413294861
25,2020-02-16,0,0,74.68192874757564,0.5219797982796174,True,26,0.0005743284390507136,1.043899413294861
26,2020-02-17,0,0,74.68192874757564,0.5219797982796174,True,27,0.000669994289633076,1.043899413294861
27,2020-02-18,0,0,74.68192874757564,0.5219797982796174,True,28,0.0007815832580037688,1.043899413294861
28,2020-02-19,0,0,74.68192874757564,0.5219797982796174,True,29,0.000911741363514794,1.043899413294861
29,2020-02-20,0,0,74.68192874757564,0.5219797982796174,True,30,0.0010635527736992565,1.043899413294861
30,2020-02-21,0,0,74.68192874757564,0.5219797982796174,True,31,0.0012406117959778893,1.043899413294861
31,2020-02-22,0,0,74.68192874757564,0.5219797982796174,True,32,0.0014471064960239583,1.043899413294861
32,2020-02-23,0,0,74.68192874757564,0.5219797982796174,True,33,0.001687915747243627,1.043899413294861
33,2020-02-24,0,0,74.68192874757564,0.5219797982796174,True,34,0.001968721769076479,1.043899413294861
34,2020-02-25,0,0,74.68192874757564,0.5219797982796174,True,35,0.002296140490514188,1.043899413294861
35,2020-02-26,0,0,74.68192874757564,0.5219797982796174,True,36,0.002677872377790071,1.043899413294861
36,2020-02-27,0,0,74.68192874757564,0.5219797982796174,True,37,0.003122876687788673,1.043899413294861
37,2020-02-28,0,0,74.68192874757564,0.5219797982796174,True,38,0.0036415724442986817,1.043899413294861
38,2020-02-29,0,0,74.68192874757564,0.5219797982796174,True,39,0.004246069771112463,1.043899413294861
39,2020-03-01,0,0,74.68192874757564,0.5219797982796174,True,40,0.004950435536060446,1.043899413294861
40,2020-03-02,0,0,74.68192874757564,0.5219797982796174,True,41,0.005770997536427224,1.043899413294861
41,2020-03-03,0,0,74.68192874757564,0.5219797982796174,True,42,0.006726691649944961,1.043899413294861
42,2020-03-04,0,0,74.68192874757564,0.5219797982796174,True,43,0.007839456431871238,1.043899413294861
43,2020-03-05,0,0,74.68192874757564,0.5219797982796174,True,44,0.009134679481757993,1.043899413294861
44,2020-03-06,0,0,74.68192874757564,0.5219797982796174,True,45,0.010641699430569258,1.043899413294861
45,2020-03-07,0,0,74.68192874757564,0.5219797982796174,True,46,0.01239436647268589,1.043899413294861
46,2020-03-08,0,0,74.68192874757564,0.5219797982796174,True,47,0.01443166280850436,1.043899413294861
47,2020-03-09,0,0,74.68192874757564,0.5219797982796174,True,48,0.0167983819413447,1.043899413294861
48,2020-03-10,0,0,74.68192874757564,0.5219797982796174,True,49,0.019545862198155184,1.043899413294861
49,2020-03-11,0,0,74.68192874757564,0.5219797982796174,True,50,0.022732764764442945,1.043899413294861
50,2020-03-12,0,0,74.68192874757564,0.5219797982796174,True,51,0.02642587952515951,1.043899413294861
51,2020-03-13,0,0,74.68192874757564,0.5219797982796174,True,52,0.03070093262071513,1.043899413294861
52,2020-03-14,0,0,74.68192874757564,0.5219797982796174,True,53,0.035643357379373033,1.043899413294861
53,2020-03-15,0,0,74.68192874757564,0.5219797982796174,True,54,0.0413489747373899,1.043899413294861
54,2020-03-16,0,0,74.68192874757564,0.5219797982796174,True,55,0.047924510120981575,1.043899413294861
55,2020-03-17,0,0,74.68192874757564,0.5219797982796174,True,56,0.05548785107160759,1.043899413294861
56,2020-03-18,0,0,74.68192874757564,0.5219797982796174,True,57,0.06416792423986821,1.043899413294861
57,2020-03-19,0,0,74.68192874757564,0.5219797982796174,True,58,0.07410404323126864,1.043899413294861
58,2020-03-20,0,0,74.68192874757564,0.5219797982796174,True,59,0.08544455292532746,1.043899413294861
59,2020-03-21,0,0,74.68192874757564,0.5219797982796174,True,60,0.09834457579723,1.043899413294861
60,2020-03-22,0,0,74.68192874757564,0.5219797982796174,True,61,0.11296265802816623,1.043899413294861
61,2020-03-23,0,0,74.68192874757564,0.5219797982796174,True,62,0.12945612658613817,1.043899413294861
62,2020-03-24,0,0,74.68192874757564,0.5219797982796174,True,63,0.1479750135894003,1.043899413294861
63,2020-03-25,0,0,74.68192874757564,0.5219797982796174,True,64,0.1686544922565387,1.043899413294861
64,2020-03-26,0,0,74.68192874757564,0.5219797982796174,True,65,0.19160590876500988,1.043899413294861
65,2020-03-27,0,0,74.68192874757564,0.5219797982796174,True,66,0.21690668971149357,1.043899413294861
66,2020-03-28,0,0,74.68192874757564,0.5219797982796174,True,67,0.2445896481167978,1.043899413294861
67,2020-03-29,0,0,74.68192874757564,0.5219797982796174,True,68,0.27463247876216684,1.043899413294861
68,2020-03-30,0,0,74.68192874757564,0.5219797982796174,True,69,0.3069484839573912,1.043899413294861
69,2020-03-31,0,0,74.68192874757564,0.5219797982796174,True,70,0.34137974432653206,1.043899413294861
70,2020-04-01,0,0,74.68192874757564,0.5219797982796174,True,71,0.37769397833192836,1.043899413294861
71,2020-04-02,0,0,74.68192874757564,0.5219797982796174,True,72,0.4155861603342274,1.043899413294861
72,2020-04-03,0,0,74.68192874757564,0.5219797982796174,True,73,0.45468556253422493,1.043899413294861
73,2020-04-04,0,0,74.68192874757564,0.5219797982796174,True,74,0.4945682756963045,1.043899413294861
74,2020-04-05,1,1,74.68192874757564,0.5219797982796174,True,75,0.534774532930862,1.043899413294861
75,2020-04-06,1,1,74.68192874757564,0.5219797982796174,True,76,0.5748294464637889,1.043899413294861
76,2020-04-07,1,1,74.68192874757564,0.5219797982796174,True,77,0.6142652241465467,1.043899413294861
77,2020-04-08,1,1,74.68192874757564,0.5219797982796174,True,78,0.6526426886374148,1.043899413294861
78,2020-04-09,1,1,74.68192874757564,0.5219797982796174,True,79,0.6895700376895267,1.043899413294861
79,2020-04-10,1,1,74.68192874757564,0.5219797982796174,True,80,0.7247172302262542,1.043899413294861
80,2020-04-11,1,1,74.68192874757564,0.5219797982796174,True,81,0.7578250524917205,1.043899413294861
81,2020-04-12,1,1,74.68192874757564,0.5219797982796174,True,82,0.7887086609134382,1.043899413294861
82,2020-04-13,1,1,74.68192874757564,0.5219797982796174,True,83,0.8172560655446448,1.043899413294861
83,2020-04-14,1,1,74.68192874757564,0.5219797982796174,True,84,0.8434225033971181,1.043899413294861
84,2020-04-15,1,1,74.68192874757564,0.5219797982796174,True,85,0.8672219079585581,1.043899413294861
85,2020-04-16,1,1,74.68192874757564,0.5219797982796174,True,86,0.8887167202809402,1.043899413294861
86,2020-04-17,1,1,74.68192874757564,0.5219797982796174,True,87,0.9080071582702017,1.043899413294861
87,2020-04-18,1,1,74.68192874757564,0.5219797982796174,True,88,0.9252208308759038,1.043899413294861
88,2020-04-19,1,1,74.68192874757564,0.5219797982796174,True,89,0.9405033165348191,1.043899413294861
89,2020-04-20,1,1,74.68192874757564,0.5219797982796174,True,90,0.9540100693686197,1.043899413294861
90,2020-04-21,1,1,74.68192874757564,0.5219797982796174,True,91,0.9658998022453792,1.043899413294861
91,2020-04-22,1,1,74.68192874757564,0.5219797982796174,True,92,0.9763293355865907,1.043899413294861
92,2020-04-23,1,1,74.68192874757564,0.5219797982796174,True,93,0.985449794730199,1.043899413294861
93,2020-04-24,1,1,74.68192874757564,0.5219797982796174,True,94,0.9934039791864314,1.043899413294861
94,2020-04-25,1,1,74.68192874757564,0.5219797982796174,True,95,1.0003247034733311,1.043899413294861
95,2020-04-26,1,1,74.68192874757564,0.5219797982796174,True,96,1.006333910398656,1.043899413294861
96,2020-04-27,1,1,74.68192874757564,0.5219797982796174,True,97,1.011542374132795,1.043899413294861
97,2020-04-28,1,1,74.68192874757564,0.5219797982796174,True,98,1.0160498348030143,1.043899413294861
98,2020-04-29,1,1,74.68192874757564,0.5219797982796174,True,99,1.0199454334170623,1.043899413294861
99,2020-04-30,1,1,74.68192874757564,0.5219797982796174,True,100,1.0233083423505425,1.043899413294861
100,2020-05-01,1,1,74.68192874757564,0.5219797982796174,True,101,1.0262085105105727,1.043899413294861
101,2020-05-02,1,1,74.68192874757564,0.5219797982796174,True,102,1.028707462746279,1.043899413294861
102,2020-05-03,1,1,74.68192874757564,0.5219797982796174,True,103,1.0308591099112323,1.043899413294861
103,2020-05-04,1,1,74.68192874757564,0.5219797982796174,True,104,1.032710539386906,1.043899413294861
104,2020-05-05,1,1,74.68192874757564,0.5219797982796174,True,105,1.0343027662463027,1.043899413294861
105,2020-05-06,1,1,74.68192874757564,0.5219797982796174,True,106,1.0356714330473868,1.043899413294861
106,2020-05-07,1,1,74.68192874757564,0.5219797982796174,True,107,1.0368474519724713,1.043899413294861
107,2020-05-08,1,1,74.68192874757564,0.5219797982796174,True,108,1.0378575871072744,1.043899413294861
108,2020-05-09,1,1,74.68192874757564,0.5219797982796174,True,109,1.0387249774578706,1.043899413294861
109,2020-05-10,1,1,74.68192874757564,0.5219797982796174,True,110,1.0394696031470487,1.043899413294861
110,2020-05-11,1,0,74.68192874757564,0.5219797982796174,True,111,1.0401086983646546,1.043899413294861
111,2020-05-12,1,0,74.68192874757564,0.5219797982796174,True,112,1.0406571152664132,1.043899413294861
112,2020-05-13,1,0,74.68192874757564,0.5219797982796174,True,113,1.0411276432740821,1.043899413294861
113,2020-05-14,1,0,74.68192874757564,0.5219797982796174,True,114,1.0415312882410077,1.043899413294861
114,2020-05-15,1,0,74.68192874757564,0.5219797982796174,True,115,1.041877515796082,1.043899413294861
115,2020-05-16,1,0,74.68192874757564,0.5219797982796174,True,116,1.042174462927558,1.043899413294861
116,2020-05-17,1,0,74.68192874757564,0.5219797982796174,True,117,1.042429121560335,1.043899413294861
117,2020-05-18,1,0,74.68192874757564,0.5219797982796174,True,118,1.0426474975470508,1.043899413294861
118,2020-05-19,1,0,74.68192874757564,0.5219797982796174,True,119,1.0428347481556346,1.043899413294861
119,2020-05-20,1,0,74.68192874757564,0.5219797982796174,True,120,1.0429953008076163,1.043899413294861
120,2020-05-21,1,0,74.68192874757564,0.5219797982796174,True,121,1.0431329555110624,1.043899413294861
121,2020-05-22,1,0,74.68192874757564,0.5219797982796174,True,122,1.0432509731443493,1.043899413294861
122,2020-05-23,1,0,74.68192874757564,0.5219797982796174,True,123,1.0433521514843964,1.043899413294861
123,2020-05-24,1,0,74.68192874757564,0.5219797982796174,True,124,1.0434388906360472,1.043899413294861
124,2020-05-25,1,0,74.68192874757564,0.5219797982796174,True,125,1.0435132493073853,1.043899413294861
125,2020-05-26,1,0,74.68192874757564,0.5219797982796174,True,126,1.0435769931876657,1.043899413294861
126,2020-05-27,1,0,74.68192874757564,0.5219797982796174,True,127,1.0436316365184757,1.043899413294861
127,2020-05-28,1,0,74.68192874757564,0.5219797982796174,True,128,1.0436784778028743,1.043899413294861
