,Report_Date,Tunisia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
21,2020-02-12,0,77.7219166640406,741.358876904832,False,22,0.38569828248154314,1482.7177538096653
22,2020-02-13,0,77.7219166640406,741.358876904832,False,23,0.44726157224106505,1482.7177538096653
23,2020-02-14,0,77.7219166640406,741.358876904832,False,24,0.5186478576815146,1482.7177538096653
24,2020-02-15,0,77.7219166640406,741.358876904832,False,25,0.6014233041627326,1482.7177538096653
25,2020-02-16,0,77.7219166640406,741.358876904832,False,26,0.6974033759907178,1482.7177538096653
26,2020-02-17,0,77.7219166640406,741.358876904832,False,27,0.8086923785720911,1482.7177538096653
27,2020-02-18,0,77.7219166640406,741.358876904832,False,28,0.937729223965521,1482.7177538096653
28,2020-02-19,0,77.7219166640406,741.358876904832,False,29,1.087340382554984,1482.7177538096653
29,2020-02-20,0,77.7219166640406,741.358876904832,False,30,1.260801126686908,1482.7177538096653
30,2020-02-21,0,77.7219166640406,741.358876904832,False,31,1.4619063344657561,1482.7177538096653
31,2020-02-22,0,77.7219166640406,741.358876904832,False,32,1.695052305336242,1482.7177538096653
32,2020-02-23,0,77.7219166640406,741.358876904832,False,33,1.9653312453248482,1482.7177538096653
33,2020-02-24,0,77.7219166640406,741.358876904832,False,34,2.2786403103284587,1482.7177538096653
34,2020-02-25,0,77.7219166640406,741.358876904832,False,35,2.641807351592765,1482.7177538096653
35,2020-02-26,0,77.7219166640406,741.358876904832,False,36,3.0627357886830073,1482.7177538096653
36,2020-02-27,0,77.7219166640406,741.358876904832,False,37,3.550571340742159,1482.7177538096653
37,2020-02-28,0,77.7219166640406,741.358876904832,False,38,4.1158936737501515,1482.7177538096653
38,2020-02-29,0,77.7219166640406,741.358876904832,False,39,4.770936364292474,1482.7177538096653
39,2020-03-01,0,77.7219166640406,741.358876904832,False,40,5.529838929740663,1482.7177538096653
40,2020-03-02,0,77.7219166640406,741.358876904832,False,41,6.408935016297849,1482.7177538096653
41,2020-03-03,0,77.7219166640406,741.358876904832,False,42,7.427081148575538,1482.7177538096653
42,2020-03-04,1,77.7219166640406,741.358876904832,False,43,8.606030696253946,1482.7177538096653
43,2020-03-05,1,77.7219166640406,741.358876904832,False,44,9.970857861336686,1482.7177538096653
44,2020-03-06,1,77.7219166640406,741.358876904832,False,45,11.550436473411049,1482.7177538096653
45,2020-03-07,1,77.7219166640406,741.358876904832,False,46,13.37797811868942,1482.7177538096653
46,2020-03-08,2,77.7219166640406,741.358876904832,False,47,15.4916335128348,1482.7177538096653
47,2020-03-09,2,77.7219166640406,741.358876904832,False,48,17.935159915252065,1482.7177538096653
48,2020-03-10,5,77.7219166640406,741.358876904832,False,49,20.758655590087574,1482.7177538096653
49,2020-03-11,7,77.7219166640406,741.358876904832,False,50,24.019359614439235,1482.7177538096653
50,2020-03-12,7,77.7219166640406,741.358876904832,False,51,27.78251142996828,1482.7177538096653
51,2020-03-13,16,77.7219166640406,741.358876904832,False,52,32.12225908425016,1482.7177538096653
52,2020-03-14,18,77.7219166640406,741.358876904832,False,53,37.122597710351215,1482.7177538096653
53,2020-03-15,18,77.7219166640406,741.358876904832,False,54,42.878310001009744,1482.7177538096653
54,2020-03-16,20,77.7219166640406,741.358876904832,False,55,49.49586778703672,1482.7177538096653
55,2020-03-17,24,77.7219166640406,741.358876904832,False,56,57.09423790931908,1482.7177538096653
56,2020-03-18,29,77.7219166640406,741.358876904832,False,57,65.80551609602226,1482.7177538096653
57,2020-03-19,39,77.7219166640406,741.358876904832,False,58,75.77528951574195,1482.7177538096653
58,2020-03-20,54,77.7219166640406,741.358876904832,False,59,87.16260255385333,1482.7177538096653
59,2020-03-21,60,77.7219166640406,741.358876904832,False,60,100.13937239861005,1482.7177538096653
60,2020-03-22,75,77.7219166640406,741.358876904832,False,61,114.88907358258899,1482.7177538096653
61,2020-03-23,89,77.7219166640406,741.358876904832,False,62,131.60448755728788,1482.7177538096653
62,2020-03-24,114,77.7219166640406,741.358876904832,False,63,150.48430038726005,1482.7177538096653
63,2020-03-25,173,77.7219166640406,741.358876904832,False,64,171.72833648040466,1482.7177538096653
64,2020-03-26,197,77.7219166640406,741.358876904832,False,65,195.53124853889776,1482.7177538096653
65,2020-03-27,227,77.7219166640406,741.358876904832,False,66,222.07455430061796,1482.7177538096653
66,2020-03-28,278,77.7219166640406,741.358876904832,False,67,251.51702914751218,1482.7177538096653
67,2020-03-29,312,77.7219166640406,741.358876904832,False,68,283.9836367178746,1482.7177538096653
68,2020-03-30,312,77.7219166640406,741.358876904832,False,69,319.55340612177207,1482.7177538096653
69,2020-03-31,394,77.7219166640406,741.358876904832,False,70,358.2469308809759,1482.7177538096653
70,2020-04-01,423,77.7219166640406,741.358876904832,False,71,400.01444180399915,1482.7177538096653
71,2020-04-02,455,77.7219166640406,741.358876904832,False,72,444.72564667161646,1482.7177538096653
72,2020-04-03,495,77.7219166640406,741.358876904832,False,73,492.16267295905254,1482.7177538096653
73,2020-04-04,553,77.7219166640406,741.358876904832,False,74,542.0174314119153,1482.7177538096653
74,2020-04-05,574,77.7219166640406,741.358876904832,False,75,593.8944870998603,1482.7177538096653
