,Report_Date,Western Sahara_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,0,78.17533246400369,3.3457819050624376,True,1,7.75320711978742e-05,6.6905657671419805
1,2020-01-23,0,0,78.17533246400369,3.3457819050624376,True,2,8.983371949664674e-05,6.6905657671419805
2,2020-01-24,0,0,78.17533246400369,3.3457819050624376,True,3,0.00010408718198736307,6.6905657671419805
3,2020-01-25,0,0,78.17533246400369,3.3457819050624376,True,4,0.00012060212861217731,6.6905657671419805
4,2020-01-26,0,0,78.17533246400369,3.3457819050624376,True,5,0.00013973735720761887,6.6905657671419805
5,2020-01-27,0,0,78.17533246400369,3.3457819050624376,True,6,0.00016190858622814697,6.6905657671419805
6,2020-01-28,0,0,78.17533246400369,3.3457819050624376,True,7,0.00018759748314273796,6.6905657671419805
7,2020-01-29,0,0,78.17533246400369,3.3457819050624376,True,8,0.00021736212429903105,6.6905657671419805
8,2020-01-30,0,0,78.17533246400369,3.3457819050624376,True,9,0.00025184911302450713,6.6905657671419805
9,2020-01-31,0,0,78.17533246400369,3.3457819050624376,True,10,0.0002918076185925988,6.6905657671419805
10,2020-02-01,0,0,78.17533246400369,3.3457819050624376,True,11,0.00033810564018767723,6.6905657671419805
11,2020-02-02,0,0,78.17533246400369,3.3457819050624376,True,12,0.0003917488480382829,6.6905657671419805
12,2020-02-03,0,0,78.17533246400369,3.3457819050624376,True,13,0.00045390240946948865,6.6905657671419805
13,2020-02-04,0,0,78.17533246400369,3.3457819050624376,True,14,0.0005259162719243968,6.6905657671419805
14,2020-02-05,0,0,78.17533246400369,3.3457819050624376,True,15,0.0006093544493699769,6.6905657671419805
15,2020-02-06,0,0,78.17533246400369,3.3457819050624376,True,16,0.000706028944484386,6.6905657671419805
16,2020-02-07,0,0,78.17533246400369,3.3457819050624376,True,17,0.0008180390384023258,6.6905657671419805
17,2020-02-08,0,0,78.17533246400369,3.3457819050624376,True,18,0.0009478167946138954,6.6905657671419805
18,2020-02-09,0,0,78.17533246400369,3.3457819050624376,True,19,0.0010981797562081687,6.6905657671419805
19,2020-02-10,0,0,78.17533246400369,3.3457819050624376,True,20,0.0012723919686953085,6.6905657671419805
20,2020-02-11,0,0,78.17533246400369,3.3457819050624376,True,21,0.0014742346371726493,6.6905657671419805
21,2020-02-12,0,0,78.17533246400369,3.3457819050624376,True,22,0.0017080879300768448,6.6905657671419805
22,2020-02-13,0,0,78.17533246400369,3.3457819050624376,True,23,0.00197902567609818,6.6905657671419805
23,2020-02-14,0,0,78.17533246400369,3.3457819050624376,True,24,0.002292924970433911,6.6905657671419805
24,2020-02-15,0,0,78.17533246400369,3.3457819050624376,True,25,0.002656593016368878,6.6905657671419805
25,2020-02-16,0,0,78.17533246400369,3.3457819050624376,True,26,0.0030779138837008202,6.6905657671419805
26,2020-02-17,0,0,78.17533246400369,3.3457819050624376,True,27,0.0035660182728599996,6.6905657671419805
27,2020-02-18,0,0,78.17533246400369,3.3457819050624376,True,28,0.0041314798393636476,6.6905657671419805
28,2020-02-19,0,0,78.17533246400369,3.3457819050624376,True,29,0.004786542164679377,6.6905657671419805
29,2020-02-20,0,0,78.17533246400369,3.3457819050624376,True,30,0.00554538106426823,6.6905657671419805
30,2020-02-21,0,0,78.17533246400369,3.3457819050624376,True,31,0.006424407609428123,6.6905657671419805
31,2020-02-22,0,0,78.17533246400369,3.3457819050624376,True,32,0.007442618014456528,6.6905657671419805
32,2020-02-23,0,0,78.17533246400369,3.3457819050624376,True,33,0.008621997412083148,6.6905657671419805
33,2020-02-24,0,0,78.17533246400369,3.3457819050624376,True,34,0.009987985514560265,6.6905657671419805
34,2020-02-25,0,0,78.17533246400369,3.3457819050624376,True,35,0.011570013239818705,6.6905657671419805
35,2020-02-26,0,0,78.17533246400369,3.3457819050624376,True,36,0.013402120573148353,6.6905657671419805
36,2020-02-27,0,0,78.17533246400369,3.3457819050624376,True,37,0.015523667231535913,6.6905657671419805
37,2020-02-28,0,0,78.17533246400369,3.3457819050624376,True,38,0.017980149089457567,6.6905657671419805
38,2020-02-29,0,0,78.17533246400369,3.3457819050624376,True,39,0.020824134790514915,6.6905657671419805
39,2020-03-01,0,0,78.17533246400369,3.3457819050624376,True,40,0.024116338473007363,6.6905657671419805
40,2020-03-02,0,0,78.17533246400369,3.3457819050624376,True,41,0.02792684602307945,6.6905657671419805
41,2020-03-03,0,0,78.17533246400369,3.3457819050624376,True,42,0.032336513652221455,6.6905657671419805
42,2020-03-04,0,0,78.17533246400369,3.3457819050624376,True,43,0.037438558754688885,6.6905657671419805
43,2020-03-05,0,0,78.17533246400369,3.3457819050624376,True,44,0.04334036376274003,6.6905657671419805
44,2020-03-06,0,0,78.17533246400369,3.3457819050624376,True,45,0.05016551384553976,6.6905657671419805
45,2020-03-07,0,0,78.17533246400369,3.3457819050624376,True,46,0.05805608846801468,6.6905657671419805
46,2020-03-08,0,0,78.17533246400369,3.3457819050624376,True,47,0.0671752246071913,6.6905657671419805
47,2020-03-09,0,0,78.17533246400369,3.3457819050624376,True,48,0.07770996524812415,6.6905657671419805
48,2020-03-10,0,0,78.17533246400369,3.3457819050624376,True,49,0.08987439991571466,6.6905657671419805
49,2020-03-11,0,0,78.17533246400369,3.3457819050624376,True,50,0.10391309351100522,6.6905657671419805
50,2020-03-12,0,0,78.17533246400369,3.3457819050624376,True,51,0.12010478445258457,6.6905657671419805
