,Report_Date,Canada_grand princess_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,56.794563886398514,6.914302614756256,True,1,0.00016935953579662696,13.82261954446582
1,2020-01-23,0,56.794563886398514,6.914302614756256,True,2,0.00020741733697282169,13.82261954446582
2,2020-01-24,0,56.794563886398514,6.914302614756256,True,3,0.00025402717873320726,13.82261954446582
3,2020-01-25,0,56.794563886398514,6.914302614756256,True,4,0.0003111107277753829,13.82261954446582
4,2020-01-26,0,56.794563886398514,6.914302614756256,True,5,0.00038102141524854415,13.82261954446582
5,2020-01-27,0,56.794563886398514,6.914302614756256,True,6,0.00046664142694556983,13.82261954446582
6,2020-01-28,0,56.794563886398514,6.914302614756256,True,7,0.0005715004712503465,13.82261954446582
7,2020-01-29,0,56.794563886398514,6.914302614756256,True,8,0.0006999212098166153,13.82261954446582
8,2020-01-30,0,56.794563886398514,6.914302614756256,True,9,0.0008571973292520677,13.82261954446582
9,2020-01-31,0,56.794563886398514,6.914302614756256,True,10,0.001049811568840043,13.82261954446582
10,2020-02-01,0,56.794563886398514,6.914302614756256,True,11,0.001285702653150879,13.82261954446582
11,2020-02-02,0,56.794563886398514,6.914302614756256,True,12,0.0015745920743663784,13.82261954446582
12,2020-02-03,0,56.794563886398514,6.914302614756256,True,13,0.0019283841061514383,13.82261954446582
13,2020-02-04,0,56.794563886398514,6.914302614756256,True,14,0.002361655404327797,13.82261954446582
14,2020-02-05,0,56.794563886398514,6.914302614756256,True,15,0.0028922541743764043,13.82261954446582
15,2020-02-06,0,56.794563886398514,6.914302614756256,True,16,0.003542033299898147,13.82261954446582
16,2020-02-07,0,56.794563886398514,6.914302614756256,True,17,0.004337747194413363,13.82261954446582
17,2020-02-08,0,56.794563886398514,6.914302614756256,True,18,0.005312148656891637,13.82261954446582
18,2020-02-09,0,56.794563886398514,6.914302614756256,True,19,0.006505329909419784,13.82261954446582
19,2020-02-10,0,56.794563886398514,6.914302614756256,True,20,0.007966361541496766,13.82261954446582
20,2020-02-11,0,56.794563886398514,6.914302614756256,True,21,0.009755294587110618,13.82261954446582
21,2020-02-12,0,56.794563886398514,6.914302614756256,True,22,0.011945604763677292,13.82261954446582
22,2020-02-13,0,56.794563886398514,6.914302614756256,True,23,0.01462717438340578,13.82261954446582
23,2020-02-14,0,56.794563886398514,6.914302614756256,True,24,0.01790992700140956,13.82261954446582
24,2020-02-15,0,56.794563886398514,6.914302614756256,True,25,0.02192825287180269,13.82261954446582
25,2020-02-16,0,56.794563886398514,6.914302614756256,True,26,0.02684639005997155,13.82261954446582
26,2020-02-17,0,56.794563886398514,6.914302614756256,True,27,0.03286495677408566,13.82261954446582
27,2020-02-18,0,56.794563886398514,6.914302614756256,True,28,0.04022886501472377,13.82261954446582
28,2020-02-19,0,56.794563886398514,6.914302614756256,True,29,0.04923688338505696,13.82261954446582
29,2020-02-20,0,56.794563886398514,6.914302614756256,True,30,0.06025315642473911,13.82261954446582
30,2020-02-21,0,56.794563886398514,6.914302614756256,True,31,0.07372102640256457,13.82261954446582
31,2020-02-22,0,56.794563886398514,6.914302614756256,True,32,0.09017953640859094,13.82261954446582
32,2020-02-23,0,56.794563886398514,6.914302614756256,True,33,0.11028301312604785,13.82261954446582
33,2020-02-24,0,56.794563886398514,6.914302614756256,True,34,0.13482412178322978,13.82261954446582
34,2020-02-25,0,56.794563886398514,6.914302614756256,True,35,0.1647607362448393,13.82261954446582
35,2020-02-26,0,56.794563886398514,6.914302614756256,True,36,0.20124684723994027,13.82261954446582
36,2020-02-27,0,56.794563886398514,6.914302614756256,True,37,0.2456675033041875,13.82261954446582
37,2020-02-28,0,56.794563886398514,6.914302614756256,True,38,0.29967738998216437,13.82261954446582
38,2020-02-29,0,56.794563886398514,6.914302614756256,True,39,0.365242034798045,13.82261954446582
39,2020-03-01,0,56.794563886398514,6.914302614756256,True,40,0.4446796940998501,13.82261954446582
40,2020-03-02,0,56.794563886398514,6.914302614756256,True,41,0.5407006384657959,13.82261954446582
41,2020-03-03,0,56.794563886398514,6.914302614756256,True,42,0.6564387170105475,13.82261954446582
42,2020-03-04,0,56.794563886398514,6.914302614756256,True,43,0.795467698022849,13.82261954446582
43,2020-03-05,0,56.794563886398514,6.914302614756256,True,44,0.9617920036654051,13.82261954446582
44,2020-03-06,0,56.794563886398514,6.914302614756256,True,45,1.1597983236724994,13.82261954446582
45,2020-03-07,0,56.794563886398514,6.914302614756256,True,46,1.3941517736615048,13.82261954446582
46,2020-03-08,0,56.794563886398514,6.914302614756256,True,47,1.6696187888670273,13.82261954446582
47,2020-03-09,0,56.794563886398514,6.914302614756256,True,48,1.990800400046483,13.82261954446582
48,2020-03-10,0,56.794563886398514,6.914302614756256,True,49,2.361765981421758,13.82261954446582
49,2020-03-11,0,56.794563886398514,6.914302614756256,True,50,2.7855910736699463,13.82261954446582
50,2020-03-12,0,56.794563886398514,6.914302614756256,True,51,3.2638246004639373,13.82261954446582
51,2020-03-13,2,56.794563886398514,6.914302614756256,True,52,3.7959393929868988,13.82261954446582
52,2020-03-14,2,56.794563886398514,6.914302614756256,True,53,4.378850056416068,13.82261954446582
53,2020-03-15,2,56.794563886398514,6.914302614756256,True,54,5.006603881112341,13.82261954446582
54,2020-03-16,2,56.794563886398514,6.914302614756256,True,55,5.670350987363792,13.82261954446582
55,2020-03-17,8,56.794563886398514,6.914302614756256,True,56,6.358668818650568,13.82261954446582
56,2020-03-18,9,56.794563886398514,6.914302614756256,True,57,7.058252506916187,13.82261954446582
57,2020-03-19,9,56.794563886398514,6.914302614756256,True,58,7.7548999953883335,13.82261954446582
58,2020-03-20,10,56.794563886398514,6.914302614756256,True,59,8.434645125859072,13.82261954446582
59,2020-03-21,10,56.794563886398514,6.914302614756256,True,60,9.084851369135556,13.82261954446582
60,2020-03-22,13,56.794563886398514,6.914302614756256,True,61,9.695089810419299,13.82261954446582
61,2020-03-23,13,56.794563886398514,6.914302614756256,True,62,10.2576829232148,13.82261954446582
62,2020-03-24,13,56.794563886398514,6.914302614756256,True,63,10.767877806328048,13.82261954446582
63,2020-03-25,13,56.794563886398514,6.914302614756256,True,64,11.22368995344393,13.82261954446582
64,2020-03-26,13,56.794563886398514,6.914302614756256,True,65,11.625509612731392,13.82261954446582
65,2020-03-27,13,56.794563886398514,6.914302614756256,True,66,11.975580088511057,13.82261954446582
66,2020-03-28,13,56.794563886398514,6.914302614756256,True,67,12.277446606092669,13.82261954446582
67,2020-03-29,13,56.794563886398514,6.914302614756256,True,68,12.535447756041304,13.82261954446582
68,2020-03-30,13,56.794563886398514,6.914302614756256,True,69,12.754291087519892,13.82261954446582
69,2020-03-31,13,56.794563886398514,6.914302614756256,True,70,12.938728263376952,13.82261954446582
70,2020-04-01,13,56.794563886398514,6.914302614756256,True,71,13.093326862445767,13.82261954446582
71,2020-04-02,13,56.794563886398514,6.914302614756256,True,72,13.222325526465166,13.82261954446582
72,2020-04-03,13,56.794563886398514,6.914302614756256,True,73,13.329555021241578,13.82261954446582
73,2020-04-04,13,56.794563886398514,6.914302614756256,True,74,13.418407757183857,13.82261954446582
74,2020-04-05,13,56.794563886398514,6.914302614756256,True,75,13.491840501203422,13.82261954446582
75,2020-04-06,13,56.794563886398514,6.914302614756256,True,76,13.552398055400342,13.82261954446582
76,2020-04-07,13,56.794563886398514,6.914302614756256,True,77,13.60224875371211,13.82261954446582
77,2020-04-08,13,56.794563886398514,6.914302614756256,True,78,13.643225319163825,13.82261954446582
78,2020-04-09,13,56.794563886398514,6.914302614756256,True,79,13.676866781332189,13.82261954446582
79,2020-04-10,13,56.794563886398514,6.914302614756256,True,80,13.70445877654218,13.82261954446582
80,2020-04-11,13,56.794563886398514,6.914302614756256,True,81,13.727070713474472,13.82261954446582
81,2020-04-12,13,56.794563886398514,6.914302614756256,True,82,13.745589078421004,13.82261954446582
82,2020-04-13,13,56.794563886398514,6.914302614756256,True,83,13.76074666901946,13.82261954446582
83,2020-04-14,13,56.794563886398514,6.914302614756256,True,84,13.773147861015067,13.82261954446582
84,2020-04-15,13,56.794563886398514,6.914302614756256,True,85,13.783290191008412,13.82261954446582
