,Report_Date,Comoros_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,124.51846942326696,6.231009150726951,False,1,0.013659891298665659,0.031606446552704524
1,2020-01-23,0,124.51846942326696,6.231009150726951,False,2,0.014433828996098455,0.031606446552704524
2,2020-01-24,0,124.51846942326696,6.231009150726951,False,3,0.015251562481116237,0.031606446552704524
3,2020-01-25,0,124.51846942326696,6.231009150726951,False,4,0.016115563821993518,0.031606446552704524
4,2020-01-26,0,124.51846942326696,6.231009150726951,False,5,0.0170284438946253,0.031606446552704524
5,2020-01-27,0,124.51846942326696,6.231009150726951,False,6,0.017992960091659717,0.031606446552704524
6,2020-01-28,0,124.51846942326696,6.231009150726951,False,7,0.019012024449860197,0.031606446552704524
7,2020-01-29,0,124.51846942326696,6.231009150726951,False,8,0.020088712217221152,0.031606446552704524
8,2020-01-30,0,124.51846942326696,6.231009150726951,False,9,0.021226270882329507,0.031606446552704524
9,2020-01-31,0,124.51846942326696,6.231009150726951,False,10,0.022428129689459408,0.031606446552704524
10,2020-02-01,0,124.51846942326696,6.231009150726951,False,11,0.02369790966390666,0.031606446552704524
11,2020-02-02,0,124.51846942326696,6.231009150726951,False,12,0.02503943417311136,0.031606446552704524
12,2020-02-03,0,124.51846942326696,6.231009150726951,False,13,0.026456740050178576,0.031606446552704524
13,2020-02-04,0,124.51846942326696,6.231009150726951,False,14,0.027954089307484744,0.031606446552704524
14,2020-02-05,0,124.51846942326696,6.231009150726951,False,15,0.029535981469148095,0.031606446552704524
15,2020-02-06,0,124.51846942326696,6.231009150726951,False,16,0.031207166552239412,0.031606446552704524
16,2020-02-07,0,124.51846942326696,6.231009150726951,False,17,0.03297265872771042,0.031606446552704524
17,2020-02-08,0,124.51846942326696,6.231009150726951,False,18,0.03483775069311358,0.031606446552704524
18,2020-02-09,0,124.51846942326696,6.231009150726951,False,19,0.03680802879027203,0.031606446552704524
19,2020-02-10,0,124.51846942326696,6.231009150726951,False,20,0.03888938890212361,0.031606446552704524
20,2020-02-11,0,124.51846942326696,6.231009150726951,False,21,0.04108805316399733,0.031606446552704524
21,2020-02-12,0,124.51846942326696,6.231009150726951,False,22,0.0434105875255737,0.031606446552704524
22,2020-02-13,0,124.51846942326696,6.231009150726951,False,23,0.045863920200718535,0.031606446552704524
23,2020-02-14,0,124.51846942326696,6.231009150726951,False,24,0.048455361043248255,0.031606446552704524
24,2020-02-15,0,124.51846942326696,6.231009150726951,False,25,0.05119262188746625,0.031606446552704524
25,2020-02-16,0,124.51846942326696,6.231009150726951,False,26,0.05408383789298572,0.031606446552704524
26,2020-02-17,0,124.51846942326696,6.231009150726951,False,27,0.05713758993390172,0.031606446552704524
27,2020-02-18,0,124.51846942326696,6.231009150726951,False,28,0.06036292807277128,0.031606446552704524
28,2020-02-19,0,124.51846942326696,6.231009150726951,False,29,0.06376939616007554,0.031606446552704524
29,2020-02-20,0,124.51846942326696,6.231009150726951,False,30,0.0673670575998431,0.031606446552704524
30,2020-02-21,0,124.51846942326696,6.231009150726951,False,31,0.07116652232187318,0.031606446552704524
31,2020-02-22,0,124.51846942326696,6.231009150726951,False,32,0.07517897500047252,0.031606446552704524
32,2020-02-23,0,124.51846942326696,6.231009150726951,False,33,0.07941620455876947,0.031606446552704524
33,2020-02-24,0,124.51846942326696,6.231009150726951,False,34,0.08389063499644145,0.031606446552704524
34,2020-02-25,0,124.51846942326696,6.231009150726951,False,35,0.08861535757703944,0.031606446552704524
35,2020-02-26,0,124.51846942326696,6.231009150726951,False,36,0.09360416440895293,0.031606446552704524
36,2020-02-27,0,124.51846942326696,6.231009150726951,False,37,0.09887158345136758,0.031606446552704524
37,2020-02-28,0,124.51846942326696,6.231009150726951,False,38,0.10443291497325538,0.031606446552704524
38,2020-02-29,0,124.51846942326696,6.231009150726951,False,39,0.11030426948942408,0.031606446552704524
39,2020-03-01,0,124.51846942326696,6.231009150726951,False,40,0.11650260719285263,0.031606446552704524
40,2020-03-02,0,124.51846942326696,6.231009150726951,False,41,0.12304577889686102,0.031606446552704524
41,2020-03-03,0,124.51846942326696,6.231009150726951,False,42,0.12995256849400227,0.031606446552704524
42,2020-03-04,0,124.51846942326696,6.231009150726951,False,43,0.13724273693081002,0.031606446552704524
43,2020-03-05,0,124.51846942326696,6.231009150726951,False,44,0.14493706768857118,0.031606446552704524
44,2020-03-06,0,124.51846942326696,6.231009150726951,False,45,0.15305741374998166,0.031606446552704524
45,2020-03-07,0,124.51846942326696,6.231009150726951,False,46,0.16162674601975685,0.031606446552704524
46,2020-03-08,0,124.51846942326696,6.231009150726951,False,47,0.17066920315384398,0.031606446552704524
47,2020-03-09,0,124.51846942326696,6.231009150726951,False,48,0.1802101427366759,0.031606446552704524
48,2020-03-10,0,124.51846942326696,6.231009150726951,False,49,0.1902761937287342,0.031606446552704524
49,2020-03-11,0,124.51846942326696,6.231009150726951,False,50,0.20089531008738357,0.031606446552704524
50,2020-03-12,0,124.51846942326696,6.231009150726951,False,51,0.21209682544231007,0.031606446552704524
51,2020-03-13,0,124.51846942326696,6.231009150726951,False,52,0.22391150868274842,0.031606446552704524
52,2020-03-14,0,124.51846942326696,6.231009150726951,False,53,0.23637162028681666,0.031606446552704524
53,2020-03-15,0,124.51846942326696,6.231009150726951,False,54,0.24951096919349067,0.031606446552704524
54,2020-03-16,0,124.51846942326696,6.231009150726951,False,55,0.2633649699848287,0.031606446552704524
55,2020-03-17,0,124.51846942326696,6.231009150726951,False,56,0.2779707001098047,0.031606446552704524
56,2020-03-18,0,124.51846942326696,6.231009150726951,False,57,0.2933669568413159,0.031606446552704524
57,2020-03-19,0,124.51846942326696,6.231009150726951,False,58,0.30959431361440853,0.031606446552704524
58,2020-03-20,0,124.51846942326696,6.231009150726951,False,59,0.3266951753463379,0.031606446552704524
59,2020-03-21,0,124.51846942326696,6.231009150726951,False,60,0.3447138322875846,0.031606446552704524
60,2020-03-22,0,124.51846942326696,6.231009150726951,False,61,0.36369651189726626,0.031606446552704524
61,2020-03-23,0,124.51846942326696,6.231009150726951,False,62,0.3836914281764164,0.031606446552704524
62,2020-03-24,0,124.51846942326696,6.231009150726951,False,63,0.40474882782831373,0.031606446552704524
63,2020-03-25,0,124.51846942326696,6.231009150726951,False,64,0.42692103254644975,0.031606446552704524
64,2020-03-26,0,124.51846942326696,6.231009150726951,False,65,0.4502624766579092,0.031606446552704524
65,2020-03-27,0,124.51846942326696,6.231009150726951,False,66,0.4748297392731,0.031606446552704524
66,2020-03-28,0,124.51846942326696,6.231009150726951,False,67,0.5006815700121751,0.031606446552704524
67,2020-03-29,0,124.51846942326696,6.231009150726951,False,68,0.5278789072945627,0.031606446552704524
68,2020-03-30,0,124.51846942326696,6.231009150726951,False,69,0.5564848880913172,0.031606446552704524
69,2020-03-31,0,124.51846942326696,6.231009150726951,False,70,0.5865648479512365,0.031606446552704524
70,2020-04-01,0,124.51846942326696,6.231009150726951,False,71,0.6181863100217948,0.031606446552704524
71,2020-04-02,0,124.51846942326696,6.231009150726951,False,72,0.6514189616960168,0.031606446552704524
72,2020-04-03,0,124.51846942326696,6.231009150726951,False,73,0.6863346174278725,0.031606446552704524
73,2020-04-04,0,124.51846942326696,6.231009150726951,False,74,0.7230071661732118,0.031606446552704524
74,2020-04-05,0,124.51846942326696,6.231009150726951,False,75,0.761512501832605,0.031606446552704524
75,2020-04-06,0,124.51846942326696,6.231009150726951,False,76,0.8019284349990149,0.031606446552704524
76,2020-04-07,0,124.51846942326696,6.231009150726951,False,77,0.8443345842494352,0.031606446552704524
77,2020-04-08,0,124.51846942326696,6.231009150726951,False,78,0.888812245168565,0.031606446552704524
78,2020-04-09,0,124.51846942326696,6.231009150726951,False,79,0.9354442352573907,0.031606446552704524
79,2020-04-10,0,124.51846942326696,6.231009150726951,False,80,0.9843147128639007,0.031606446552704524
80,2020-04-11,0,124.51846942326696,6.231009150726951,False,81,1.035508968281028,0.031606446552704524
81,2020-04-12,0,124.51846942326696,6.231009150726951,False,82,1.0891131851925526,0.031606446552704524
82,2020-04-13,0,124.51846942326696,6.231009150726951,False,83,1.1452141707157053,0.031606446552704524
83,2020-04-14,0,124.51846942326696,6.231009150726951,False,84,1.2038990523943192,0.031606446552704524
84,2020-04-15,0,124.51846942326696,6.231009150726951,False,85,1.2652549406435372,0.031606446552704524
85,2020-04-16,0,124.51846942326696,6.231009150726951,False,86,1.3293685553412233,0.031606446552704524
86,2020-04-17,0,124.51846942326696,6.231009150726951,False,87,1.3963258155071188,0.031606446552704524
87,2020-04-18,0,124.51846942326696,6.231009150726951,False,88,1.4662113913131238,0.031606446552704524
88,2020-04-19,0,124.51846942326696,6.231009150726951,False,89,1.5391082180308284,0.031606446552704524
89,2020-04-20,0,124.51846942326696,6.231009150726951,False,90,1.6150969719490629,0.031606446552704524
90,2020-04-21,0,124.51846942326696,6.231009150726951,False,91,1.6942555087872555,0.031606446552704524
91,2020-04-22,0,124.51846942326696,6.231009150726951,False,92,1.7766582656909935,0.031606446552704524
92,2020-04-23,0,124.51846942326696,6.231009150726951,False,93,1.8623756285241755,0.031606446552704524
93,2020-04-24,0,124.51846942326696,6.231009150726951,False,94,1.95147326686541,0.031606446552704524
94,2020-04-25,0,124.51846942326696,6.231009150726951,False,95,2.044011439870645,0.031606446552704524
95,2020-04-26,0,124.51846942326696,6.231009150726951,False,96,2.140044276972809,0.031606446552704524
96,2020-04-27,0,124.51846942326696,6.231009150726951,False,97,2.2396190382430228,0.031606446552704524
97,2020-04-28,0,124.51846942326696,6.231009150726951,False,98,2.342775360124629,0.031606446552704524
98,2020-04-29,0,124.51846942326696,6.231009150726951,False,99,2.4495444931553205,0.031606446552704524
99,2020-04-30,1,124.51846942326696,6.231009150726951,False,100,2.5599485391956716,0.031606446552704524
100,2020-05-01,1,124.51846942326696,6.231009150726951,False,101,2.673999696562747,0.031606446552704524
101,2020-05-02,3,124.51846942326696,6.231009150726951,False,102,2.791699522300779,0.031606446552704524
102,2020-05-03,3,124.51846942326696,6.231009150726951,False,103,2.9130382215800887,0.031606446552704524
103,2020-05-04,3,124.51846942326696,6.231009150726951,False,104,3.0379939748716387,0.031606446552704524
104,2020-05-05,3,124.51846942326696,6.231009150726951,False,105,3.1665323140674477,0.031606446552704524
105,2020-05-06,8,124.51846942326696,6.231009150726951,False,106,3.298605559076107,0.031606446552704524
106,2020-05-07,8,124.51846942326696,6.231009150726951,False,107,3.43415232658773,0.031606446552704524
107,2020-05-08,8,124.51846942326696,6.231009150726951,False,108,3.5730971226460855,0.031606446552704524
108,2020-05-09,11,124.51846942326696,6.231009150726951,False,109,3.715350030362567,0.031606446552704524
