,Report_Date,France_saint barthelemy_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,59.61765965039339,3.262362773536547,True,1,0.005303468124199289,6.476547321179133
1,2020-01-23,0,59.61765965039339,3.262362773536547,True,2,0.0059871883116054,6.476547321179133
2,2020-01-24,0,59.61765965039339,3.262362773536547,True,3,0.0067589619452278794,6.476547321179133
3,2020-01-25,0,59.61765965039339,3.262362773536547,True,4,0.0076301039847869664,6.476547321179133
4,2020-01-26,0,59.61765965039339,3.262362773536547,True,5,0.008613376496700272,6.476547321179133
5,2020-01-27,0,59.61765965039339,3.262362773536547,True,6,0.009723171842586894,6.476547321179133
6,2020-01-28,0,59.61765965039339,3.262362773536547,True,7,0.010975718539249935,6.476547321179133
7,2020-01-29,0,59.61765965039339,3.262362773536547,True,8,0.012389312452900186,6.476547321179133
8,2020-01-30,0,59.61765965039339,3.262362773536547,True,9,0.013984576263063434,6.476547321179133
9,2020-01-31,0,59.61765965039339,3.262362773536547,True,10,0.015784750420542948,6.476547321179133
10,2020-02-01,0,59.61765965039339,3.262362773536547,True,11,0.01781601912611922,6.476547321179133
11,2020-02-02,0,59.61765965039339,3.262362773536547,True,12,0.020107875167860063,6.476547321179133
12,2020-02-03,0,59.61765965039339,3.262362773536547,True,13,0.022693527768338235,6.476547321179133
13,2020-02-04,0,59.61765965039339,3.262362773536547,True,14,0.025610357899273017,6.476547321179133
14,2020-02-05,0,59.61765965039339,3.262362773536547,True,15,0.028900425807093153,6.476547321179133
15,2020-02-06,0,59.61765965039339,3.262362773536547,True,16,0.032611035741039726,6.476547321179133
16,2020-02-07,0,59.61765965039339,3.262362773536547,True,17,0.036795363062267286,6.476547321179133
17,2020-02-08,0,59.61765965039339,3.262362773536547,True,18,0.041513149007262176,6.476547321179133
18,2020-02-09,0,59.61765965039339,3.262362773536547,True,19,0.046831468342053574,6.476547321179133
19,2020-02-10,0,59.61765965039339,3.262362773536547,True,20,0.052825574924316346,6.476547321179133
20,2020-02-11,0,59.61765965039339,3.262362773536547,True,21,0.05957982972423384,6.476547321179133
21,2020-02-12,0,59.61765965039339,3.262362773536547,True,22,0.06718871506138421,6.476547321179133
22,2020-02-13,0,59.61765965039339,3.262362773536547,True,23,0.07575793759427166,6.476547321179133
23,2020-02-14,0,59.61765965039339,3.262362773536547,True,24,0.08540562082955622,6.476547321179133
24,2020-02-15,0,59.61765965039339,3.262362773536547,True,25,0.09626358545244366,6.476547321179133
25,2020-02-16,0,59.61765965039339,3.262362773536547,True,26,0.10847871244324553,6.476547321179133
26,2020-02-17,0,59.61765965039339,3.262362773536547,True,27,0.12221437953371439,6.476547321179133
27,2020-02-18,0,59.61765965039339,3.262362773536547,True,28,0.1376519558373573,6.476547321179133
28,2020-02-19,0,59.61765965039339,3.262362773536547,True,29,0.15499233220184003,6.476547321179133
29,2020-02-20,0,59.61765965039339,3.262362773536547,True,30,0.17445745570237803,6.476547321179133
30,2020-02-21,0,59.61765965039339,3.262362773536547,True,31,0.19629182544305415,6.476547321179133
31,2020-02-22,0,59.61765965039339,3.262362773536547,True,32,0.22076389319950449,6.476547321179133
32,2020-02-23,0,59.61765965039339,3.262362773536547,True,33,0.24816729621993608,6.476547321179133
33,2020-02-24,0,59.61765965039339,3.262362773536547,True,34,0.27882183061077964,6.476547321179133
34,2020-02-25,0,59.61765965039339,3.262362773536547,True,35,0.31307405226035107,6.476547321179133
35,2020-02-26,0,59.61765965039339,3.262362773536547,True,36,0.35129736856982613,6.476547321179133
36,2020-02-27,0,59.61765965039339,3.262362773536547,True,37,0.39389145913678913,6.476547321179133
37,2020-02-28,0,59.61765965039339,3.262362773536547,True,38,0.44128083828739795,6.476547321179133
38,2020-02-29,0,59.61765965039339,3.262362773536547,True,39,0.4939123489958524,6.476547321179133
39,2020-03-01,0,59.61765965039339,3.262362773536547,True,40,0.5522513591405029,6.476547321179133
40,2020-03-02,0,59.61765965039339,3.262362773536547,True,41,0.6167764210856479,6.476547321179133
41,2020-03-03,0,59.61765965039339,3.262362773536547,True,42,0.6879721591423579,6.476547321179133
42,2020-03-04,3,59.61765965039339,3.262362773536547,True,43,0.7663201723909666,6.476547321179133
43,2020-03-05,3,59.61765965039339,3.262362773536547,True,44,0.8522877891205318,6.476547321179133
44,2020-03-06,3,59.61765965039339,3.262362773536547,True,45,0.9463145902620849,6.476547321179133
45,2020-03-07,3,59.61765965039339,3.262362773536547,True,46,1.0487967382070889,6.476547321179133
46,2020-03-08,3,59.61765965039339,3.262362773536547,True,47,1.160069307492201,6.476547321179133
47,2020-03-09,1,59.61765965039339,3.262362773536547,True,48,1.2803870140539497,6.476547321179133
48,2020-03-10,1,59.61765965039339,3.262362773536547,True,49,1.4099039731030527,6.476547321179133
49,2020-03-11,1,59.61765965039339,3.262362773536547,True,50,1.5486533672931533,6.476547321179133
50,2020-03-12,1,59.61765965039339,3.262362773536547,True,51,1.6965281530218053,6.476547321179133
51,2020-03-13,1,59.61765965039339,3.262362773536547,True,52,1.8532641410765989,6.476547321179133
52,2020-03-14,1,59.61765965039339,3.262362773536547,True,53,2.018426919850784,6.476547321179133
53,2020-03-15,1,59.61765965039339,3.262362773536547,True,54,2.1914041049495796,6.476547321179133
54,2020-03-16,3,59.61765965039339,3.262362773536547,True,55,2.3714042637670083,6.476547321179133
55,2020-03-17,3,59.61765965039339,3.262362773536547,True,56,2.5574635572907063,6.476547321179133
56,2020-03-18,3,59.61765965039339,3.262362773536547,True,57,2.7484606662068374,6.476547321179133
57,2020-03-19,3,59.61765965039339,3.262362773536547,True,58,2.9431399546775934,6.476547321179133
58,2020-03-20,3,59.61765965039339,3.262362773536547,True,59,3.1401421321180094,6.476547321179133
59,2020-03-21,3,59.61765965039339,3.262362773536547,True,60,3.338040983038292,6.476547321179133
60,2020-03-22,3,59.61765965039339,3.262362773536547,True,61,3.535384140291331,6.476547321179133
61,2020-03-23,3,59.61765965039339,3.262362773536547,True,62,3.730735464483974,6.476547321179133
62,2020-03-24,3,59.61765965039339,3.262362773536547,True,63,3.9227164250082027,6.476547321179133
63,2020-03-25,3,59.61765965039339,3.262362773536547,True,64,4.110043982365684,6.476547321179133
64,2020-03-26,3,59.61765965039339,3.262362773536547,True,65,4.291562830808178,6.476547321179133
65,2020-03-27,5,59.61765965039339,3.262362773536547,True,66,4.466270419373183,6.476547321179133
66,2020-03-28,5,59.61765965039339,3.262362773536547,True,67,4.633333845584168,6.476547321179133
67,2020-03-29,5,59.61765965039339,3.262362773536547,True,68,4.79209841650222,6.476547321179133
68,2020-03-30,6,59.61765965039339,3.262362773536547,True,69,4.942088310507804,6.476547321179133
69,2020-03-31,6,59.61765965039339,3.262362773536547,True,70,5.083000284803379,6.476547321179133
70,2020-04-01,6,59.61765965039339,3.262362773536547,True,71,5.214691720864648,6.476547321179133
71,2020-04-02,6,59.61765965039339,3.262362773536547,True,72,5.337164474454533,6.476547321179133
72,2020-04-03,6,59.61765965039339,3.262362773536547,True,73,5.450546013995459,6.476547321179133
73,2020-04-04,6,59.61765965039339,3.262362773536547,True,74,5.555069222952839,6.476547321179133
74,2020-04-05,6,59.61765965039339,3.262362773536547,True,75,5.651052047855429,6.476547321179133
75,2020-04-06,6,59.61765965039339,3.262362773536547,True,76,5.738877933112376,6.476547321179133
