,Report_Date,Gambia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,67.9748692355494,3.5268935921371782,True,1,8.355526180304323e-05,6.354004436692699
1,2020-01-23,0,67.9748692355494,3.5268935921371782,True,2,9.897589804471602e-05,6.354004436692699
2,2020-01-24,0,67.9748692355494,3.5268935921371782,True,3,0.00011724246001820795,6.354004436692699
3,2020-01-25,0,67.9748692355494,3.5268935921371782,True,4,0.00013888015297756285,6.354004436692699
4,2020-01-26,0,67.9748692355494,3.5268935921371782,True,5,0.00016451109920923983,6.354004436692699
5,2020-01-27,0,67.9748692355494,3.5268935921371782,True,6,0.00019487221919948255,6.354004436692699
6,2020-01-28,0,67.9748692355494,3.5268935921371782,True,7,0.00023083641062260896,6.354004436692699
7,2020-01-29,0,67.9748692355494,3.5268935921371782,True,8,0.0002734376328628889,6.354004436692699
8,2020-01-30,0,67.9748692355494,3.5268935921371782,True,9,0.0003239006165669385,6.354004436692699
9,2020-01-31,0,67.9748692355494,3.5268935921371782,True,10,0.0003836760499877069,6.354004436692699
10,2020-02-01,0,67.9748692355494,3.5268935921371782,True,11,0.0004544822503441259,6.354004436692699
11,2020-02-02,0,67.9748692355494,3.5268935921371782,True,12,0.0005383545134632085,6.354004436692699
12,2020-02-03,0,67.9748692355494,3.5268935921371782,True,13,0.000637703553748886,6.354004436692699
13,2020-02-04,0,67.9748692355494,3.5268935921371782,True,14,0.0007553847050925761,6.354004436692699
14,2020-02-05,0,67.9748692355494,3.5268935921371782,True,15,0.0008947798588134431,6.354004436692699
15,2020-02-06,0,67.9748692355494,3.5268935921371782,True,16,0.0010598944754181766,6.354004436692699
16,2020-02-07,0,67.9748692355494,3.5268935921371782,True,17,0.001255472432631811,6.354004436692699
17,2020-02-08,0,67.9748692355494,3.5268935921371782,True,18,0.0014871319741139057,6.354004436692699
18,2020-02-09,0,67.9748692355494,3.5268935921371782,True,19,0.001761526614712953,6.354004436692699
19,2020-02-10,0,67.9748692355494,3.5268935921371782,True,20,0.0020865355542683895,6.354004436692699
20,2020-02-11,0,67.9748692355494,3.5268935921371782,True,21,0.0024714889703903033,6.354004436692699
21,2020-02-12,0,67.9748692355494,3.5268935921371782,True,22,0.002927434521404304,6.354004436692699
22,2020-02-13,0,67.9748692355494,3.5268935921371782,True,23,0.0034674525165243313,6.354004436692699
23,2020-02-14,0,67.9748692355494,3.5268935921371782,True,24,0.004107028526904787,6.354004436692699
24,2020-02-15,0,67.9748692355494,3.5268935921371782,True,25,0.004864493746903123,6.354004436692699
25,2020-02-16,0,67.9748692355494,3.5268935921371782,True,26,0.005761545200563674,6.354004436692699
26,2020-02-17,0,67.9748692355494,3.5268935921371782,True,27,0.006823859956856533,6.354004436692699
27,2020-02-18,0,67.9748692355494,3.5268935921371782,True,28,0.008081819902234213,6.354004436692699
28,2020-02-19,0,67.9748692355494,3.5268935921371782,True,29,0.009571366353199976,6.354004436692699
29,2020-02-20,0,67.9748692355494,3.5268935921371782,True,30,0.011335006903341344,6.354004436692699
30,2020-02-21,0,67.9748692355494,3.5268935921371782,True,31,0.013423000408522531,6.354004436692699
31,2020-02-22,0,67.9748692355494,3.5268935921371782,True,32,0.015894749924952326,6.354004436692699
32,2020-02-23,0,67.9748692355494,3.5268935921371782,True,33,0.018820437706365344,6.354004436692699
33,2020-02-24,0,67.9748692355494,3.5268935921371782,True,34,0.022282940977285913,6.354004436692699
34,2020-02-25,0,67.9748692355494,3.5268935921371782,True,35,0.02638007200761974,6.354004436692699
35,2020-02-26,0,67.9748692355494,3.5268935921371782,True,36,0.03122719080920955,6.354004436692699
36,2020-02-27,0,67.9748692355494,3.5268935921371782,True,37,0.0369602432193357,6.354004436692699
37,2020-02-28,0,67.9748692355494,3.5268935921371782,True,38,0.043739280710882754,6.354004436692699
38,2020-02-29,0,67.9748692355494,3.5268935921371782,True,39,0.051752520205143177,6.354004436692699
39,2020-03-01,0,67.9748692355494,3.5268935921371782,True,40,0.06122100135087808,6.354004436692699
40,2020-03-02,0,67.9748692355494,3.5268935921371782,True,41,0.072403893605878,6.354004436692699
41,2020-03-03,0,67.9748692355494,3.5268935921371782,True,42,0.08560449385153045,6.354004436692699
42,2020-03-04,0,67.9748692355494,3.5268935921371782,True,43,0.10117693426321538,6.354004436692699
43,2020-03-05,0,67.9748692355494,3.5268935921371782,True,44,0.11953358589069839,6.354004436692699
44,2020-03-06,0,67.9748692355494,3.5268935921371782,True,45,0.14115309091675682,6.354004436692699
45,2020-03-07,0,67.9748692355494,3.5268935921371782,True,46,0.16658887970552771,6.354004436692699
46,2020-03-08,0,67.9748692355494,3.5268935921371782,True,47,0.19647792022092614,6.354004436692699
47,2020-03-09,0,67.9748692355494,3.5268935921371782,True,48,0.23154929906837649,6.354004436692699
48,2020-03-10,0,67.9748692355494,3.5268935921371782,True,49,0.2726320371760815,6.354004436692699
49,2020-03-11,0,67.9748692355494,3.5268935921371782,True,50,0.3206612924897505,6.354004436692699
50,2020-03-12,0,67.9748692355494,3.5268935921371782,True,51,0.3766817948971598,6.354004436692699
51,2020-03-13,0,67.9748692355494,3.5268935921371782,True,52,0.4418470015244285,6.354004436692699
52,2020-03-14,0,67.9748692355494,3.5268935921371782,True,53,0.5174120750406217,6.354004436692699
53,2020-03-15,0,67.9748692355494,3.5268935921371782,True,54,0.6047184180178526,6.354004436692699
54,2020-03-16,0,67.9748692355494,3.5268935921371782,True,55,0.7051672188187871,6.354004436692699
