,Report_Date,Libyan Arab Jamahiriya_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
19,2020-02-10,0,0,83.84133640595917,35.70983474938789,True,20,0.011129591714782035,71.37762284573125
20,2020-02-11,0,0,83.84133640595917,35.70983474938789,True,21,0.01276749584215704,71.37762284573125
21,2020-02-12,0,0,83.84133640595917,35.70983474938789,True,22,0.014646395304524879,71.37762284573125
22,2020-02-13,0,0,83.84133640595917,35.70983474938789,True,23,0.016801733669065542,71.37762284573125
23,2020-02-14,0,0,83.84133640595917,35.70983474938789,True,24,0.019274162309163498,71.37762284573125
24,2020-02-15,0,0,83.84133640595917,35.70983474938789,True,25,0.022110304040151272,71.37762284573125
25,2020-02-16,0,0,83.84133640595917,35.70983474938789,True,26,0.025363628236365707,71.37762284573125
26,2020-02-17,0,0,83.84133640595917,35.70983474938789,True,27,0.029095453548516163,71.37762284573125
27,2020-02-18,0,0,83.84133640595917,35.70983474938789,True,28,0.03337609662156131,71.37762284573125
28,2020-02-19,0,0,83.84133640595917,35.70983474938789,True,29,0.038286187801544205,71.37762284573125
29,2020-02-20,0,0,83.84133640595917,35.70983474938789,True,30,0.043918177751349693,71.37762284573125
30,2020-02-21,0,0,83.84133640595917,35.70983474938789,True,31,0.050378062208860284,71.37762284573125
31,2020-02-22,0,0,83.84133640595917,35.70983474938789,True,32,0.0577873558572727,71.37762284573125
32,2020-02-23,0,0,83.84133640595917,35.70983474938789,True,33,0.06628535047839489,71.37762284573125
33,2020-02-24,0,0,83.84133640595917,35.70983474938789,True,34,0.07603169726750018,71.37762284573125
34,2020-02-25,0,0,83.84133640595917,35.70983474938789,True,35,0.08720935844273091,71.37762284573125
35,2020-02-26,0,0,83.84133640595917,35.70983474938789,True,36,0.10002797911834822,71.37762284573125
36,2020-02-27,0,0,83.84133640595917,35.70983474938789,True,37,0.11472773685594759,71.37762284573125
37,2020-02-28,0,0,83.84133640595917,35.70983474938789,True,38,0.13158373337375331,71.37762284573125
38,2020-02-29,0,0,83.84133640595917,35.70983474938789,True,39,0.15091100057262305,71.37762284573125
39,2020-03-01,0,0,83.84133640595917,35.70983474938789,True,40,0.17307020128858944,71.37762284573125
40,2020-03-02,0,0,83.84133640595917,35.70983474938789,True,41,0.19847411392143144,71.37762284573125
41,2020-03-03,0,0,83.84133640595917,35.70983474938789,True,42,0.22759499917085396,71.37762284573125
42,2020-03-04,0,0,83.84133640595917,35.70983474938789,True,43,0.2609729563057309,71.37762284573125
43,2020-03-05,0,0,83.84133640595917,35.70983474938789,True,44,0.2992253853526869,71.37762284573125
44,2020-03-06,0,0,83.84133640595917,35.70983474938789,True,45,0.3430576798210937,71.37762284573125
45,2020-03-07,0,0,83.84133640595917,35.70983474938789,True,46,0.39327528138505835,71.37762284573125
46,2020-03-08,0,0,83.84133640595917,35.70983474938789,True,47,0.45079723236114394,71.37762284573125
47,2020-03-09,0,0,83.84133640595917,35.70983474938789,True,48,0.5166713625598806,71.37762284573125
48,2020-03-10,0,0,83.84133640595917,35.70983474938789,True,49,0.5920912424297129,71.37762284573125
49,2020-03-11,0,0,83.84133640595917,35.70983474938789,True,50,0.6784150220995572,71.37762284573125
50,2020-03-12,0,0,83.84133640595917,35.70983474938789,True,51,0.7771862530465723,71.37762284573125
51,2020-03-13,0,0,83.84133640595917,35.70983474938789,True,52,0.8901567519561036,71.37762284573125
52,2020-03-14,0,0,83.84133640595917,35.70983474938789,True,53,1.0193115102421308,71.37762284573125
53,2020-03-15,0,0,83.84133640595917,35.70983474938789,True,54,1.1668955719139993,71.37762284573125
54,2020-03-16,0,0,83.84133640595917,35.70983474938789,True,55,1.3354426900666627,71.37762284573125
55,2020-03-17,0,0,83.84133640595917,35.70983474938789,True,56,1.527805420055053,71.37762284573125
56,2020-03-18,0,0,83.84133640595917,35.70983474938789,True,57,1.7471861060484415,71.37762284573125
57,2020-03-19,0,0,83.84133640595917,35.70983474938789,True,58,1.9971679569415957,71.37762284573125
58,2020-03-20,0,0,83.84133640595917,35.70983474938789,True,59,2.2817450770723804,71.37762284573125
59,2020-03-21,0,0,83.84133640595917,35.70983474938789,True,60,2.6053499072595936,71.37762284573125
60,2020-03-22,0,0,83.84133640595917,35.70983474938789,True,61,2.9728760353596755,71.37762284573125
61,2020-03-23,0,0,83.84133640595917,35.70983474938789,True,62,3.3896937511809897,71.37762284573125
62,2020-03-24,1,1,83.84133640595917,35.70983474938789,True,63,3.8616550556263656,71.37762284573125
63,2020-03-25,1,1,83.84133640595917,35.70983474938789,True,64,4.395084109979878,71.37762284573125
64,2020-03-26,1,1,83.84133640595917,35.70983474938789,True,65,4.9967483704981275,71.37762284573125
65,2020-03-27,1,1,83.84133640595917,35.70983474938789,True,66,5.673804966017484,71.37762284573125
66,2020-03-28,3,3,83.84133640595917,35.70983474938789,True,67,6.433716347680738,71.37762284573125
67,2020-03-29,8,8,83.84133640595917,35.70983474938789,True,68,7.284129017063683,71.37762284573125
68,2020-03-30,8,8,83.84133640595917,35.70983474938789,True,69,8.232709412071353,71.37762284573125
69,2020-03-31,10,9,83.84133640595917,35.70983474938789,True,70,9.286932025944143,71.37762284573125
70,2020-04-01,10,10,83.84133640595917,35.70983474938789,True,71,10.453816798046995,71.37762284573125
71,2020-04-02,11,10,83.84133640595917,35.70983474938789,True,72,11.739615970484591,71.37762284573125
72,2020-04-03,11,10,83.84133640595917,35.70983474938789,True,73,13.1494550980842,71.37762284573125
73,2020-04-04,18,17,83.84133640595917,35.70983474938789,True,74,14.686938719185438,71.37762284573125
74,2020-04-05,18,17,83.84133640595917,35.70983474938789,True,75,16.353738080532086,71.37762284573125
75,2020-04-06,19,17,83.84133640595917,35.70983474938789,True,76,18.149185669767526,71.37762284573125
76,2020-04-07,20,18,83.84133640595917,35.70983474938789,True,77,20.06990817876099,71.37762284573125
77,2020-04-08,21,12,83.84133640595917,35.70983474938789,True,78,22.109534600392642,71.37762284573125
78,2020-04-09,24,15,83.84133640595917,35.70983474938789,True,79,24.258517969991185,71.37762284573125
79,2020-04-10,24,15,83.84133640595917,35.70983474938789,True,80,26.504106423027036,71.37762284573125
80,2020-04-11,24,15,83.84133640595917,35.70983474938789,True,81,28.830490862062298,71.37762284573125
81,2020-04-12,25,15,83.84133640595917,35.70983474938789,True,82,31.219142600948643,71.37762284573125
82,2020-04-13,26,16,83.84133640595917,35.70983474938789,True,83,33.6493360375585,71.37762284573125
83,2020-04-14,35,25,83.84133640595917,35.70983474938789,True,84,36.0988310347874,71.37762284573125
84,2020-04-15,48,38,83.84133640595917,35.70983474938789,True,85,38.54467045612884,71.37762284573125
85,2020-04-16,49,37,83.84133640595917,35.70983474938789,True,86,40.96403360715484,71.37762284573125
86,2020-04-17,49,37,83.84133640595917,35.70983474938789,True,87,43.33507897054859,71.37762284573125
87,2020-04-18,49,37,83.84133640595917,35.70983474938789,True,88,45.637711043720664,71.37762284573125
88,2020-04-19,51,39,83.84133640595917,35.70983474938789,True,89,47.85421601124545,71.37762284573125
89,2020-04-20,51,35,83.84133640595917,35.70983474938789,True,90,49.969727467448486,71.37762284573125
90,2020-04-21,51,35,83.84133640595917,35.70983474938789,True,91,51.972503373194236,71.37762284573125
91,2020-04-22,59,43,83.84133640595917,35.70983474938789,True,92,53.85401546592346,71.37762284573125
92,2020-04-23,60,43,83.84133640595917,35.70983474938789,True,93,55.60886946513211,71.37762284573125
93,2020-04-24,61,41,83.84133640595917,35.70983474938789,True,94,57.23458664694353,71.37762284573125
94,2020-04-25,61,41,83.84133640595917,35.70983474938789,True,95,58.73128393224064,71.37762284573125
95,2020-04-26,61,41,83.84133640595917,35.70983474938789,True,96,60.10129086950536,71.37762284573125
96,2020-04-27,61,41,83.84133640595917,35.70983474938789,True,97,61.34873888593895,71.37762284573125
97,2020-04-28,61,41,83.84133640595917,35.70983474938789,True,98,62.47915237664911,71.37762284573125
98,2020-04-29,61,41,83.84133640595917,35.70983474938789,True,99,63.499064049568844,71.37762284573125
99,2020-04-30,61,40,83.84133640595917,35.70983474938789,True,100,64.41566964748705,71.37762284573125
100,2020-05-01,63,42,83.84133640595917,35.70983474938789,True,101,65.23653057401553,71.37762284573125
101,2020-05-02,63,38,83.84133640595917,35.70983474938789,True,102,65.96932753678003,71.37762284573125
102,2020-05-03,63,38,83.84133640595917,35.70983474938789,True,103,66.62166426025374,71.37762284573125
103,2020-05-04,63,37,83.84133640595917,35.70983474938789,True,104,67.20091756452291,71.37762284573125
104,2020-05-05,63,37,83.84133640595917,35.70983474938789,True,105,67.71412847615859,71.37762284573125
105,2020-05-06,64,37,83.84133640595917,35.70983474938789,True,106,68.16792829699632,71.37762284573125
106,2020-05-07,64,37,83.84133640595917,35.70983474938789,True,107,68.56849346397993,71.37762284573125
107,2020-05-08,64,37,83.84133640595917,35.70983474938789,True,108,68.9215233716546,71.37762284573125
108,2020-05-09,64,37,83.84133640595917,35.70983474938789,True,109,69.23223592176555,71.37762284573125
109,2020-05-10,64,37,83.84133640595917,35.70983474938789,True,110,69.50537627838649,71.37762284573125
110,2020-05-11,64,33,83.84133640595917,35.70983474938789,True,111,69.74523504853838,71.37762284573125
111,2020-05-12,64,33,83.84133640595917,35.70983474938789,True,112,69.95567281694593,71.37762284573125
112,2020-05-13,64,33,83.84133640595917,35.70983474938789,True,113,70.14014860452019,71.37762284573125
113,2020-05-14,64,33,83.84133640595917,35.70983474938789,True,114,70.30175037685903,71.37762284573125
114,2020-05-15,64,33,83.84133640595917,35.70983474938789,True,115,70.4432261974651,71.37762284573125
115,2020-05-16,65,34,83.84133640595917,35.70983474938789,True,116,70.5670150041934,71.37762284573125
116,2020-05-17,65,27,83.84133640595917,35.70983474938789,True,117,70.67527629470723,71.37762284573125
117,2020-05-18,65,27,83.84133640595917,35.70983474938789,True,118,70.76991824746806,71.37762284573125
118,2020-05-19,68,30,83.84133640595917,35.70983474938789,True,119,70.85262398948038,71.37762284573125
119,2020-05-20,69,31,83.84133640595917,35.70983474938789,True,120,70.9248758606373,71.37762284573125
120,2020-05-21,71,33,83.84133640595917,35.70983474938789,True,121,70.98797762605783,71.37762284573125
121,2020-05-22,72,31,83.84133640595917,35.70983474938789,True,122,71.04307466006277,71.37762284573125
122,2020-05-23,75,33,83.84133640595917,35.70983474938789,True,123,71.09117217495758,71.37762284573125
123,2020-05-24,75,33,83.84133640595917,35.70983474938789,True,124,71.13315159996152,71.37762284573125
124,2020-05-25,75,32,83.84133640595917,35.70983474938789,True,125,71.16978523478784,71.37762284573125
125,2020-05-26,77,34,83.84133640595917,35.70983474938789,True,126,71.20174931198164,71.37762284573125
126,2020-05-27,99,55,83.84133640595917,35.70983474938789,True,127,71.2296356048527,71.37762284573125
127,2020-05-28,105,59,83.84133640595917,35.70983474938789,True,128,71.25396171576884,71.37762284573125
