,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,0.17435258078144922,-2.924393631593756,3.4335014605742904,0.0,3.425107301188431e-19,1.3614513375418774e-30,-0.010202271575245688,-1.5781648263437136,1.5308190418420604,2020-04-10,89.40692228137283,False,80,0.020454553902062484
1,2020-01-23,0.25427195545713094,-2.3969338948423085,3.302760435223564,0.0,4.1717291908316983e-16,1.3868830370646833e-25,-0.010199293722483179,-1.608000221508688,1.5479677942666927,2020-04-10,89.40692228137283,False,80,0.020454553902062484
2,2020-01-24,0.4141106281461943,-2.3273162736544952,3.480429421034635,0.0,2.6625693362651644e-14,1.179109397988799e-22,0.08072248455180511,-1.5086704909408617,1.6975810495223025,2020-04-10,89.40692228137283,False,80,0.020454553902062484
3,2020-01-25,-0.41941695642106025,-3.3881559576749556,2.615479282646476,0.0,5.081103425752144e-13,1.4127897967844895e-20,0.08072519606733394,-1.534612142761968,1.683379564092229,2020-04-10,89.40692228137283,False,80,0.020454553902062484
4,2020-01-26,-0.33223214029033543,-3.3770017212728463,2.6001063884092392,0.0,5.003948853712781e-12,5.785029660336047e-19,0.17164670835448972,-1.4026587597596505,1.66209878274356,2020-04-10,89.40692228137283,False,80,0.020454553902062484
5,2020-01-27,0.016506732390634594,-2.9678878756159617,2.9861361538151376,0.0,3.242969415543178e-11,1.2011349784023519e-17,-0.1109296143586414,-1.65331598004251,1.443352721884876,2020-04-10,89.40692228137283,False,80,0.020454553902062484
6,2020-01-28,0.01650725619229731,-3.040377002073646,2.988103759886705,0.0,1.5745854438821934e-10,1.5607791238300073e-16,-0.11092882288355063,-1.6673032106316186,1.4595029768369137,2020-04-10,89.40692228137283,False,80,0.020454553902062484
7,2020-01-29,0.17463101277556714,-2.7681317395078744,3.22797294156904,0.0,6.18870756994368e-10,1.4391804907519877e-15,-0.009780494435152384,-1.5082128969790443,1.61317303695825,2020-04-10,89.40692228137283,False,80,0.020454553902062484
8,2020-01-30,0.2545469317358122,-2.860393827394326,3.1456733142961157,0.0,2.069796606907907e-09,1.021188884309088e-14,-0.009781268888186957,-1.61640126920504,1.4960735008253523,2020-04-10,89.40692228137283,False,80,0.020454553902062484
9,2020-01-31,0.414382173924276,-2.5879577982643562,3.397944557620345,0.0,6.094734461061457e-09,5.893093115852374e-14,0.0811367390683278,-1.3641446055768038,1.5943400980261093,2020-04-10,89.40692228137283,False,80,0.020454553902062484
10,2020-02-01,-0.41914881558779676,-3.5716674915029385,2.6461024628179786,0.0,1.618979787310784e-08,2.877174059322588e-13,0.08113566380648801,-1.4816063339396577,1.6162658685683229,2020-04-10,89.40692228137283,False,80,0.020454553902062484
11,2020-02-02,-0.33196737850994856,-3.4490113323653286,2.7374776065330386,0.0,3.949887983533253e-08,1.2235719932367156e-12,0.17205337438967983,-1.3591623444446737,1.7900841647567216,2020-04-10,89.40692228137283,False,80,0.020454553902062484
12,2020-02-03,0.016768141312193632,-3.090241735594843,3.0341419563344867,0.0,8.972348273298714e-08,4.633869378937123e-12,-0.11052676343874383,-1.8000313949190194,1.446382432976684,2020-04-10,89.40692228137283,False,80,0.020454553902062484
13,2020-02-04,0.01676533874408038,-2.9036306928891564,3.097480316149525,0.0,1.9178213911043826e-07,1.5899342354362274e-11,-0.11052979899925593,-1.6628459229735357,1.4127851292965647,2020-04-10,89.40692228137283,False,80,0.020454553902062484
14,2020-02-05,0.17488579571661436,-2.735642438401506,3.3882707105651955,0.0,3.889910464890181e-07,5.0102289020479787e-11,-0.009385308032706315,-1.5077638357596057,1.5823968420796732,2020-04-10,89.40692228137283,False,80,0.020454553902062484
15,2020-02-06,0.25479844207910374,-2.857168445752328,3.1579625657911237,0.0,7.537752714929402e-07,1.4660641587447748e-10,-0.009389928964267096,-1.5559101952564764,1.599792779964243,2020-04-10,89.40692228137283,False,80,0.020454553902062484
16,2020-02-07,0.4146304389220602,-2.446322910900925,3.5124817466119587,0.0,1.4032042564400903e-06,4.019482887575599e-10,0.08152422494454117,-1.4136518458132077,1.7507768096862883,2020-04-10,89.40692228137283,False,80,0.020454553902062484
17,2020-02-08,-0.4189037684640831,-3.349329909977033,2.5718480643256245,0.0,2.5209810907283174e-06,1.0402645338592467e-09,0.08151928946884679,-1.4808817395785594,1.5504956147086943,2020-04-10,89.40692228137283,False,80,0.020454553902062484
18,2020-02-09,-0.3317255215865368,-3.5376637736794434,2.7941599055635296,0.0,4.3879068829461664e-06,2.557309629090107e-09,0.17243313505121272,-1.422655761625957,1.6691866082931328,2020-04-10,89.40692228137283,False,80,0.020454553902062484
19,2020-02-10,0.01700683589859701,-3.194676203412098,2.9178313147114388,0.0,7.423294463326173e-06,6.003175173396442e-09,-0.110150871210299,-1.6251377875745612,1.5264298256596258,2020-04-10,89.40692228137283,False,80,0.020454553902062484
20,2020-02-11,0.017000899029790722,-3.2109178241018457,2.965099755833287,0.0,1.2240324512953913e-05,1.3517408061775773e-08,-0.11015777730673158,-1.7266192788770656,1.5200346423355189,2020-04-10,89.40692228137283,False,80,0.020454553902062484
21,2020-02-12,0.17511824989099778,-2.618268949119746,3.1587626600134806,0.0,1.971892708094798e-05,2.9309192082825707e-08,-0.00901715767597774,-1.6025192236931716,1.4107491703293402,2020-04-10,89.40692228137283,False,80,0.020454553902062484
22,2020-02-13,0.2550278184756336,-2.670682316074331,3.275091218289185,0.0,3.110043740416452e-05,6.14003706736373e-08,-0.009025649465996622,-1.593476056136472,1.5795691403857393,2020-04-10,89.40692228137283,False,80,0.020454553902062484
23,2020-02-14,0.41485676599731647,-2.7366111895489698,3.5034699049830733,0.0,4.8109022134272716e-05,1.2464280998437053e-07,0.08188463531063211,-1.378236091117748,1.7127055662959922,2020-04-10,89.40692228137283,False,80,0.020454553902062484
24,2020-02-15,-0.41868046213963706,-3.3360901933846097,2.618733932340128,0.0,7.310570570042941e-05,2.4581537184567336e-07,0.08187583365266507,-1.5111758743972676,1.646252709519856,2020-04-10,89.40692228137283,False,80,0.020454553902062484
25,2020-02-16,-0.33150520734264444,-3.263528644693653,2.783905844751483,0.0,0.00010928175182218155,4.7204289350245533e-07,0.17278581719771285,-1.2981139002255455,1.6706105805643314,2020-04-10,89.40692228137283,False,80,0.020454553902062484
26,2020-02-17,0.017224186812256126,-3.022602620237474,3.115623672421102,0.0,0.00016089917738089143,8.844188435120098e-07,-0.10980204578827181,-1.7170545636093657,1.5397561558387596,2020-04-10,89.40692228137283,False,80,0.020454553902062484
27,2020-02-18,0.017215315434750068,-3.0424659959853977,2.796407953246122,0.0,0.00023358730018999444,1.6196334841895444e-06,-0.10981280215735671,-1.622642639805539,1.5013661119694963,2020-04-10,89.40692228137283,False,80,0.020454553902062484
28,2020-02-19,0.17532976066897832,-2.8693354711183967,3.310584393822154,0.0,0.0003347054538538979,2.9037146039468867e-06,-0.008676025236120283,-1.5842902873758304,1.6209475892546967,2020-04-10,89.40692228137283,False,80,0.020454553902062484
29,2020-02-20,0.25523645255066146,-2.613455156713185,3.0805341806753193,0.0,0.0004737833469450572,5.1038144748315e-06,-0.00868835109086235,-1.5022681267507447,1.4266300732058863,2020-04-10,89.40692228137283,False,80,0.020454553902062484
30,2020-02-21,0.4150625523282093,-2.5244578996518876,3.4072339622293066,0.0,0.0006630520050492451,8.806501050821876e-06,0.08221810932156387,-1.5272647547366565,1.5989298208547864,2020-04-10,89.40692228137283,False,80,0.020454553902062484
31,2020-02-22,-0.418477494571177,-3.2568492040474784,2.701944154660524,0.0,0.0009180798174339163,1.4934459639120662e-05,0.082205494023777,-1.512806660032395,1.6242522129528905,2020-04-10,89.40692228137283,False,80,0.020454553902062484
32,2020-02-23,-0.3313050295523671,-3.483537846433536,2.6758410730099427,0.0,0.0012585299193575994,2.4918170380749275e-05,0.17311167565095265,-1.4023091599950168,1.7699028589163077,2020-04-10,89.40692228137283,False,80,0.020454553902062484
33,2020-02-24,0.01742160381486568,-2.915432755680715,3.1971981861018364,0.0,0.001709056979909732,4.0945357936294694e-05,-0.10947997656381722,-1.7447707562723627,1.4872949340826302,2020-04-10,89.40692228137283,False,80,0.020454553902062484
34,2020-02-25,0.017410000624208128,-3.0691674472239514,3.1234524645180093,0.0,0.002300363436417737,6.631926282964947e-05,-0.1094945085336025,-1.6015192314532967,1.403970412521067,2020-04-10,89.40692228137283,False,80,0.020454553902062484
35,2020-02-26,0.1755217429980676,-2.911895084752329,3.043136838254031,0.0,0.00307043732132159,0.0001059676145318529,-0.008361492674603994,-1.6968301539832424,1.4982840334810756,2020-04-10,89.40692228137283,False,80,0.020454553902062484
