,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,18.504658208011502,6.97882628051363,29.916325685510152,0.0,0.0015908411825384648,0.001634344390979736,17.510552090441774,7.067561008988984,27.831239174664578,2020-05-14,16.434912022402347,True,114,76.28730015263349
1,2020-01-23,19.809340774922024,9.847859504754458,31.0457814730271,2.0,0.023807800024882742,0.024287921174327935,18.835264539571465,8.100689863708519,29.172074430592176,2020-05-14,16.434912022402347,True,114,76.28730015263349
2,2020-01-24,20.995590879945116,9.86217297013362,32.165401274257725,2.0,0.1157863708457512,0.11763619385770366,20.033374444539767,8.735447209264583,30.149156105170178,2020-05-14,16.434912022402347,True,114,76.28730015263349
3,2020-01-25,22.358177157916987,10.665268935134325,33.2754253412013,3.0,0.35486377852181245,0.35947400899416243,21.41671676907556,10.130536206424281,31.84108562113643,2020-05-14,16.434912022402347,True,114,76.28730015263349
4,2020-01-26,23.64925962603632,12.569766437068274,34.80881194262323,4.0,0.8425957354108364,0.8515741455173219,22.744957750776646,11.5242190306492,33.06879580392521,2020-05-14,16.434912022402347,True,114,76.28730015263349
5,2020-01-27,25.24062900548525,13.434150387946364,35.71500579886226,5.0,1.6975742824718627,1.712384194362994,24.387046845226404,13.211597650524885,34.501641195009285,2020-05-14,16.434912022402347,True,114,76.28730015263349
6,2020-01-28,27.192153399408976,16.428500875691128,38.39815384263791,10.0,3.043271919119953,3.064797284990028,26.418765782317983,15.488910069926302,37.56457415778591,2020-05-14,16.434912022402347,True,114,76.28730015263349
7,2020-01-29,27.635226014167063,16.122350956903897,37.702985451063704,13.0,4.990328692534867,5.018457877165333,26.847742297778893,16.60877324634038,37.63964064271151,2020-05-14,16.434912022402347,True,114,76.28730015263349
8,2020-01-30,29.219281575641347,17.913369220564306,40.693581739274165,14.0,7.6149592471176835,7.648324425619639,28.49016631337048,17.178163503832234,38.30960291581683,2020-05-14,16.434912022402347,True,114,76.28730015263349
9,2020-01-31,30.665944734656982,20.316745350995543,40.90932652057256,17.0,10.938071182283966,10.974082314388264,29.986403432809706,18.117334716054305,40.454732997659484,2020-05-14,16.434912022402347,True,114,76.28730015263349
10,2020-02-01,32.267211981747316,21.007733269978118,43.223831322804486,18.0,14.91178909056732,14.947025932719074,31.6449158754002,20.91719462077247,41.95485656076106,2020-05-14,16.434912022402347,True,114,76.28730015263349
