,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,active_patients,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-54.16056536628105,-333.08274840531055,207.85263182751945,2.0,1.5100069185629787e-16,1.6923736031164327e-16,-60.62637194082949,-328.2811125576395,196.9448985072533,2020-05-28,2.0,85.14095899458698,True,128,16559.888642200898
1,2020-01-23,-31.728415714813732,-302.2238951009765,244.03997611473648,2.0,2.0208902531706167e-13,2.2242858708102364e-13,-33.0610896189076,-297.05513026150606,228.8079455351683,2020-05-28,2.0,85.14095899458698,True,128,16559.888642200898
2,2020-01-24,17.106619679977573,-254.1732150823766,283.0394333226274,2.0,1.362904118117425e-11,1.4842595608792338e-11,24.07770465055421,-225.79089030850295,287.6768418178321,2020-05-28,2.0,85.14095899458698,True,128,16559.888642200898
3,2020-01-25,39.762336102348506,-241.82905814978886,321.53171007386015,2.0,2.704621657791167e-10,2.923377926703334e-10,47.14564876046218,-215.30823870922785,307.7874311281688,2020-05-28,2.0,85.14095899458698,True,128,16559.888642200898
4,2020-01-26,40.467414526119356,-265.09143111022456,322.1409425043666,4.0,2.745587232077137e-09,2.9503959105167962e-09,41.73665838329852,-239.06459747249798,297.7193244010036,2020-05-28,3.0,85.14095899458698,True,128,16559.888642200898
5,2020-01-27,34.44232495901381,-222.89855691323163,310.9877456238492,4.0,1.8240178998171654e-08,1.950761678033427e-08,34.58044453428503,-223.55248955852204,296.60046375709845,2020-05-28,3.0,85.14095899458698,True,128,16559.888642200898
6,2020-01-28,-31.97597990311073,-305.9037782603679,233.79351654928223,7.0,9.043846616571186e-08,9.63336921471829e-08,-37.294565826115615,-293.4549449776245,222.97348883160055,2020-05-28,6.0,85.14095899458698,True,128,16559.888642200898
7,2020-01-29,-52.563326462221276,-326.0588131651111,230.58252505431926,7.0,3.6196811282355577e-07,3.8421943034821173e-07,-58.78065971995965,-311.09021143670293,200.18552270602217,2020-05-28,6.0,85.14095899458698,True,128,16559.888642200898
8,2020-01-30,-29.947849050640944,-312.3657208968834,267.6941255621876,11.0,1.2301318703984378e-06,1.3017376540472214e-06,-31.009680145051483,-305.75615214694756,238.8981640705152,2020-05-28,10.0,85.14095899458698,True,128,16559.888642200898
9,2020-01-31,19.09154913313683,-258.90339120376547,309.3348512730913,15.0,3.674506657632559e-06,3.8777040267432716e-06,26.357726566225377,-257.10694786681137,300.2233515197943,2020-05-28,14.0,85.14095899458698,True,128,16559.888642200898
10,2020-02-01,41.97507524538281,-237.2318772363305,316.1541169737631,20.0,9.888093789255153e-06,1.0408930805339716e-05,49.67974899851025,-219.78218006567266,330.31777368420336,2020-05-28,19.0,85.14095899458698,True,128,16559.888642200898
