,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,0.08845481578821067,-1.0510070015144148,1.3295033338986306,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
1,2020-01-23,-0.19673384531843524,-1.4055645771292788,1.0123206657237316,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
2,2020-01-24,-0.1459674805414621,-1.2652722932836615,0.961400495248828,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
3,2020-01-25,-0.29781082655842533,-1.421429186017754,0.828354699623097,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
4,2020-01-26,0.0762986570448064,-1.1622158127844309,1.2380198043336201,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
5,2020-01-27,0.3414662677580314,-0.7929017788791144,1.523239394855784,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
6,2020-01-28,0.13562784910787,-1.040080410848414,1.207952855813243,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
7,2020-01-29,0.08871414856652397,-1.1158007010363684,1.2402941665514655,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
8,2020-01-30,-0.19642415229061333,-1.2891152419624379,0.8930560057544088,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
9,2020-01-31,-0.1455976478962558,-1.2447182699924153,0.9939499340957634,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
10,2020-02-01,-0.2973691759635729,-1.4627965544328665,0.8675676885444736,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
11,2020-02-02,0.07682607159971196,-1.0856478042685433,1.2964019311019368,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
12,2020-02-03,0.34209610024798764,-0.8004417787169829,1.5449354731144584,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
13,2020-02-04,0.13637998723069772,-1.1078235337768023,1.2152259770794829,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
14,2020-02-05,0.08961234154839168,-1.1107792344699794,1.0859094740658424,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
15,2020-02-06,-0.19535154404296345,-1.3179326691649558,0.979445273124762,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
16,2020-02-07,-0.14431675766768773,-1.2669324770869963,0.978766173876295,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
17,2020-02-08,-0.2958395619109715,-1.407916220137094,0.8719188406949229,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
18,2020-02-09,0.07865270261394489,-1.039930372986683,1.235961786590417,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
19,2020-02-10,0.344277416364579,-0.8678868026915076,1.4679482865039593,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
20,2020-02-11,0.13898485077901662,-0.9635648621473129,1.2865909349609548,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
21,2020-02-12,0.09272298091096948,-0.9875930973853881,1.255232902948098,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
22,2020-02-13,-0.19163694163134992,-1.387888347223286,0.9393404407704057,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
23,2020-02-14,-0.1398809510286815,-1.2782230373341468,0.9721618563623986,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
24,2020-02-15,-0.29054256148833607,-1.5258400846261329,0.7507551912803385,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
25,2020-02-16,0.08497804418334964,-1.1192739043575923,1.2339709277972823,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
26,2020-02-17,0.3518306664783641,-0.7412993513164627,1.4590681514900865,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
27,2020-02-18,0.14800427603383198,-1.0489579689267696,1.2871676455452226,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
28,2020-02-19,0.1034930385659357,-1.0256319860602872,1.2655332713181686,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
29,2020-02-20,-0.17877666748246068,-1.317165380102368,0.916180507863785,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
30,2020-02-21,-0.12452509230370702,-1.3250277744786907,1.0584782055637156,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
31,2020-02-22,-0.27220725989251215,-1.41953515109993,0.9281520177602496,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
32,2020-02-23,0.10687028167016428,-0.9487932071942298,1.1934581710623842,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
33,2020-02-24,0.3779690115122839,-0.6697405022671081,1.5346805233760283,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
34,2020-02-25,0.1792110676214289,-0.9551918769861978,1.3454132257006348,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
35,2020-02-26,0.1407493604489747,-1.0084792532148241,1.2194072042508182,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
36,2020-02-27,-0.13430056248629424,-1.2804136686182108,1.029225356092529,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
37,2020-02-28,-0.07143362050071161,-1.2059483173812133,1.0579684888031602,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
38,2020-02-29,-0.20883656538459766,-1.3961983569588603,0.88064044767304,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
39,2020-03-01,0.18250326200244132,-0.9193909536790195,1.434559970932523,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
40,2020-03-02,0.4682268838213255,-0.6459958675469549,1.6384676651494177,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
41,2020-03-03,0.2869073374848953,-0.8297381182574877,1.4242118049878323,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
42,2020-03-04,0.26923265874192914,-0.866156364472847,1.4345691449352933,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
43,2020-03-05,0.018952703366663104,-1.0294502537547887,1.2046776472904643,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
44,2020-03-06,0.1113233243857013,-0.965571784954272,1.2377263141263006,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
45,2020-03-07,0.009044826307576082,-1.1547815944490518,1.1985347507577915,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
46,2020-03-08,0.4421757300948589,-0.6708951897277077,1.609189373213692,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
47,2020-03-09,0.7775870148124742,-0.3045515737090825,1.9618897230283263,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
48,2020-03-10,0.6552937318237329,-0.49880485728955637,1.8544829542387171,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
49,2020-03-11,0.7076682725138668,-0.4226558993582283,1.9396475928294572,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
50,2020-03-12,0.5404190661100465,-0.5405952732343322,1.751956984604177,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
51,2020-03-13,0.7310669405514092,-0.39300604873166545,1.8902013710139856,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
52,2020-03-14,0.7449140078070554,-0.4360969791499313,1.919228359094126,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
53,2020-03-15,1.314982990061894,0.11248237765073286,2.455233000318695,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
54,2020-03-16,1.811487641398997,0.688081986291957,3.0100266392755954,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
55,2020-03-17,1.8781648792912768,0.7449583055328614,3.0008459131275598,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
56,2020-03-18,2.1514644805870127,1.0206821360915828,3.3551632233206523,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
57,2020-03-19,2.241469255584935,1.044161610078938,3.381183904587879,0.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
58,2020-03-20,2.7302645636856937,1.4964882196987537,3.862373300104039,2.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
59,2020-03-21,3.0877365190707198,2.001720089221246,4.274035076877287,2.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
60,2020-03-22,4.051260239551515,2.8965253060888543,5.175738155097836,2.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
61,2020-03-23,4.99482335862681,3.8031601952344185,6.057627699723378,6.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
62,2020-03-24,5.564904709649117,4.468597654014407,6.81447617196854,7.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
63,2020-03-25,6.399103467895027,5.201388896649743,7.538493444732662,8.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
64,2020-03-26,7.106407571654662,5.875908653508867,8.21535227737762,8.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
65,2020-03-27,8.264860637260442,7.125534686653275,9.384663715325491,8.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
66,2020-03-28,9.336676960765626,8.246350738927502,10.545748606946564,8.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
67,2020-03-29,11.04736834055309,9.926942034163318,12.11118164067081,15.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
68,2020-03-30,12.754556560952693,11.515417345929489,13.961168150244506,15.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
69,2020-03-31,14.083929946073203,12.961179343475893,15.193777549923965,15.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
70,2020-04-01,15.648459942636332,14.416741535264428,16.87881715742674,16.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
71,2020-04-02,17.02983466658892,15.867579216254494,18.13439687626205,16.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
72,2020-04-03,18.777849311324186,17.67390413803303,19.940244151705734,18.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
73,2020-04-04,20.327675251400155,19.09270467679662,21.439374859527636,20.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
74,2020-04-05,22.381336968403268,21.254987915648293,23.574545979150063,21.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
75,2020-04-06,24.278760041914644,23.1741316751863,25.406195481502436,24.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
76,2020-04-07,25.635517627368007,24.43801979826695,26.838789466992218,25.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
77,2020-04-08,27.06310763917052,25.88403020459095,28.125157271826136,27.0,2020-04-08,74.97205987218537,True,78,38.41307437580324
78,2020-04-09,28.150542974554412,26.992475680385667,29.326597621679973,,2020-04-08,74.97205987218537,True,78,38.41307437580324
79,2020-04-10,29.462968515482594,28.278312389154333,30.569552269742935,,2020-04-08,74.97205987218537,True,78,38.41307437580324
80,2020-04-11,30.45735497238457,29.249366002283942,31.622701167873736,,2020-04-08,74.97205987218537,True,78,38.41307437580324
81,2020-04-12,31.861852297202493,30.692491190561935,32.9790244382142,,2020-04-08,74.97205987218537,True,78,38.41307437580324
82,2020-04-13,33.04448882283129,31.895748821237277,34.10546386259728,,2020-04-08,74.97205987218537,True,78,38.41307437580324
83,2020-04-14,33.64866799832935,32.481515515145524,34.86181027663564,,2020-04-08,74.97205987218537,True,78,38.41307437580324
84,2020-04-15,34.3115595412789,33.163523322510486,35.50835435998056,,2020-04-08,74.97205987218537,True,78,38.41307437580324
85,2020-04-16,34.64433218894677,33.481227941471396,35.822191804064154,,2020-04-08,74.97205987218537,True,78,38.41307437580324
86,2020-04-17,35.22999554748141,34.042401294961586,36.47019564402265,,2020-04-08,74.97205987218537,True,78,38.41307437580324
87,2020-04-18,35.53885862013437,34.28946686706774,36.67158798588302,,2020-04-08,74.97205987218537,True,78,38.41307437580324
88,2020-04-19,36.30808042867998,35.12862678610217,37.45765207437938,,2020-04-08,74.97205987218537,True,78,38.41307437580324
89,2020-04-20,36.91086272958267,35.808839361473126,38.08447826064039,,2020-04-08,74.97205987218537,True,78,38.41307437580324
90,2020-04-21,36.99260241612661,35.78931352558145,38.13261351591804,,2020-04-08,74.97205987218537,True,78,38.41307437580324
91,2020-04-22,37.18998823892184,36.03632468859944,38.35035579814704,,2020-04-08,74.97205987218537,True,78,38.41307437580324
92,2020-04-23,37.111907980123135,35.94070706540568,38.343832219825416,,2020-04-08,74.97205987218537,True,78,38.41307437580324
93,2020-04-24,37.33788394004066,36.1448537786039,38.424665399514076,,2020-04-08,74.97205987218537,True,78,38.41307437580324
94,2020-04-25,37.334021037163,36.17914686194141,38.39765917859023,,2020-04-08,74.97205987218537,True,78,38.41307437580324
95,2020-04-26,37.832938846993045,36.632358025466836,39.02778273906839,,2020-04-08,74.97205987218537,True,78,38.41307437580324
96,2020-04-27,38.2032456087466,37.06454796308354,39.42280039599326,,2020-04-08,74.97205987218537,True,78,38.41307437580324
97,2020-04-28,38.085886131258704,36.86530643393389,39.28980926299947,,2020-04-08,74.97205987218537,True,78,38.41307437580324
