,Report_Date,Equatorial Guinea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,64.4950974936877,9.434506219514326,True,1,0.00022556372162010744,18.672258992370285
1,2020-01-23,0,64.4950974936877,9.434506219514326,True,2,0.0002696457063287754,18.672258992370285
2,2020-01-24,0,64.4950974936877,9.434506219514326,True,3,0.00032234249915075744,18.672258992370285
3,2020-01-25,0,64.4950974936877,9.434506219514326,True,4,0.00038533760267309104,18.672258992370285
4,2020-01-26,0,64.4950974936877,9.434506219514326,True,5,0.0004606434818382773,18.672258992370285
5,2020-01-27,0,64.4950974936877,9.434506219514326,True,6,0.0005506658327275001,18.672258992370285
6,2020-01-28,0,64.4950974936877,9.434506219514326,True,7,0.0006582804024331592,18.672258992370285
7,2020-01-29,0,64.4950974936877,9.434506219514326,True,8,0.0007869248089905844,18.672258992370285
8,2020-01-30,0,64.4950974936877,9.434506219514326,True,9,0.0009407082872636548,18.672258992370285
9,2020-01-31,0,64.4950974936877,9.434506219514326,True,10,0.0011245428560883012,18.672258992370285
10,2020-02-01,0,64.4950974936877,9.434506219514326,True,11,0.0013443000816363247,18.672258992370285
11,2020-02-02,0,64.4950974936877,9.434506219514326,True,12,0.0016069984229735669,18.672258992370285
12,2020-02-03,0,64.4950974936877,9.434506219514326,True,13,0.001921027113190172,18.672258992370285
13,2020-02-04,0,64.4950974936877,9.434506219514326,True,14,0.0022964136829382972,18.672258992370285
14,2020-02-05,0,64.4950974936877,9.434506219514326,True,15,0.0027451436077968556,18.672258992370285
15,2020-02-06,0,64.4950974936877,9.434506219514326,True,16,0.0032815421979696044,18.672258992370285
16,2020-02-07,0,64.4950974936877,9.434506219514326,True,17,0.003922730797088111,18.672258992370285
17,2020-02-08,0,64.4950974936877,9.434506219514326,True,18,0.004689171673402061,18.672258992370285
18,2020-02-09,0,64.4950974936877,9.434506219514326,True,19,0.005605318738017263,18.672258992370285
19,2020-02-10,0,64.4950974936877,9.434506219514326,True,20,0.006700394488448662,18.672258992370285
20,2020-02-11,0,64.4950974936877,9.434506219514326,True,21,0.00800931744082685,18.672258992370285
21,2020-02-12,0,64.4950974936877,9.434506219514326,True,22,0.009573808882685839,18.672258992370285
22,2020-02-13,0,64.4950974936877,9.434506219514326,True,23,0.011443713165792515,18.672258992370285
23,2020-02-14,0,64.4950974936877,9.434506219514326,True,24,0.013678572093597187,18.672258992370285
24,2020-02-15,0,64.4950974936877,9.434506219514326,True,25,0.016349501381114462,18.672258992370285
25,2020-02-16,0,64.4950974936877,9.434506219514326,True,26,0.019541425825575442,18.672258992370285
26,2020-02-17,0,64.4950974936877,9.434506219514326,True,27,0.023355739875770786,18.672258992370285
27,2020-02-18,0,64.4950974936877,9.434506219514326,True,28,0.02791347187045202,18.672258992370285
28,2020-02-19,0,64.4950974936877,9.434506219514326,True,29,0.033359043450448204,18.672258992370285
29,2020-02-20,0,64.4950974936877,9.434506219514326,True,30,0.03986473060309979,18.672258992370285
30,2020-02-21,0,64.4950974936877,9.434506219514326,True,31,0.04763594944807297,18.672258992370285
31,2020-02-22,0,64.4950974936877,9.434506219514326,True,32,0.056917508047657196,18.672258992370285
32,2020-02-23,0,64.4950974936877,9.434506219514326,True,33,0.06800098481401685,18.672258992370285
33,2020-02-24,0,64.4950974936877,9.434506219514326,True,34,0.08123341372485919,18.672258992370285
34,2020-02-25,0,64.4950974936877,9.434506219514326,True,35,0.09702747525270664,18.672258992370285
35,2020-02-26,0,64.4950974936877,9.434506219514326,True,36,0.11587340759998281,18.672258992370285
36,2020-02-27,0,64.4950974936877,9.434506219514326,True,37,0.13835286236244987,18.672258992370285
37,2020-02-28,0,64.4950974936877,9.434506219514326,True,38,0.16515492745141827,18.672258992370285
38,2020-02-29,0,64.4950974936877,9.434506219514326,True,39,0.19709452125789614,18.672258992370285
39,2020-03-01,0,64.4950974936877,9.434506219514326,True,40,0.23513331615462993,18.672258992370285
40,2020-03-02,0,64.4950974936877,9.434506219514326,True,41,0.28040326346063993,18.672258992370285
41,2020-03-03,0,64.4950974936877,9.434506219514326,True,42,0.3342326484608038,18.672258992370285
42,2020-03-04,0,64.4950974936877,9.434506219514326,True,43,0.3981743802705694,18.672258992370285
43,2020-03-05,0,64.4950974936877,9.434506219514326,True,44,0.4740358888669752,18.672258992370285
44,2020-03-06,0,64.4950974936877,9.434506219514326,True,45,0.5639095267778753,18.672258992370285
45,2020-03-07,0,64.4950974936877,9.434506219514326,True,46,0.6702017187821658,18.672258992370285
46,2020-03-08,0,64.4950974936877,9.434506219514326,True,47,0.7956582342554508,18.672258992370285
47,2020-03-09,0,64.4950974936877,9.434506219514326,True,48,0.9433818494641136,18.672258992370285
48,2020-03-10,0,64.4950974936877,9.434506219514326,True,49,1.1168373246734238,18.672258992370285
49,2020-03-11,0,64.4950974936877,9.434506219514326,True,50,1.3198370996022886,18.672258992370285
50,2020-03-12,0,64.4950974936877,9.434506219514326,True,51,1.5564995544826867,18.672258992370285
51,2020-03-13,0,64.4950974936877,9.434506219514326,True,52,1.8311703672700763,18.672258992370285
52,2020-03-14,0,64.4950974936877,9.434506219514326,True,53,2.1482968674990657,18.672258992370285
53,2020-03-15,1,64.4950974936877,9.434506219514326,True,54,2.5122459857387254,18.672258992370285
54,2020-03-16,1,64.4950974936877,9.434506219514326,True,55,2.927059230419803,18.672258992370285
55,2020-03-17,1,64.4950974936877,9.434506219514326,True,56,3.396143931666932,18.672258992370285
56,2020-03-18,4,64.4950974936877,9.434506219514326,True,57,3.9219093777583787,18.672258992370285
57,2020-03-19,6,64.4950974936877,9.434506219514326,True,58,4.505369370760824,18.672258992370285
58,2020-03-20,6,64.4950974936877,9.434506219514326,True,59,5.145747898074083,18.672258992370285
59,2020-03-21,6,64.4950974936877,9.434506219514326,True,60,5.8401392235551155,18.672258992370285
60,2020-03-22,6,64.4950974936877,9.434506219514326,True,61,6.583283364373165,18.672258992370285
61,2020-03-23,9,64.4950974936877,9.434506219514326,True,62,7.367517538953646,18.672258992370285
62,2020-03-24,9,64.4950974936877,9.434506219514326,True,63,8.18294967452383,18.672258992370285
63,2020-03-25,9,64.4950974936877,9.434506219514326,True,64,9.017870653533313,18.672258992370285
64,2020-03-26,12,64.4950974936877,9.434506219514326,True,65,9.859381869758039,18.672258992370285
65,2020-03-27,12,64.4950974936877,9.434506219514326,True,66,10.694173029601307,18.672258992370285
66,2020-03-28,12,64.4950974936877,9.434506219514326,True,67,11.50935358856493,18.672258992370285
67,2020-03-29,12,64.4950974936877,9.434506219514326,True,68,12.293229510520385,18.672258992370285
68,2020-03-30,12,64.4950974936877,9.434506219514326,True,69,13.03592896489494,18.672258992370285
69,2020-03-31,12,64.4950974936877,9.434506219514326,True,70,13.729812275553785,18.672258992370285
70,2020-04-01,15,64.4950974936877,9.434506219514326,True,71,14.369643111054371,18.672258992370285
71,2020-04-02,15,64.4950974936877,9.434506219514326,True,72,14.952537947168006,18.672258992370285
72,2020-04-03,16,64.4950974936877,9.434506219514326,True,73,15.47774010712708,18.672258992370285
73,2020-04-04,16,64.4950974936877,9.434506219514326,True,74,15.946279032481879,18.672258992370285
74,2020-04-05,16,64.4950974936877,9.434506219514326,True,75,16.36057569653137,18.672258992370285
75,2020-04-06,16,64.4950974936877,9.434506219514326,True,76,16.724045336610217,18.672258992370285
76,2020-04-07,16,64.4950974936877,9.434506219514326,True,77,17.040734049949595,18.672258992370285
77,2020-04-08,18,64.4950974936877,9.434506219514326,True,78,17.315010638910895,18.672258992370285
78,2020-04-09,18,64.4950974936877,9.434506219514326,True,79,17.551322221227018,18.672258992370285
