,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,0.06337585450605854,-2.3274353275267687,2.472648542765688,0.0,6.532030217174191e-31,2.144578524127786e-36,0.36635209607272573,-1.896495079480581,2.52518119563264,2020-04-16,77.04592396539009,True,86,71.32455426747241
1,2020-01-23,0.42537876492760446,-2.1353091324631017,2.783322333620544,0.0,9.343564731202101e-26,2.4343038781864253e-30,0.3653286612692135,-1.7936351854396027,2.7537617179924587,2020-04-16,77.04592396539009,True,86,71.32455426747241
2,2020-01-24,-0.048095842815028086,-2.4702701196571435,2.197493749102046,0.0,9.688709944609442e-23,8.478947418718677e-27,-0.24991484182032322,-2.5293829505216943,2.145612235859425,2020-04-16,77.04592396539009,True,86,71.32455426747241
3,2020-01-25,-0.15174101929952152,-2.7586908054378614,2.1779323329287297,0.0,1.3365247707615692e-20,2.7631701542677474e-24,-0.3929913891191279,-2.5311177259402267,1.8816838316869449,2020-04-16,77.04592396539009,True,86,71.32455426747241
4,2020-01-26,-0.1943517752072467,-2.7773113716043976,2.0879681218734887,0.0,6.10472140359453e-19,2.4586279557593542e-22,-0.28516562953824814,-2.6038743205538917,1.7871080412081535,2020-04-16,77.04592396539009,True,86,71.32455426747241
5,2020-01-27,-0.09001936674499507,-2.5795877790091706,2.2009141434827453,0.0,1.3858951278468306e-17,9.62442473059839e-21,0.015272824683172433,-2.286228582298813,2.3689774787949407,2020-04-16,77.04592396539009,True,86,71.32455426747241
6,2020-01-28,-0.002991168496733133,-2.2022392038638876,2.4354540765177837,0.0,1.9420776130982567e-16,2.1378055222248338e-19,0.18213041224264054,-1.95291067514992,2.4877024529626173,2020-04-16,77.04592396539009,True,86,71.32455426747241
7,2020-01-29,0.06367667391674003,-2.361554058873389,2.3326348079577897,0.0,1.911795459493165e-15,3.1364651594460167e-18,0.36655498809833315,-1.7184586317700548,2.811677435296599,2020-04-16,77.04592396539009,True,86,71.32455426747241
8,2020-01-30,0.42573776174676214,-1.872945651377677,2.858910102994028,0.0,1.437089193861435e-14,3.352292700899599e-17,0.3655722248409112,-1.7106622446189963,2.5180003235466653,2020-04-16,77.04592396539009,True,86,71.32455426747241
9,2020-01-31,-0.047667417404042366,-2.31182665756008,2.3463014826317874,0.0,8.732332476121988e-14,2.790780333005861e-16,-0.2496224537759637,-2.5599369870712807,2.085465832297678,2020-04-16,77.04592396539009,True,86,71.32455426747241
