,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,active_patients,fastest_growth_day,growth_stabilized,current_day,cap
18,2020-02-09,0.331345577605491,-2.065912503100753,2.6538226230323514,0.0,1.7807375131141527e-56,1.7799039583038797e-56,0.3010132882611614,-2.2007795973607998,2.829964663389884,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
19,2020-02-10,0.28519904180573497,-2.033131697966046,2.7021060289433345,0.0,3.0077336786012615e-54,3.0063257726873603e-54,0.24990314427335303,-2.100659638042557,2.638942928568461,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
20,2020-02-11,0.24029228529012975,-2.022326437209444,2.5738139482580764,0.0,3.95520762002755e-52,3.953356206041478e-52,0.199940885451201,-2.2467664915871044,2.55657950824564,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
21,2020-02-12,0.5580131279088497,-1.9551648649349627,2.852331220041174,0.0,4.144841184623151e-50,4.14290100406211e-50,0.5342550926795568,-1.887538928609602,3.01854176740346,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
22,2020-02-13,0.5178451685010913,-1.9064166057219087,2.8209819822297115,0.0,3.532022114905712e-48,3.530368792053698e-48,0.4894670581071655,-1.7796083786334638,2.8538271828907815,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
23,2020-02-14,0.4832987912100338,-1.8426971724461927,2.6478442711901833,0.0,2.490944111634037e-46,2.4897781124729686e-46,0.4460693204197063,-1.9130050045990659,2.7482677657395933,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
24,2020-02-15,0.5509343685443866,-1.7718247020063034,2.685953474675575,0.0,1.4765245746977297e-44,1.4758334205255612e-44,0.5123870351645654,-1.8399082694516538,2.924402249723321,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
25,2020-02-16,0.5137025622713836,-1.9943514602344217,2.909280050736509,0.0,7.457179713790924e-43,7.453689043225652e-43,0.4742186716581666,-1.8428108950225877,2.9246818821622447,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
26,2020-02-17,0.47815432170305305,-1.8825260260360184,2.6052662786403715,0.0,3.2480015534558563e-41,3.2464811792857615e-41,0.4335370975798693,-1.8417055320111244,2.672300528678219,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
27,2020-02-18,0.4443852741868969,-1.8645236625009591,2.631695365301276,0.0,1.2332267787966267e-39,1.2326495111723681e-39,0.39456026364286834,-2.046749253271318,2.757764631668611,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
28,2020-02-19,0.7738011356412325,-1.5841175586609593,2.9952302741966967,0.0,4.1213509900313483e-38,4.11942180511933e-38,0.7404373259472816,-1.7270551718115634,2.954706325125685,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
29,2020-02-20,0.7459027470698092,-1.49677209085309,3.053909917455253,0.0,1.2228277460844463e-36,1.222255346198232e-36,0.707809685643814,-1.584686574512367,3.2818740784700515,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
30,2020-02-21,0.7242168763764149,-1.5931410648530755,2.876221509333579,0.0,3.246453568016051e-35,3.2449339184506213e-35,0.677189318204863,-1.7680887372899814,3.1471005003481176,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
31,2020-02-22,0.805319195929704,-1.6055979903897502,3.217666142035777,0.0,7.766719924885944e-34,7.763084360011415e-34,0.7569199130191758,-1.6140682942274003,2.8899271868480074,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
32,2020-02-23,0.7821743350613262,-1.605643601197208,3.0286704092217165,0.0,1.6851315127168353e-32,1.6843427106233076e-32,0.7328173138386109,-1.557872110338415,3.0654393848468118,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
33,2020-02-24,0.7613456071278027,-1.51965887245074,3.0448563056861824,0.0,3.3352739896925524e-31,3.3337127637076935e-31,0.7068703201395335,-1.5570282767711412,3.175812283656844,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
34,2020-02-25,0.7429391070061913,-1.7097523277530284,3.1470513740012813,0.0,6.054025521020665e-30,6.05119166029869e-30,0.6833110614533682,-1.6932111257416351,3.0456405113119236,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
35,2020-02-26,1.0883688042982735,-1.1434357734041352,3.4224055403611353,0.0,1.0127211712003388e-28,1.0122471212084098e-28,1.0453007818302604,-1.4629048244789764,3.3556435730211818,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
36,2020-02-27,1.0771412419897124,-1.25091585354209,3.389573015150841,0.0,1.5682388884521469e-27,1.56750480324335e-27,1.0294905146525073,-1.465540638136006,3.2908097734734993,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
37,2020-02-28,1.0727859802495687,-1.1362207565154658,3.399089693160027,0.0,2.2573529773480584e-26,2.256296321092492e-26,1.0163990205028905,-1.4865404373872348,3.3298312799220526,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
38,2020-02-29,1.171878197084306,-1.1577219910430763,3.415176004736006,0.0,3.0317997655305396e-25,3.0303805943951353e-25,1.1143735110794941,-1.3922276866727732,3.386353047978357,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
39,2020-03-01,1.1673783488891463,-1.208452774108482,3.498659071078428,0.0,3.812755403005511e-24,3.8109706702286904e-24,1.109229651502858,-1.241068626467924,3.443733880298792,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
40,2020-03-02,1.1658414939540769,-1.2589917872783365,3.320798839447896,0.0,4.5042810847086884e-23,4.5021726520299075e-23,1.1029519047606882,-1.2138083542528262,3.5555420785707343,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
41,2020-03-03,1.1673609782493912,-1.0872000478008783,3.496198052718546,0.0,5.013821313555141e-22,5.011474367504425e-22,1.0997634343631462,-1.327241037944414,3.3761293746561494,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
42,2020-03-04,1.5333331147405143,-0.8386407079835839,3.788259431253158,0.0,5.2733351049156466e-21,5.270866681686219e-21,1.4828114081390695,-0.9802696965422233,3.9859263573774824,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
43,2020-03-05,1.5432414747773533,-0.8425540808747922,3.7732693187089774,0.0,5.2542104155381714e-20,5.251750944485416e-20,1.4887271898359342,-0.9412542640082847,4.033347509621403,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
44,2020-03-06,1.560586934812989,-0.7298229707249501,3.648506882619606,0.0,4.971542883708229e-19,4.969215727990625e-19,1.4980037994430853,-1.0337256850896073,3.8010158122782967,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
45,2020-03-07,1.6819099013078413,-0.5316688069849215,3.8785948793693183,0.0,4.477369953979562e-18,4.475274118273835e-18,1.6189561740185505,-0.8268107185909068,3.903255242735997,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
46,2020-03-08,1.7001296250055524,-0.6172706982347973,3.87965716111857,0.0,3.846144582046921e-17,3.84434421995326e-17,1.637360732397102,-0.8525809573766298,3.997623723398395,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
47,2020-03-09,1.721753219758407,-0.8176226289254307,4.062375339944034,0.0,3.1576467982478297e-16,3.156168718711436e-16,1.6551553190638293,-0.47378135881741956,4.0373291738531485,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
48,2020-03-10,1.746819094260975,-0.3567607286732838,4.0123486912459825,0.0,2.4822631222831276e-15,2.4811011866521293e-15,1.6765087563524357,-0.4789606902830937,3.883931307459696,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
49,2020-03-11,2.1366687308213113,-0.10281111378794833,4.316004515774522,0.0,1.8717172633672858e-14,1.8708411213660864e-14,2.0845058616184513,-0.3229473471161691,4.289116812294765,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
50,2020-03-12,2.1707095197063833,0.03339251508249049,4.691588907948341,0.0,1.3559929206519512e-13,1.3553581867771483e-13,2.1157074310487283,-0.3076759106757561,4.499023531960433,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
51,2020-03-13,2.212365598354318,-0.15490219025314247,4.514467502998557,0.0,9.453098340195756e-13,9.448673389558493e-13,2.150527585859767,-0.3583476502430148,4.515530677759705,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
52,2020-03-14,2.358093383613137,0.05749500394600003,4.68769463045208,0.0,6.350775672101051e-12,6.3478029040364396e-12,2.2971940277298284,-0.010067870905866099,4.734499347298635,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
53,2020-03-15,2.4007210728127215,0.1253073466181559,4.756147179078324,0.0,4.1173311187617155e-11,4.1154038155324466e-11,2.3413877217783448,0.008154751405506677,4.71311341404145,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
54,2020-03-16,2.446657970294337,0.2686425321371063,4.744798610113371,0.0,2.579341001548052e-10,2.5781336242208253e-10,2.384943095705411,-0.018440260225457628,4.664131963342372,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
55,2020-03-17,2.495838357886999,0.11440837975206752,4.633792374949859,0.0,1.5633006660882946e-09,1.5625688924382399e-09,2.431917996329244,0.02954324039914491,4.9127992116379025,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
56,2020-03-18,2.909486561769695,0.6361831737176065,5.299426512095643,0.0,9.177520836500983e-09,9.173224882397196e-09,2.8652792703535663,0.36046225698780937,5.273280518667836,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
57,2020-03-19,2.966901844484381,0.43967882553567744,5.1665255607838,0.0,5.224433026024686e-08,5.221987493649764e-08,2.921463476964194,0.6250685052221903,5.257601297885966,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
58,2020-03-20,3.031389283877576,0.7606176616431086,5.247431263710322,0.0,2.8869613036509495e-07,2.8856099307837245e-07,2.9807551320795507,0.4328585352232423,5.43425701420882,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
59,2020-03-21,3.199283067346769,0.8463267848962223,5.570028343201702,0.0,1.5501180600868874e-06,1.5493924573510786e-06,3.1512487390665704,0.8712559207238069,5.426545254280367,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
60,2020-03-22,3.263287119261841,1.022646607142256,5.624884943747216,0.0,8.095113158381543e-06,8.091323879611735e-06,3.2184876019708892,1.0367312126826538,5.408624048505526,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
61,2020-03-23,3.329685672987606,1.16915041921062,5.472727404993014,0.0,4.115350050566935e-05,4.1134236886859564e-05,3.2841674694641263,0.9695461034282837,5.746112929202312,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
62,2020-03-24,3.3982884911333375,1.2502990807485412,5.821571653614807,0.0,0.00020383790631619815,0.00020374249419551592,3.352207329623572,1.0992957260951828,5.7191988844329344,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
63,2020-03-25,3.8301973654331065,1.6075205514317774,6.16927224921829,0.0,0.0009844413367356803,0.0009839806046243694,3.8054366191509295,1.355457535449043,6.109384170006463,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
64,2020-03-26,3.9045925032029136,1.4756491714139448,6.102579692377736,0.0,0.004638229665956013,0.004636060313433484,3.8801576507857014,1.4458735284554662,6.123394278452801,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
65,2020-03-27,3.9846649325242067,1.6500396909589852,6.3051614779404614,0.0,0.0213111438792528,0.02130120582924088,3.9565256280126806,1.4383437148828597,6.345789510694678,2020-05-28,0.0,69.7011422777436,True,128,9.315098634084984
66,2020-03-28,4.1666413256031944,1.711684445365839,6.528594402545116,2.0,0.09508689685871778,0.09504313559149916,4.142511755552716,1.7336127388023317,6.717291820571615,2020-05-28,2.0,69.7011422777436,True,128,9.315098634084984
67,2020-03-29,4.243126124379767,1.8772466758472035,6.692037199400698,2.0,0.40387797641816714,0.40370242630211456,4.223545919678146,1.7794452961614133,6.360183395663541,2020-05-28,2.0,69.7011422777436,True,128,9.315098634084984
68,2020-03-30,4.3203135469160365,2.255827104009225,6.607396274811682,2.0,1.5148251814983673,1.5143060769106562,4.30121997513913,1.9955265007242875,6.7504796489433545,2020-05-28,2.0,69.7011422777436,True,128,9.315098634084984
69,2020-03-31,4.3979341436503026,1.9638869993440211,6.658979691944566,2.0,4.147773521302029,4.1472566007448215,4.379360822097617,1.946464641039047,6.517369708306345,2020-05-28,2.0,69.7011422777436,True,128,9.315098634084984
70,2020-04-01,4.837022503319098,2.6561102712313356,7.138029862206835,9.0,7.025713814837123,7.026513548180811,4.840719076738251,2.620994600128639,7.321252688537765,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
71,2020-04-02,4.916704681834285,2.4579748315907866,7.209932289311609,9.0,8.433183071088555,8.435126823691126,4.921532778337286,2.6550350989734732,7.276630891698579,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
72,2020-04-03,5.000131463041823,2.568633533795685,7.283016123653558,9.0,8.869128061711555,8.87149281734697,5.001908465477733,2.6609772216421432,7.333426664772139,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
73,2020-04-04,5.18350382502829,2.845415355089084,7.554693819377443,9.0,8.985315778533455,8.98779806154564,5.189785101826701,2.958937556563859,7.4381302661026,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
74,2020-04-05,5.259415479578059,2.901200825046189,7.623235036409115,9.0,9.015418705575254,9.017931803960794,5.2705773016991095,2.9332986834091823,7.693160259576722,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
75,2020-04-06,5.3340650529961575,2.924718646247846,7.798913373038311,9.0,9.023266020241362,9.025787176371708,5.345878876788988,2.9720476728961507,7.738533010443287,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
76,2020-04-07,5.407202570248618,3.1759219009975466,7.581550501607952,9.0,9.025341934367322,9.027865223787664,5.419535879645845,3.067654513012214,7.850808886298723,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
77,2020-04-08,5.839896846293577,3.3620644534122577,8.252997480274397,9.0,9.025900242283608,9.028424105564872,5.874334948949029,3.436775506480256,8.173551219055787,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
78,2020-04-09,5.911322366423785,3.6133648112469854,8.24791704609353,9.0,9.02605292115901,9.02857694138139,5.94656640846929,3.676890227157626,8.254975136296489,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
79,2020-04-10,5.984691777567986,3.689971125333639,8.480790352773916,9.0,9.026095364176678,9.02861942802762,6.016404469944923,3.6292701208165132,8.125303463490244,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
80,2020-04-11,6.156280387135315,3.8050298507158917,8.356760911125564,9.0,9.026107353492561,9.028631429667767,6.191870044631444,3.915169421742601,8.485436619871944,2020-05-28,7.0,69.7011422777436,True,128,9.315098634084984
