,Report_Date,Canada_prince edward island_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,70.77761366010769,16.216335726507644,True,1,0.0003816114689007356,31.26719737095127
1,2020-01-23,0,70.77761366010769,16.216335726507644,True,2,0.0004490185899205078,31.26719737095127
2,2020-01-24,0,70.77761366010769,16.216335726507644,True,3,0.0005283321820917841,31.26719737095127
3,2020-01-25,0,70.77761366010769,16.216335726507644,True,4,0.0006216552729036497,31.26719737095127
4,2020-01-26,0,70.77761366010769,16.216335726507644,True,5,0.0007314623167092643,31.26719737095127
5,2020-01-27,0,70.77761366010769,16.216335726507644,True,6,0.000860664783375323,31.26719737095127
6,2020-01-28,0,70.77761366010769,16.216335726507644,True,7,0.0010126883247067063,31.26719737095127
7,2020-01-29,0,70.77761366010769,16.216335726507644,True,8,0.0011915635607373533,31.26719737095127
8,2020-01-30,0,70.77761366010769,16.216335726507644,True,9,0.0014020328875362124,31.26719737095127
9,2020-01-31,0,70.77761366010769,16.216335726507644,True,10,0.00164967613080234,31.26719737095127
10,2020-02-01,0,70.77761366010769,16.216335726507644,True,11,0.0019410583661851073,31.26719737095127
11,2020-02-02,0,70.77761366010769,16.216335726507644,True,12,0.0022839038108052466,31.26719737095127
12,2020-02-03,0,70.77761366010769,16.216335726507644,True,13,0.0026873003758888505,31.26719737095127
13,2020-02-04,0,70.77761366010769,16.216335726507644,True,14,0.0031619402753053213,31.26719737095127
14,2020-02-05,0,70.77761366010769,16.216335726507644,True,15,0.0037204030295930257,31.26719737095127
15,2020-02-06,0,70.77761366010769,16.216335726507644,True,16,0.0043774883136102226,31.26719737095127
16,2020-02-07,0,70.77761366010769,16.216335726507644,True,17,0.005150607395990412,31.26719737095127
17,2020-02-08,0,70.77761366010769,16.216335726507644,True,18,0.006060243442275858,31.26719737095127
18,2020-02-09,0,70.77761366010769,16.216335726507644,True,19,0.00713049273816168,31.26719737095127
19,2020-02-10,0,70.77761366010769,16.216335726507644,True,20,0.008389700977612132,31.26719737095127
20,2020-02-11,0,70.77761366010769,16.216335726507644,True,21,0.009871211201983391,31.26719737095127
21,2020-02-12,0,70.77761366010769,16.216335726507644,True,22,0.011614242827004958,31.26719737095127
22,2020-02-13,0,70.77761366010769,16.216335726507644,True,23,0.013664924518471932,31.26719737095127
23,2020-02-14,0,70.77761366010769,16.216335726507644,True,24,0.016077507546825246,31.26719737095127
24,2020-02-15,0,70.77761366010769,16.216335726507644,True,25,0.01891579074582368,31.26719737095127
25,2020-02-16,0,70.77761366010769,16.216335726507644,True,26,0.02225479340976288,31.26719737095127
26,2020-02-17,0,70.77761366010769,16.216335726507644,True,27,0.026182718483009234,31.26719737095127
27,2020-02-18,0,70.77761366010769,16.216335726507644,True,28,0.030803255326312808,31.26719737095127
28,2020-02-19,0,70.77761366010769,16.216335726507644,True,29,0.0362382792899608,31.26719737095127
29,2020-02-20,0,70.77761366010769,16.216335726507644,True,30,0.0426310143846092,31.26719737095127
30,2020-02-21,0,70.77761366010769,16.216335726507644,True,31,0.050149735605142014,31.26719737095127
31,2020-02-22,0,70.77761366010769,16.216335726507644,True,32,0.05899209899516991,31.26719737095127
32,2020-02-23,0,70.77761366010769,16.216335726507644,True,33,0.06939020036043506,31.26719737095127
33,2020-02-24,0,70.77761366010769,16.216335726507644,True,34,0.081616477598511,31.26719737095127
34,2020-02-25,0,70.77761366010769,16.216335726507644,True,35,0.09599058675075192,31.26719737095127
35,2020-02-26,0,70.77761366010769,16.216335726507644,True,36,0.11288739777841084,31.26719737095127
36,2020-02-27,0,70.77761366010769,16.216335726507644,True,37,0.13274627215880624,31.26719737095127
37,2020-02-28,0,70.77761366010769,16.216335726507644,True,38,0.15608179979140585,31.26719737095127
38,2020-02-29,0,70.77761366010769,16.216335726507644,True,39,0.18349618602536347,31.26719737095127
39,2020-03-01,0,70.77761366010769,16.216335726507644,True,40,0.2156934888432334,31.26719737095127
40,2020-03-02,0,70.77761366010769,16.216335726507644,True,41,0.25349590844744857,31.26719737095127
41,2020-03-03,0,70.77761366010769,16.216335726507644,True,42,0.29786232260166723,31.26719737095127
42,2020-03-04,0,70.77761366010769,16.216335726507644,True,43,0.3499092354364443,31.26719737095127
43,2020-03-05,0,70.77761366010769,16.216335726507644,True,44,0.4109342574166365,31.26719737095127
44,2020-03-06,0,70.77761366010769,16.216335726507644,True,45,0.48244214970056615,31.26719737095127
45,2020-03-07,0,70.77761366010769,16.216335726507644,True,46,0.566173334152069,31.26719737095127
46,2020-03-08,0,70.77761366010769,16.216335726507644,True,47,0.6641345743700808,31.26719737095127
47,2020-03-09,0,70.77761366010769,16.216335726507644,True,48,0.7786312532836892,31.26719737095127
48,2020-03-10,0,70.77761366010769,16.216335726507644,True,49,0.9123002858716615,31.26719737095127
49,2020-03-11,0,70.77761366010769,16.216335726507644,True,50,1.068142186102852,31.26719737095127
50,2020-03-12,0,70.77761366010769,16.216335726507644,True,51,1.2495501306156407,31.26719737095127
51,2020-03-13,0,70.77761366010769,16.216335726507644,True,52,1.4603330089989768,31.26719737095127
52,2020-03-14,0,70.77761366010769,16.216335726507644,True,53,1.7047284168562327,31.26719737095127
53,2020-03-15,1,70.77761366010769,16.216335726507644,True,54,1.9874003548898573,31.26719737095127
54,2020-03-16,1,70.77761366010769,16.216335726507644,True,55,2.313415111339814,31.26719737095127
55,2020-03-17,1,70.77761366010769,16.216335726507644,True,56,2.6881875598283473,31.26719737095127
