,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,active_patients,fastest_growth_day,growth_stabilized,current_day,cap
3,2020-01-25,8.265422893215732,-18.50577055391836,34.5473087170897,0.0,1.4139807979590626e-06,3.0289462091647286e-06,8.858247082635232,-18.518670770355577,35.600711686357165,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
4,2020-01-26,1.4108301175234765,-24.92998456152534,28.928360182360365,0.0,5.5855398048920435e-06,1.1364402390476888e-05,2.0458383252579027,-22.687571349562695,28.790933317513346,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
5,2020-01-27,-1.0727820683655835,-25.841458641091954,23.287225344462676,0.0,1.716091835166774e-05,3.347704653568481e-05,-2.7127764299427573,-28.602495902005753,22.212297130735514,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
6,2020-01-28,-2.013883861132702,-28.99872324411801,24.784696342982425,0.0,4.432972947538628e-05,8.345464888879092e-05,-2.5314110246335733,-29.342766366028947,22.33808297732541,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
7,2020-01-29,0.42884791908169406,-27.256469164946132,27.108719666778114,0.0,0.00010086014701424388,0.00018411562586827053,-0.4874400630838758,-26.399362309174396,26.866504909035697,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
8,2020-01-30,3.9345322304804053,-22.206115790038588,30.455973323179364,0.0,0.00020827518948350512,0.0003700008408925938,4.624572457065115,-23.551523786394096,32.911115861029316,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
9,2020-01-31,6.068753091967737,-20.452128520071795,35.25899903304048,0.0,0.00039842009631473795,0.0006907894406866385,6.399398714260318,-18.287446581620944,35.21723138200276,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
10,2020-02-01,9.297324690036092,-17.661211356264822,36.55675575291662,0.0,0.0007164291171874821,0.0012151344969259404,9.852203110183169,-16.571822450028595,38.010183122828266,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
11,2020-02-02,2.5052816072488233,-23.12733261711225,29.932395920293807,0.0,0.001224099187506682,0.0020349147651646583,3.1007829551683352,-24.633651000082022,31.43747907411484,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
12,2020-02-03,0.08800975714050674,-27.052508817624577,27.85774555134708,0.0,0.0020036772849824818,0.003269899294399652,-1.5931021495654734,-29.02162772076104,24.125844614830797,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
13,2020-02-04,-0.782731445556228,-29.068311286460023,27.179316160805385,0.0,0.003162067706257121,0.005072821957486327,-1.3430367185889667,-29.191811683792135,24.892227982740813,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
14,2020-02-05,1.7346246877402751,-25.482764072770244,27.621517691677223,0.0,0.004835465037545175,0.00763486324794186,0.773848009908642,-25.91586167037499,27.37953440743361,2020-05-28,0.0,164.2097652765946,False,128,25039.623175544966
