,Report_Date,Fiji_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
22,2020-02-13,0,72.34448169703857,9.178087915274542,True,23,0.0071323095286590695,18.354996535010347
23,2020-02-14,0,72.34448169703857,9.178087915274542,True,24,0.00836209016831818,18.354996535010347
24,2020-02-15,0,72.34448169703857,9.178087915274542,True,25,0.009803801090740147,18.354996535010347
25,2020-02-16,0,72.34448169703857,9.178087915274542,True,26,0.01149392218981722,18.354996535010347
26,2020-02-17,0,72.34448169703857,9.178087915274542,True,27,0.01347519681498648,18.354996535010347
27,2020-02-18,0,72.34448169703857,9.178087915274542,True,28,0.015797701234203817,18.354996535010347
28,2020-02-19,0,72.34448169703857,9.178087915274542,True,29,0.018520094475706485,18.354996535010347
29,2020-02-20,0,72.34448169703857,9.178087915274542,True,30,0.02171107813504496,18.354996535010347
30,2020-02-21,0,72.34448169703857,9.178087915274542,True,31,0.025451100270300456,18.354996535010347
31,2020-02-22,0,72.34448169703857,9.178087915274542,True,32,0.029834342618321855,18.354996535010347
32,2020-02-23,0,72.34448169703857,9.178087915274542,True,33,0.03497103607094249,18.354996535010347
33,2020-02-24,0,72.34448169703857,9.178087915274542,True,34,0.040990155651857055,18.354996535010347
34,2020-02-25,0,72.34448169703857,9.178087915274542,True,35,0.048042553094739086,18.354996535010347
35,2020-02-26,0,72.34448169703857,9.178087915274542,True,36,0.05630459244818472,18.354996535010347
36,2020-02-27,0,72.34448169703857,9.178087915274542,True,37,0.06598236174838461,18.354996535010347
37,2020-02-28,0,72.34448169703857,9.178087915274542,True,38,0.07731654141398726,18.354996535010347
38,2020-02-29,0,72.34448169703857,9.178087915274542,True,39,0.09058801717218061,18.354996535010347
39,2020-03-01,0,72.34448169703857,9.178087915274542,True,40,0.10612433133456005,18.354996535010347
40,2020-03-02,0,72.34448169703857,9.178087915274542,True,41,0.1243070701078154,18.354996535010347
41,2020-03-03,0,72.34448169703857,9.178087915274542,True,42,0.14558028493065048,18.354996535010347
42,2020-03-04,0,72.34448169703857,9.178087915274542,True,43,0.17046004060430253,18.354996535010347
43,2020-03-05,0,72.34448169703857,9.178087915274542,True,44,0.19954516954180493,18.354996535010347
44,2020-03-06,0,72.34448169703857,9.178087915274542,True,45,0.23352928620287758,18.354996535010347
45,2020-03-07,0,72.34448169703857,9.178087915274542,True,46,0.2732140739855088,18.354996535010347
46,2020-03-08,0,72.34448169703857,9.178087915274542,True,47,0.31952379245157675,18.354996535010347
47,2020-03-09,0,72.34448169703857,9.178087915274542,True,48,0.37352085819476055,18.354996535010347
48,2020-03-10,0,72.34448169703857,9.178087915274542,True,49,0.43642221874668347,18.354996535010347
49,2020-03-11,0,72.34448169703857,9.178087915274542,True,50,0.5096160550473348,18.354996535010347
50,2020-03-12,0,72.34448169703857,9.178087915274542,True,51,0.5946781026512545,18.354996535010347
51,2020-03-13,0,72.34448169703857,9.178087915274542,True,52,0.6933865637364304,18.354996535010347
52,2020-03-14,0,72.34448169703857,9.178087915274542,True,53,0.8077341822785045,18.354996535010347
53,2020-03-15,0,72.34448169703857,9.178087915274542,True,54,0.9399355705650223,18.354996535010347
54,2020-03-16,0,72.34448169703857,9.178087915274542,True,55,1.0924273150252946,18.354996535010347
55,2020-03-17,0,72.34448169703857,9.178087915274542,True,56,1.2678577805361897,18.354996535010347
56,2020-03-18,0,72.34448169703857,9.178087915274542,True,57,1.46906293097005,18.354996535010347
57,2020-03-19,1,72.34448169703857,9.178087915274542,True,58,1.6990239855185394,18.354996535010347
58,2020-03-20,1,72.34448169703857,9.178087915274542,True,59,1.9608024809042375,18.354996535010347
59,2020-03-21,1,72.34448169703857,9.178087915274542,True,60,2.2574485096023973,18.354996535010347
60,2020-03-22,2,72.34448169703857,9.178087915274542,True,61,2.5918788022914785,18.354996535010347
61,2020-03-23,3,72.34448169703857,9.178087915274542,True,62,2.966723187467349,18.354996535010347
62,2020-03-24,4,72.34448169703857,9.178087915274542,True,63,3.384141021950387,18.354996535010347
63,2020-03-25,5,72.34448169703857,9.178087915274542,True,64,3.8456135380403516,18.354996535010347
64,2020-03-26,5,72.34448169703857,9.178087915274542,True,65,4.351723531918345,18.354996535010347
65,2020-03-27,5,72.34448169703857,9.178087915274542,True,66,4.9019398711998265,18.354996535010347
66,2020-03-28,5,72.34448169703857,9.178087915274542,True,67,5.494429908796506,18.354996535010347
67,2020-03-29,5,72.34448169703857,9.178087915274542,True,68,6.125926616587938,18.354996535010347
68,2020-03-30,5,72.34448169703857,9.178087915274542,True,69,6.791677475247456,18.354996535010347
69,2020-03-31,5,72.34448169703857,9.178087915274542,True,70,7.485497522794872,18.354996535010347
70,2020-04-01,5,72.34448169703857,9.178087915274542,True,71,8.199938965048164,18.354996535010347
71,2020-04-02,7,72.34448169703857,9.178087915274542,True,72,8.926575223286392,18.354996535010347
72,2020-04-03,7,72.34448169703857,9.178087915274542,True,73,9.656380580811346,18.354996535010347
73,2020-04-04,12,72.34448169703857,9.178087915274542,True,74,10.380171150966717,18.354996535010347
74,2020-04-05,12,72.34448169703857,9.178087915274542,True,75,11.089062377250512,18.354996535010347
