,Report_Date,Namibia_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,0,66.01739895855552,8.521240044378018,True,1,0.00020289214551898026,17.042419868705842
1,2020-01-23,0,0,66.01739895855552,8.521240044378018,True,2,0.00024154711760760982,17.042419868705842
2,2020-01-24,0,0,66.01739895855552,8.521240044378018,True,3,0.0002875665031905722,17.042419868705842
3,2020-01-25,0,0,66.01739895855552,8.521240044378018,True,4,0.00034235329335808196,17.042419868705842
4,2020-01-26,0,0,66.01739895855552,8.521240044378018,True,5,0.0004075777407563916,17.042419868705842
5,2020-01-27,0,0,66.01739895855552,8.521240044378018,True,6,0.0004852282623109177,17.042419868705842
6,2020-01-28,0,0,66.01739895855552,8.521240044378018,True,7,0.0005776720331290739,17.042419868705842
7,2020-01-29,0,0,66.01739895855552,8.521240044378018,True,8,0.0006877271150771126,17.042419868705842
8,2020-01-30,0,0,66.01739895855552,8.521240044378018,True,9,0.0008187483135452305,17.042419868705842
9,2020-01-31,0,0,66.01739895855552,8.521240044378018,True,10,0.0009747293721182992,17.042419868705842
10,2020-02-01,0,0,66.01739895855552,8.521240044378018,True,11,0.0011604246096552468,17.042419868705842
11,2020-02-02,0,0,66.01739895855552,8.521240044378018,True,12,0.0013814936923226518,17.042419868705842
12,2020-02-03,0,0,66.01739895855552,8.521240044378018,True,13,0.001644673931773685,17.042419868705842
13,2020-02-04,0,0,66.01739895855552,8.521240044378018,True,14,0.0019579853303876697,17.042419868705842
14,2020-02-05,0,0,66.01739895855552,8.521240044378018,True,15,0.0023309745794163495,17.042419868705842
15,2020-02-06,0,0,66.01739895855552,8.521240044378018,True,16,0.0027750053843938393,17.042419868705842
16,2020-02-07,0,0,66.01739895855552,8.521240044378018,True,17,0.0033036038775395397,17.042419868705842
17,2020-02-08,0,0,66.01739895855552,8.521240044378018,True,18,0.00393286951803496,17.042419868705842
18,2020-02-09,0,0,66.01739895855552,8.521240044378018,True,19,0.004681963823323103,17.042419868705842
19,2020-02-10,0,0,66.01739895855552,8.521240044378018,True,20,0.005573691570528742,17.042419868705842
20,2020-02-11,0,0,66.01739895855552,8.521240044378018,True,21,0.006635191817320359,17.042419868705842
21,2020-02-12,0,0,66.01739895855552,8.521240044378018,True,22,0.007898759285354044,17.042419868705842
22,2020-02-13,0,0,66.01739895855552,8.521240044378018,True,23,0.009402820405421012,17.042419868705842
23,2020-02-14,0,0,66.01739895855552,8.521240044378018,True,24,0.011193092729502986,17.042419868705842
24,2020-02-15,0,0,66.01739895855552,8.521240044378018,True,25,0.0133239615679359,17.042419868705842
25,2020-02-16,0,0,66.01739895855552,8.521240044378018,True,26,0.01586011371395951,17.042419868705842
26,2020-02-17,0,0,66.01739895855552,8.521240044378018,True,27,0.018878475081517118,17.042419868705842
27,2020-02-18,0,0,66.01739895855552,8.521240044378018,True,28,0.022470507112492794,17.042419868705842
28,2020-02-19,0,0,66.01739895855552,8.521240044378018,True,29,0.026744926003681238,17.042419868705842
29,2020-02-20,0,0,66.01739895855552,8.521240044378018,True,30,0.03183091923447547,17.042419868705842
30,2020-02-21,0,0,66.01739895855552,8.521240044378018,True,31,0.03788194557068545,17.042419868705842
31,2020-02-22,0,0,66.01739895855552,8.521240044378018,True,32,0.04508021762782651,17.042419868705842
32,2020-02-23,0,0,66.01739895855552,8.521240044378018,True,33,0.053641980024786005,17.042419868705842
33,2020-02-24,0,0,66.01739895855552,8.521240044378018,True,34,0.06382371078233412,17.042419868705842
34,2020-02-25,0,0,66.01739895855552,8.521240044378018,True,35,0.07592938827372854,17.042419868705842
35,2020-02-26,0,0,66.01739895855552,8.521240044378018,True,36,0.09031897965730616,17.042419868705842
36,2020-02-27,0,0,66.01739895855552,8.521240044378018,True,37,0.10741831766467103,17.042419868705842
37,2020-02-28,0,0,66.01739895855552,8.521240044378018,True,38,0.12773053840771093,17.042419868705842
38,2020-02-29,0,0,66.01739895855552,8.521240044378018,True,39,0.15184924989113044,17.042419868705842
39,2020-03-01,0,0,66.01739895855552,8.521240044378018,True,40,0.1804735840298308,17.042419868705842
40,2020-03-02,0,0,66.01739895855552,8.521240044378018,True,41,0.2144252470096938,17.042419868705842
41,2020-03-03,0,0,66.01739895855552,8.521240044378018,True,42,0.25466761405206806,17.042419868705842
42,2020-03-04,0,0,66.01739895855552,8.521240044378018,True,43,0.30232680212229857,17.042419868705842
43,2020-03-05,0,0,66.01739895855552,8.521240044378018,True,44,0.358714481222164,17.042419868705842
44,2020-03-06,0,0,66.01739895855552,8.521240044378018,True,45,0.4253519309940515,17.042419868705842
45,2020-03-07,0,0,66.01739895855552,8.521240044378018,True,46,0.503994490134466,17.042419868705842
46,2020-03-08,0,0,66.01739895855552,8.521240044378018,True,47,0.5966550550415785,17.042419868705842
47,2020-03-09,0,0,66.01739895855552,8.521240044378018,True,48,0.7056246358854116,17.042419868705842
48,2020-03-10,0,0,66.01739895855552,8.521240044378018,True,49,0.8334871552952563,17.042419868705842
49,2020-03-11,0,0,66.01739895855552,8.521240044378018,True,50,0.9831246782563168,17.042419868705842
50,2020-03-12,0,0,66.01739895855552,8.521240044378018,True,51,1.1577081283982231,17.042419868705842
51,2020-03-13,0,0,66.01739895855552,8.521240044378018,True,52,1.3606673716407875,17.042419868705842
52,2020-03-14,2,2,66.01739895855552,8.521240044378018,True,53,1.5956335173708451,17.042419868705842
53,2020-03-15,2,2,66.01739895855552,8.521240044378018,True,54,1.8663457019228087,17.042419868705842
54,2020-03-16,2,2,66.01739895855552,8.521240044378018,True,55,2.1765149172586624,17.042419868705842
55,2020-03-17,2,2,66.01739895855552,8.521240044378018,True,56,2.5296391907711318,17.042419868705842
56,2020-03-18,2,2,66.01739895855552,8.521240044378018,True,57,2.9287682215532604,17.042419868705842
57,2020-03-19,3,3,66.01739895855552,8.521240044378018,True,58,3.3762219316309725,17.042419868705842
58,2020-03-20,3,3,66.01739895855552,8.521240044378018,True,59,3.873276409691843,17.042419868705842
59,2020-03-21,3,3,66.01739895855552,8.521240044378018,True,60,4.41984178770937,17.042419868705842
60,2020-03-22,3,3,66.01739895855552,8.521240044378018,True,61,5.014168020961447,17.042419868705842
61,2020-03-23,4,4,66.01739895855552,8.521240044378018,True,62,5.6526235135657315,17.042419868705842
62,2020-03-24,7,5,66.01739895855552,8.521240044378018,True,63,6.32959444258583,17.042419868705842
63,2020-03-25,7,5,66.01739895855552,8.521240044378018,True,64,7.037546097640469,17.042419868705842
64,2020-03-26,8,6,66.01739895855552,8.521240044378018,True,65,7.767269883984698,17.042419868705842
65,2020-03-27,8,6,66.01739895855552,8.521240044378018,True,66,8.508312292503796,17.042419868705842
66,2020-03-28,8,6,66.01739895855552,8.521240044378018,True,67,9.24955029214667,17.042419868705842
67,2020-03-29,11,9,66.01739895855552,8.521240044378018,True,68,9.979849148021557,17.042419868705842
68,2020-03-30,11,9,66.01739895855552,8.521240044378018,True,69,10.688721702563143,17.042419868705842
69,2020-03-31,11,9,66.01739895855552,8.521240044378018,True,70,11.366907850305187,17.042419868705842
70,2020-04-01,14,12,66.01739895855552,8.521240044378018,True,71,12.006809384504658,17.042419868705842
71,2020-04-02,14,11,66.01739895855552,8.521240044378018,True,72,12.602743574091791,17.042419868705842
72,2020-04-03,14,11,66.01739895855552,8.521240044378018,True,73,13.151010701602022,17.042419868705842
73,2020-04-04,14,11,66.01739895855552,8.521240044378018,True,74,13.649798401485132,17.042419868705842
74,2020-04-05,16,13,66.01739895855552,8.521240044378018,True,75,14.09896368972433,17.042419868705842
75,2020-04-06,16,13,66.01739895855552,8.521240044378018,True,76,14.499740485509625,17.042419868705842
76,2020-04-07,16,13,66.01739895855552,8.521240044378018,True,77,14.854417791910723,17.042419868705842
77,2020-04-08,16,13,66.01739895855552,8.521240044378018,True,78,15.166024878965825,17.042419868705842
78,2020-04-09,16,13,66.01739895855552,8.521240044378018,True,79,15.438048414365594,17.042419868705842
