,Report_Date,Israel_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,74.0420139489227,7374.76890051368,True,1,0.1723068587824546,14493.5310249024
1,2020-01-23,0,74.0420139489227,7374.76890051368,True,2,0.2012940505515843,14493.5310249024
2,2020-01-24,0,74.0420139489227,7374.76890051368,True,3,0.23515768134286752,14493.5310249024
3,2020-01-25,0,74.0420139489227,7374.76890051368,True,4,0.27471807330609377,14493.5310249024
4,2020-01-26,0,74.0420139489227,7374.76890051368,True,5,0.32093353411338144,14493.5310249024
5,2020-01-27,0,74.0420139489227,7374.76890051368,True,6,0.3749235635849464,14493.5310249024
6,2020-01-28,0,74.0420139489227,7374.76890051368,True,7,0.4379959618659762,14493.5310249024
7,2020-01-29,0,74.0420139489227,7374.76890051368,True,8,0.5116784945902586,14493.5310249024
8,2020-01-30,0,74.0420139489227,7374.76890051368,True,9,0.5977558803920261,14493.5310249024
9,2020-01-31,0,74.0420139489227,7374.76890051368,True,10,0.6983129944225371,14493.5310249024
10,2020-02-01,0,74.0420139489227,7374.76890051368,True,11,0.8157853312373744,14493.5310249024
11,2020-02-02,0,74.0420139489227,7374.76890051368,True,12,0.9530179450853231,14493.5310249024
12,2020-02-03,0,74.0420139489227,7374.76890051368,True,13,1.1133342893643088,14493.5310249024
13,2020-02-04,0,74.0420139489227,7374.76890051368,True,14,1.3006166145900628,14493.5310249024
14,2020-02-05,0,74.0420139489227,7374.76890051368,True,15,1.5193998611866248,14493.5310249024
15,2020-02-06,0,74.0420139489227,7374.76890051368,True,16,1.7749813061667392,14493.5310249024
16,2020-02-07,0,74.0420139489227,7374.76890051368,True,17,2.0735485987382987,14493.5310249024
17,2020-02-08,0,74.0420139489227,7374.76890051368,True,18,2.4223292576052273,14493.5310249024
18,2020-02-09,0,74.0420139489227,7374.76890051368,True,19,2.8297652120778656,14493.5310249024
19,2020-02-10,0,74.0420139489227,7374.76890051368,True,20,3.3057165613800876,14493.5310249024
20,2020-02-11,0,74.0420139489227,7374.76890051368,True,21,3.8616994146847503,14493.5310249024
21,2020-02-12,0,74.0420139489227,7374.76890051368,True,22,4.511163473186328,14493.5310249024
22,2020-02-13,0,74.0420139489227,7374.76890051368,True,23,5.269815941678251,14493.5310249024
23,2020-02-14,0,74.0420139489227,7374.76890051368,True,24,6.1559994295344636,14493.5310249024
24,2020-02-15,0,74.0420139489227,7374.76890051368,True,25,7.191132740854073,14493.5310249024
25,2020-02-16,0,74.0420139489227,7374.76890051368,True,26,8.400224884281354,14493.5310249024
26,2020-02-17,0,74.0420139489227,7374.76890051368,True,27,9.812474280384649,14493.5310249024
27,2020-02-18,0,74.0420139489227,7374.76890051368,True,28,11.461967036223513,14493.5310249024
28,2020-02-19,0,74.0420139489227,7374.76890051368,True,29,13.388490322169543,14493.5310249024
29,2020-02-20,0,74.0420139489227,7374.76890051368,True,30,15.638479355211386,14493.5310249024
30,2020-02-21,1,74.0420139489227,7374.76890051368,True,31,18.26611929526824,14493.5310249024
31,2020-02-22,1,74.0420139489227,7374.76890051368,True,32,21.33462652312455,14493.5310249024
32,2020-02-23,1,74.0420139489227,7374.76890051368,True,33,24.917737311288743,14493.5310249024
33,2020-02-24,1,74.0420139489227,7374.76890051368,True,34,29.10143583277636,14493.5310249024
34,2020-02-25,1,74.0420139489227,7374.76890051368,True,35,33.98595777105203,14493.5310249024
35,2020-02-26,2,74.0420139489227,7374.76890051368,True,36,39.6881104646961,14493.5310249024
36,2020-02-27,3,74.0420139489227,7374.76890051368,True,37,46.34395547179691,14493.5310249024
37,2020-02-28,4,74.0420139489227,7374.76890051368,True,38,54.11190454485225,14493.5310249024
38,2020-02-29,7,74.0420139489227,7374.76890051368,True,39,63.176285061330994,14493.5310249024
39,2020-03-01,10,74.0420139489227,7374.76890051368,True,40,73.75143564222465,14493.5310249024
40,2020-03-02,10,74.0420139489227,7374.76890051368,True,41,86.08639654431448,14493.5310249024
41,2020-03-03,12,74.0420139489227,7374.76890051368,True,42,100.47026176116374,14493.5310249024
42,2020-03-04,15,74.0420139489227,7374.76890051368,True,43,117.23825967156509,14493.5310249024
43,2020-03-05,20,74.0420139489227,7374.76890051368,True,44,136.77862523574743,14493.5310249024
44,2020-03-06,37,74.0420139489227,7374.76890051368,True,45,159.5403174056377,14493.5310249024
45,2020-03-07,43,74.0420139489227,7374.76890051368,True,46,186.0416182569239,14493.5310249024
46,2020-03-08,61,74.0420139489227,7374.76890051368,True,47,216.8796223324744,14493.5310249024
47,2020-03-09,61,74.0420139489227,7374.76890051368,True,48,252.74058193648347,14493.5310249024
48,2020-03-10,75,74.0420139489227,7374.76890051368,True,49,294.41101181812024,14493.5310249024
49,2020-03-11,79,74.0420139489227,7374.76890051368,True,50,342.78936902109234,14493.5310249024
50,2020-03-12,100,74.0420139489227,7374.76890051368,True,51,398.89800392668957,14493.5310249024
51,2020-03-13,126,74.0420139489227,7374.76890051368,True,52,463.89491934942424,14493.5310249024
52,2020-03-14,155,74.0420139489227,7374.76890051368,True,53,539.0846686877335,14493.5310249024
53,2020-03-15,213,74.0420139489227,7374.76890051368,True,54,625.927465617079,14493.5310249024
54,2020-03-16,218,74.0420139489227,7374.76890051368,True,55,726.0452640009928,14493.5310249024
55,2020-03-17,250,74.0420139489227,7374.76890051368,True,56,841.2232013752632,14493.5310249024
56,2020-03-18,304,74.0420139489227,7374.76890051368,True,57,973.4043971154746,14493.5310249024
57,2020-03-19,427,74.0420139489227,7374.76890051368,True,58,1124.6756882957418,14493.5310249024
58,2020-03-20,529,74.0420139489227,7374.76890051368,True,59,1297.2415264921478,14493.5310249024
59,2020-03-21,712,74.0420139489227,7374.76890051368,True,60,1493.3830312856712,14493.5310249024
60,2020-03-22,883,74.0420139489227,7374.76890051368,True,61,1715.3992189048565,14493.5310249024
61,2020-03-23,1071,74.0420139489227,7374.76890051368,True,62,1965.5278477566505,14493.5310249024
62,2020-03-24,1238,74.0420139489227,7374.76890051368,True,63,2245.8443170964792,14493.5310249024
63,2020-03-25,2369,74.0420139489227,7374.76890051368,True,64,2558.1387824869976,14493.5310249024
64,2020-03-26,2693,74.0420139489227,7374.76890051368,True,65,2903.7742147213085,14493.5310249024
65,2020-03-27,3035,74.0420139489227,7374.76890051368,True,66,3283.531500602715,14493.5310249024
66,2020-03-28,3619,74.0420139489227,7374.76890051368,True,67,3697.4516268812717,14493.5310249024
67,2020-03-29,4247,74.0420139489227,7374.76890051368,True,68,4144.688988348308,14493.5310249024
68,2020-03-30,4695,74.0420139489227,7374.76890051368,True,69,4623.393113647703,14493.5310249024
69,2020-03-31,5358,74.0420139489227,7374.76890051368,True,70,5130.637599901248,14493.5310249024
70,2020-04-01,6092,74.0420139489227,7374.76890051368,True,71,5662.413790624759,14493.5310249024
71,2020-04-02,6857,74.0420139489227,7374.76890051368,True,72,6213.702054137516,14493.5310249024
72,2020-04-03,7428,74.0420139489227,7374.76890051368,True,73,6778.625440200173,14493.5310249024
73,2020-04-04,7851,74.0420139489227,7374.76890051368,True,74,7350.67995171989,14493.5310249024
74,2020-04-05,8430,74.0420139489227,7374.76890051368,True,75,7923.024498373981,14493.5310249024
75,2020-04-06,8904,74.0420139489227,7374.76890051368,True,76,8488.804146748354,14493.5310249024
76,2020-04-07,9248,74.0420139489227,7374.76890051368,True,77,9041.474755511606,14493.5310249024
77,2020-04-08,9404,74.0420139489227,7374.76890051368,True,78,9575.096850588725,14493.5310249024
78,2020-04-09,9968,74.0420139489227,7374.76890051368,True,79,10084.57171310276,14493.5310249024
79,2020-04-10,10408,74.0420139489227,7374.76890051368,True,80,10565.80185289004,14493.5310249024
80,2020-04-11,10743,74.0420139489227,7374.76890051368,True,81,11015.769159304298,14493.5310249024
81,2020-04-12,11145,74.0420139489227,7374.76890051368,True,82,11432.534695927237,14493.5310249024
82,2020-04-13,11586,74.0420139489227,7374.76890051368,True,83,11815.172441834293,14493.5310249024
83,2020-04-14,12046,74.0420139489227,7374.76890051368,True,84,12163.654257727432,14493.5310249024
84,2020-04-15,12501,74.0420139489227,7374.76890051368,True,85,12478.704880925989,14493.5310249024
85,2020-04-16,12758,74.0420139489227,7374.76890051368,True,86,12761.644450877957,14493.5310249024
86,2020-04-17,12982,74.0420139489227,7374.76890051368,True,87,13014.23292131954,14493.5310249024
87,2020-04-18,13265,74.0420139489227,7374.76890051368,True,88,13238.526743614751,14493.5310249024
88,2020-04-19,13491,74.0420139489227,7374.76890051368,True,89,13436.754234174174,14493.5310249024
89,2020-04-20,13713,74.0420139489227,7374.76890051368,True,90,13611.212606502353,14493.5310249024
