,Report_Date,Gambia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,83.02925024803454,7.681222032059473,True,1,0.0034248937533037055,13.06781755206644
1,2020-01-23,0,83.02925024803454,7.681222032059473,True,2,0.0037944942512186746,13.06781755206644
2,2020-01-24,0,83.02925024803454,7.681222032059473,True,3,0.004203969602896698,13.06781755206644
3,2020-01-25,0,83.02925024803454,7.681222032059473,True,4,0.00465761927805498,13.06781755206644
4,2020-01-26,0,83.02925024803454,7.681222032059473,True,5,0.005160205767997798,13.06781755206644
5,2020-01-27,0,83.02925024803454,7.681222032059473,True,6,0.005717004321199606,13.06781755206644
6,2020-01-28,0,83.02925024803454,7.681222032059473,True,7,0.006333857992015836,13.06781755206644
7,2020-01-29,0,83.02925024803454,7.681222032059473,True,8,0.007017238563449411,13.06781755206644
8,2020-01-30,0,83.02925024803454,7.681222032059473,True,9,0.007774313962597866,13.06781755206644
9,2020-01-31,0,83.02925024803454,7.681222032059473,True,10,0.008613022850686493,13.06781755206644
10,2020-02-01,0,83.02925024803454,7.681222032059473,True,11,0.009542157138914768,13.06781755206644
11,2020-02-02,0,83.02925024803454,7.681222032059473,True,12,0.01057145325718114,13.06781755206644
12,2020-02-03,0,83.02925024803454,7.681222032059473,True,13,0.011711693085591486,13.06781755206644
13,2020-02-04,0,83.02925024803454,7.681222032059473,True,14,0.012974815548989388,13.06781755206644
14,2020-02-05,0,83.02925024803454,7.681222032059473,True,15,0.014374039973056621,13.06781755206644
15,2020-02-06,0,83.02925024803454,7.681222032059473,True,16,0.015924002407284518,13.06781755206644
16,2020-02-07,0,83.02925024803454,7.681222032059473,True,17,0.017640906235738635,13.06781755206644
17,2020-02-08,0,83.02925024803454,7.681222032059473,True,18,0.01954268852139791,13.06781755206644
18,2020-02-09,0,83.02925024803454,7.681222032059473,True,19,0.021649203664222065,13.06781755206644
19,2020-02-10,0,83.02925024803454,7.681222032059473,True,20,0.02398242609713772,13.06781755206644
20,2020-02-11,0,83.02925024803454,7.681222032059473,True,21,0.026566673897809905,13.06781755206644
21,2020-02-12,0,83.02925024803454,7.681222032059473,True,22,0.029428855357122863,13.06781755206644
22,2020-02-13,0,83.02925024803454,7.681222032059473,True,23,0.03259874071716792,13.06781755206644
23,2020-02-14,0,83.02925024803454,7.681222032059473,True,24,0.036109261471261464,13.06781755206644
24,2020-02-15,0,83.02925024803454,7.681222032059473,True,25,0.03999683980462147,13.06781755206644
25,2020-02-16,0,83.02925024803454,7.681222032059473,True,26,0.044301750944693394,13.06781755206644
26,2020-02-17,0,83.02925024803454,7.681222032059473,True,27,0.04906852138180218,13.06781755206644
27,2020-02-18,0,83.02925024803454,7.681222032059473,True,28,0.054346366109865075,13.06781755206644
28,2020-02-19,0,83.02925024803454,7.681222032059473,True,29,0.06018966821811736,13.06781755206644
29,2020-02-20,0,83.02925024803454,7.681222032059473,True,30,0.06665850433142029,13.06781755206644
30,2020-02-21,0,83.02925024803454,7.681222032059473,True,31,0.07381921954007221,13.06781755206644
31,2020-02-22,0,83.02925024803454,7.681222032059473,True,32,0.08174505556916493,13.06781755206644
32,2020-02-23,0,83.02925024803454,7.681222032059473,True,33,0.09051683599865738,13.06781755206644
33,2020-02-24,0,83.02925024803454,7.681222032059473,True,34,0.10022371234137382,13.06781755206644
34,2020-02-25,0,83.02925024803454,7.681222032059473,True,35,0.11096397469598733,13.06781755206644
35,2020-02-26,0,83.02925024803454,7.681222032059473,True,36,0.12284593048991353,13.06781755206644
36,2020-02-27,0,83.02925024803454,7.681222032059473,True,37,0.1359888544815986,13.06781755206644
37,2020-02-28,0,83.02925024803454,7.681222032059473,True,38,0.1505240126652002,13.06781755206644
38,2020-02-29,0,83.02925024803454,7.681222032059473,True,39,0.166595761968061,13.06781755206644
39,2020-03-01,0,83.02925024803454,7.681222032059473,True,40,0.18436272659925607,13.06781755206644
40,2020-03-02,0,83.02925024803454,7.681222032059473,True,41,0.20399905053322334,13.06781755206644
41,2020-03-03,0,83.02925024803454,7.681222032059473,True,42,0.22569572382331915,13.06781755206644
42,2020-03-04,0,83.02925024803454,7.681222032059473,True,43,0.24966197815267316,13.06781755206644
43,2020-03-05,0,83.02925024803454,7.681222032059473,True,44,0.2761267441496152,13.06781755206644
44,2020-03-06,0,83.02925024803454,7.681222032059473,True,45,0.3053401594173657,13.06781755206644
45,2020-03-07,0,83.02925024803454,7.681222032059473,True,46,0.3375751118385518,13.06781755206644
46,2020-03-08,0,83.02925024803454,7.681222032059473,True,47,0.37312879739364235,13.06781755206644
47,2020-03-09,0,83.02925024803454,7.681222032059473,True,48,0.41232426535552597,13.06781755206644
48,2020-03-10,0,83.02925024803454,7.681222032059473,True,49,0.45551191617133385,13.06781755206644
49,2020-03-11,0,83.02925024803454,7.681222032059473,True,50,0.5030709085125217,13.06781755206644
50,2020-03-12,0,83.02925024803454,7.681222032059473,True,51,0.5554104217879107,13.06781755206644
51,2020-03-13,0,83.02925024803454,7.681222032059473,True,52,0.6129707088404871,13.06781755206644
52,2020-03-14,0,83.02925024803454,7.681222032059473,True,53,0.6762238606254134,13.06781755206644
53,2020-03-15,0,83.02925024803454,7.681222032059473,True,54,0.745674190531572,13.06781755206644
54,2020-03-16,0,83.02925024803454,7.681222032059473,True,55,0.8218581309359292,13.06781755206644
