,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-0.1459765029790076,-1.1116828745823297,0.8945738518916028,0.0,3.002654943285039e-24,6.717340995983019e-19,-0.07365092697888842,-1.0009315819207678,0.8568526524275943,2020-04-15,74.59569860666431,True,85,20.410105357145557
1,2020-01-23,0.04995385058796003,-0.9202082493324004,1.06691016586512,0.0,3.049214969419559e-20,8.710752740173468e-16,-0.0494353406302975,-1.0024479368682344,0.8298479488691674,2020-04-15,74.59569860666431,True,85,20.410105357145557
2,2020-01-24,-0.07016662541947066,-1.1256474294556265,0.9657157954729356,0.0,6.7289472819963124e-18,5.767147466739412e-14,-0.20302370327666353,-1.0538593115905437,0.6552898388371562,2020-04-15,74.59569860666431,True,85,20.410105357145557
3,2020-01-25,0.13748993086678105,-0.8714351572693124,1.06792354773598,0.0,3.096496968632769e-16,1.1295721528177872e-12,0.1324607131866302,-0.7025245482587396,1.0481655199139708,2020-04-15,74.59569860666431,True,85,20.410105357145557
4,2020-01-26,0.006938317441889268,-1.0647328330889656,1.0317824459099234,0.0,6.035793326967335e-15,1.1350905721594407e-11,0.03268046452691665,-0.8089908276044055,0.9489497305210074,2020-04-15,74.59569860666431,True,85,20.410105357145557
5,2020-01-27,0.038803182337213395,-0.9859537768804808,1.0394513650077615,0.0,6.833288262636838e-14,7.478583509281596e-11,0.10006636467164201,-0.7884720825461144,1.0514893897670823,2020-04-15,74.59569860666431,True,85,20.410105357145557
6,2020-01-28,-0.016347157238791835,-1.0135591682175553,0.968594678916742,0.0,5.317231762512793e-13,3.6820988222459457e-10,0.06228187423305063,-0.8377563724822787,1.0126408725728149,2020-04-15,74.59569860666431,True,85,20.410105357145557
7,2020-01-29,-0.14584289905028738,-1.161740226868835,0.7601697655367402,0.0,3.144512136045166e-12,1.4647795505487076e-09,-0.07340727959799342,-0.9589720521556354,0.7879981305412506,2020-04-15,74.59569860666431,True,85,20.410105357145557
8,2020-01-30,0.050113137948463844,-1.0098348262088772,0.9701736186885946,0.0,1.5079565377670036e-11,4.951362439156023e-09,-0.049148659012603756,-0.9105615088161151,0.9009229007448984,2020-04-15,74.59569860666431,True,85,20.410105357145557
9,2020-01-31,-0.06997671744166002,-1.1700811483732523,0.9630290130539426,0.0,6.129386064160564e-11,1.4719355938054249e-08,-0.20268638667969835,-1.1192097139092065,0.6682089363942101,2020-04-15,74.59569860666431,True,85,20.410105357145557
10,2020-02-01,0.1377163456996155,-0.8266435311874525,1.0989889313820536,0.0,2.1794652798059733e-10,3.943826410725394e-08,0.13285760788656117,-0.8150127691454867,1.0534600444225402,2020-04-15,74.59569860666431,True,85,20.410105357145557
11,2020-02-02,0.007208256834735559,-1.0154199657430723,1.0323496212213548,0.0,6.939247184113901e-10,9.697898567081499e-08,0.033147459884326665,-0.941674930921493,0.9061739396795837,2020-04-15,74.59569860666431,True,85,20.410105357145557
12,2020-02-03,0.03912501293644212,-0.9490788334711426,1.060109469319996,0.0,2.0136914097189346e-09,2.2189210469320816e-07,0.10061584157886184,-0.7541133022449887,0.991789018002208,2020-04-15,74.59569860666431,True,85,20.410105357145557
13,2020-02-04,-0.015963460583163017,-1.0945216611477289,1.0309727712022858,0.0,5.399682277158236e-09,4.774783950475933e-07,0.06292840005983,-0.8120841883563785,0.989134585463259,2020-04-15,74.59569860666431,True,85,20.410105357145557
14,2020-02-05,-0.1453854442048145,-1.1319590640546877,0.9031880083941206,0.0,1.352620791979235e-08,9.745276506358387e-07,-0.07264656494265316,-0.9750020166332679,0.8446748842536413,2020-04-15,74.59569860666431,True,85,20.410105357145557
15,2020-02-06,0.05065852886332612,-0.931104052781628,1.1741837406063111,0.0,3.19327183519114e-08,1.8994616789644886e-06,-0.0482535888786259,-0.9437396823922014,0.8479291010043604,2020-04-15,74.59569860666431,True,85,20.410105357145557
16,2020-02-07,-0.06932648758077073,-1.0875456031972974,0.9310747791122036,0.0,7.156023123021926e-08,3.5554121045355092e-06,-0.20163323332068156,-1.134357677248843,0.6485764210183702,2020-04-15,74.59569860666431,True,85,20.410105357145557
17,2020-02-08,0.13849156600186047,-0.7719696942311821,1.1255081969293501,0.0,1.531339331111254e-07,6.420708167325547e-06,0.1340967619568808,-0.7616287087249402,1.0314704035993978,2020-04-15,74.59569860666431,True,85,20.410105357145557
18,2020-02-09,0.008132491882397083,-1.0057127451111596,1.0162658136255878,0.0,3.144870324170203e-07,1.123035897800231e-05,0.03460546143455614,-0.8800074082188579,0.9316708250069282,2020-04-15,74.59569860666431,True,85,20.410105357145557
19,2020-02-10,0.0402269038858301,-0.9787992405558308,1.077171385910959,0.0,6.224429880213818e-07,1.9087404042133588e-05,0.10233133664008379,-0.819074085344783,0.9897866935906108,2020-04-15,74.59569860666431,True,85,20.410105357145557
20,2020-02-11,-0.01464976883477068,-1.0311667106245153,1.0301753296863612,0.0,1.1915911326782406e-06,3.161249091512764e-05,0.06494685731226839,-0.7971217219189456,0.9735499114586987,2020-04-15,74.59569860666431,True,85,20.410105357145557
21,2020-02-12,-0.1438192459096999,-1.2178266103871542,0.8765515341347343,0.0,2.2132604426795922e-06,5.1141735452657905e-05,-0.0702716503788131,-0.9103534847134397,0.7941009207373266,2020-04-15,74.59569860666431,True,85,20.410105357145557
22,2020-02-13,0.052525760239236156,-0.8574503105401976,1.0340844921554964,0.0,3.99928533540638e-06,8.098484427646834e-05,-0.045459279527068144,-0.989726069715827,0.8231038327256579,2020-04-15,74.59569860666431,True,85,20.410105357145557
23,2020-02-14,-0.06710037420798176,-1.0791278882577344,1.019306476364881,0.0,7.0468466114264275e-06,0.0001257576467945797,-0.19834548401992375,-1.0090170065547044,0.7042223729654773,2020-04-15,74.59569860666431,True,85,20.410105357145557
24,2020-02-15,0.1411455221412174,-0.890897739424987,1.1605170060337184,0.0,1.2132855525446417e-05,0.00019180561122392832,0.13796506257323649,-0.7789997203166946,0.9845032106693428,2020-04-15,74.59569860666431,True,85,20.410105357145557
25,2020-02-16,0.011296495776079152,-0.9802307931983039,0.9964858081045493,0.0,2.0449141592854768e-05,0.00028773762090071706,0.0391567940818221,-0.907190003935862,0.9803217985384413,2020-04-15,74.59569860666431,True,85,20.410105357145557
26,2020-02-17,0.04399894544574358,-0.9641982672133897,1.0506261108988884,0.0,3.3793235683697784e-05,0.0004250922781285952,0.10768625951451613,-0.7683983321433308,1.065928939533725,2020-04-15,74.59569860666431,True,85,20.410105357145557
27,2020-02-18,-0.010152887898585164,-1.0750425015358458,1.0480717901792345,0.0,5.4833960133965675e-05,0.0006191622957011717,0.07124719004313879,-0.7830862994979059,0.9451100968041641,2020-04-15,74.59569860666431,True,85,20.410105357145557
28,2020-02-19,-0.13845830653084684,-1.1279813604356081,0.8863869722339055,0.0,8.747652014763007e-05,0.0008900061412621518,-0.06285908387566269,-1.0146137331568672,0.8495852735100039,2020-04-15,74.59569860666431,True,85,20.410105357145557
29,2020-02-20,0.058916688631263,-1.00178384322901,1.1316309103430608,0.0,0.00013735853278283003,0.00126368002308642,-0.0367382519035152,-0.9101667715423456,0.9156552024599636,2020-04-15,74.59569860666431,True,85,20.410105357145557
30,2020-02-21,-0.05948170153692681,-1.0105913909628363,1.0292646201635491,0.0,0.0002125166538500903,0.0017737275479979215,-0.1880851949939376,-1.079859021241227,0.7339239678399019,2020-04-15,74.59569860666431,True,85,20.410105357145557
31,2020-02-22,0.15022760603753924,-0.7945115326532759,1.145154764118682,0.0,0.00032427341790348583,0.0024629689346246358,0.15003605960437755,-0.8095445956641141,1.039036852998397,2020-04-15,74.59569860666431,True,85,20.410105357145557
