,Report_Date,Zambia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,69.42624433652693,26.528544468026986,True,1,0.0006262635948455638,52.66654828224808
1,2020-01-23,0,69.42624433652693,26.528544468026986,True,2,0.0007392223971467912,52.66654828224808
2,2020-01-24,0,69.42624433652693,26.528544468026986,True,3,0.0008725551781994723,52.66654828224808
3,2020-01-25,0,69.42624433652693,26.528544468026986,True,4,0.0010299365885553782,52.66654828224808
4,2020-01-26,0,69.42624433652693,26.528544468026986,True,5,0.0012157039868715747,52.66654828224808
5,2020-01-27,0,69.42624433652693,26.528544468026986,True,6,0.001434976936210205,52.66654828224808
6,2020-01-28,0,69.42624433652693,26.528544468026986,True,7,0.001693798239314556,52.66654828224808
7,2020-01-29,0,69.42624433652693,26.528544468026986,True,8,0.001999300392067866,52.66654828224808
8,2020-01-30,0,69.42624433652693,26.528544468026986,True,9,0.002359902031753024,52.66654828224808
9,2020-01-31,0,69.42624433652693,26.528544468026986,True,10,0.0027855397790370333,52.66654828224808
10,2020-02-01,0,69.42624433652693,26.528544468026986,True,11,0.003287941841977796,52.66654828224808
11,2020-02-02,0,69.42624433652693,26.528544468026986,True,12,0.0038809508928271475,52.66654828224808
12,2020-02-03,0,69.42624433652693,26.528544468026986,True,13,0.0045809050745204615,52.66654828224808
13,2020-02-04,0,69.42624433652693,26.528544468026986,True,14,0.005407087579275963,52.66654828224808
14,2020-02-05,0,69.42624433652693,26.528544468026986,True,15,0.006382257108530946,52.66654828224808
15,2020-02-06,0,69.42624433652693,26.528544468026986,True,16,0.007533273720400583,52.66654828224808
16,2020-02-07,0,69.42624433652693,26.528544468026986,True,17,0.008891837154932558,52.66654828224808
17,2020-02-08,0,69.42624433652693,26.528544468026986,True,18,0.01049535776488984,52.66654828224808
18,2020-02-09,0,69.42624433652693,26.528544468026986,True,19,0.012387983747411475,52.66654828224808
19,2020-02-10,0,69.42624433652693,26.528544468026986,True,20,0.01462181255836326,52.66654828224808
20,2020-02-11,0,69.42624433652693,26.528544468026986,True,21,0.01725831929846654,52.66654828224808
21,2020-02-12,0,69.42624433652693,26.528544468026986,True,22,0.020370040604979094,52.66654828224808
22,2020-02-13,0,69.42624433652693,26.528544468026986,True,23,0.024042559297190784,52.66654828224808
23,2020-02-14,0,69.42624433652693,26.528544468026986,True,24,0.028376842857302745,52.66654828224808
24,2020-02-15,0,69.42624433652693,26.528544468026986,True,25,0.033491997946209114,52.66654828224808
25,2020-02-16,0,69.42624433652693,26.528544468026986,True,26,0.03952851373808813,52.66654828224808
26,2020-02-17,0,69.42624433652693,26.528544468026986,True,27,0.04665207910381933,52.66654828224808
27,2020-02-18,0,69.42624433652693,26.528544468026986,True,28,0.05505807278491571,52.66654828224808
28,2020-02-19,0,69.42624433652693,26.528544468026986,True,29,0.06497684188068543,52.66654828224808
29,2020-02-20,0,69.42624433652693,26.528544468026986,True,30,0.07667990241156128,52.66654828224808
30,2020-02-21,0,69.42624433652693,26.528544468026986,True,31,0.09048721657532499,52.66654828224808
31,2020-02-22,0,69.42624433652693,26.528544468026986,True,32,0.10677572466692807,52.66654828224808
32,2020-02-23,0,69.42624433652693,26.528544468026986,True,33,0.12598933545832852,52.66654828224808
33,2020-02-24,0,69.42624433652693,26.528544468026986,True,34,0.14865060692066617,52.66654828224808
34,2020-02-25,0,69.42624433652693,26.528544468026986,True,35,0.17537437902611677,52.66654828224808
35,2020-02-26,0,69.42624433652693,26.528544468026986,True,36,0.206883651085776,52.66654828224808
36,2020-02-27,0,69.42624433652693,26.528544468026986,True,37,0.24402802615852806,52.66654828224808
37,2020-02-28,0,69.42624433652693,26.528544468026986,True,38,0.28780507214898077,52.66654828224808
38,2020-02-29,0,69.42624433652693,26.528544468026986,True,39,0.3393849697585563,52.66654828224808
39,2020-03-01,0,69.42624433652693,26.528544468026986,True,40,0.40013882629353453,52.66654828224808
40,2020-03-02,0,69.42624433652693,26.528544468026986,True,41,0.4716710241039424,52.66654828224808
41,2020-03-03,0,69.42624433652693,26.528544468026986,True,42,0.5558559328618253,52.66654828224808
42,2020-03-04,0,69.42624433652693,26.528544468026986,True,43,0.6548792319642529,52.66654828224808
43,2020-03-05,0,69.42624433652693,26.528544468026986,True,44,0.771283944310056,52.66654828224808
44,2020-03-06,0,69.42624433652693,26.528544468026986,True,45,0.9080210510355889,52.66654828224808
45,2020-03-07,0,69.42624433652693,26.528544468026986,True,46,1.0685042073147395,52.66654828224808
46,2020-03-08,0,69.42624433652693,26.528544468026986,True,47,1.2566675736602193,52.66654828224808
47,2020-03-09,0,69.42624433652693,26.528544468026986,True,48,1.4770250701627787,52.66654828224808
48,2020-03-10,0,69.42624433652693,26.528544468026986,True,49,1.734728402996639,52.66654828224808
49,2020-03-11,0,69.42624433652693,26.528544468026986,True,50,2.035619953976887,52.66654828224808
50,2020-03-12,0,69.42624433652693,26.528544468026986,True,51,2.3862750257948444,52.66654828224808
51,2020-03-13,0,69.42624433652693,26.528544468026986,True,52,2.794025985148047,52.66654828224808
52,2020-03-14,0,69.42624433652693,26.528544468026986,True,53,3.2669585826124097,52.66654828224808
53,2020-03-15,0,69.42624433652693,26.528544468026986,True,54,3.8138682790237,52.66654828224808
54,2020-03-16,0,69.42624433652693,26.528544468026986,True,55,4.444162034962778,52.66654828224808
55,2020-03-17,0,69.42624433652693,26.528544468026986,True,56,5.167689170797,52.66654828224808
56,2020-03-18,2,69.42624433652693,26.528544468026986,True,57,5.994484259675386,52.66654828224808
57,2020-03-19,2,69.42624433652693,26.528544468026986,True,58,6.934406501667427,52.66654828224808
58,2020-03-20,2,69.42624433652693,26.528544468026986,True,59,7.996664763707626,52.66654828224808
59,2020-03-21,2,69.42624433652693,26.528544468026986,True,60,9.189226599572697,52.66654828224808
60,2020-03-22,3,69.42624433652693,26.528544468026986,True,61,10.518123919180056,52.66654828224808
61,2020-03-23,3,69.42624433652693,26.528544468026986,True,62,11.986687572820987,52.66654828224808
62,2020-03-24,3,69.42624433652693,26.528544468026986,True,63,13.59476653890464,52.66654828224808
63,2020-03-25,12,69.42624433652693,26.528544468026986,True,64,15.338011279153994,52.66654828224808
64,2020-03-26,16,69.42624433652693,26.528544468026986,True,65,17.20731970036598,52.66654828224808
65,2020-03-27,22,69.42624433652693,26.528544468026986,True,66,19.188551179201106,52.66654828224808
66,2020-03-28,28,69.42624433652693,26.528544468026986,True,67,21.262602705924394,52.66654828224808
67,2020-03-29,29,69.42624433652693,26.528544468026986,True,68,23.405907668129153,52.66654828224808
68,2020-03-30,35,69.42624433652693,26.528544468026986,True,69,25.59136384099479,52.66654828224808
69,2020-03-31,35,69.42624433652693,26.528544468026986,True,70,27.789631261405734,52.66654828224808
70,2020-04-01,36,69.42624433652693,26.528544468026986,True,71,29.970676985134954,52.66654828224808
71,2020-04-02,39,69.42624433652693,26.528544468026986,True,72,32.105398231256885,52.66654828224808
72,2020-04-03,39,69.42624433652693,26.528544468026986,True,73,34.16714051779125,52.66654828224808
73,2020-04-04,39,69.42624433652693,26.528544468026986,True,74,36.132947304554,52.66654828224808
74,2020-04-05,39,69.42624433652693,26.528544468026986,True,75,37.984426763584416,52.66654828224808
75,2020-04-06,39,69.42624433652693,26.528544468026986,True,76,39.70818631922766,52.66654828224808
76,2020-04-07,39,69.42624433652693,26.528544468026986,True,77,41.2958505127331,52.66654828224808
77,2020-04-08,39,69.42624433652693,26.528544468026986,True,78,42.743729057921755,52.66654828224808
78,2020-04-09,39,69.42624433652693,26.528544468026986,True,79,44.05223217738952,52.66654828224808
79,2020-04-10,40,69.42624433652693,26.528544468026986,True,80,45.2251386591015,52.66654828224808
80,2020-04-11,40,69.42624433652693,26.528544468026986,True,81,46.268812861609646,52.66654828224808
81,2020-04-12,43,69.42624433652693,26.528544468026986,True,82,47.19144687209117,52.66654828224808
82,2020-04-13,45,69.42624433652693,26.528544468026986,True,83,48.00237991703101,52.66654828224808
83,2020-04-14,45,69.42624433652693,26.528544468026986,True,84,48.71152410601939,52.66654828224808
84,2020-04-15,48,69.42624433652693,26.528544468026986,True,85,49.32890671832799,52.66654828224808
85,2020-04-16,48,69.42624433652693,26.528544468026986,True,86,49.86432568493169,52.66654828224808
86,2020-04-17,52,69.42624433652693,26.528544468026986,True,87,50.3271065017593,52.66654828224808
87,2020-04-18,57,69.42624433652693,26.528544468026986,True,88,50.72594462713223,52.66654828224808
88,2020-04-19,61,69.42624433652693,26.528544468026986,True,89,51.06881631187141,52.66654828224808
