,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-0.2508130441380451,-2.3296456815030697,1.6965654393503047,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
1,2020-01-23,-0.09349096886451869,-2.236781761470644,1.81551722095296,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
2,2020-01-24,0.23526487325102213,-1.787485604766806,2.4010683198720946,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
3,2020-01-25,0.10088992037130427,-1.9852652498951406,2.10925255016303,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
4,2020-01-26,-0.1314974481945238,-2.116577190133546,1.7829478030130372,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
5,2020-01-27,-0.09704101291798371,-2.085353118530253,1.8461549131685637,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
6,2020-01-28,0.23760791530020894,-1.8344835671807593,2.4584689181997383,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
7,2020-01-29,-0.25059475279514415,-2.3008345387437497,1.8991372935292905,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
8,2020-01-30,-0.09322089630494407,-2.040310199681767,2.058579890747234,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
9,2020-01-31,0.23559900999171515,-1.648736810773314,2.396013832406078,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
10,2020-02-01,0.10130331781701453,-1.7660958205309554,2.191305057334339,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
11,2020-02-02,-0.1309859888963761,-2.2332309491143363,1.8601585375714387,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
12,2020-02-03,-0.096408231034784,-1.9564562997818007,1.9871514707595876,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
13,2020-02-04,0.23839079780460143,-1.790758373055507,2.189051758289246,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
14,2020-02-05,-0.24962616580364289,-2.188267377292287,1.6129860903563167,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
15,2020-02-06,-0.09202255632126423,-2.1304364055929086,1.8445156855024727,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
16,2020-02-07,0.2370815987238551,-1.8635997557987567,2.190724496778341,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
17,2020-02-08,0.10313757564582526,-1.984201838488395,2.152454512620382,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
18,2020-02-09,-0.12871665247723932,-2.1178085984975157,2.009596428441647,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
19,2020-02-10,-0.0936006266114048,-1.9792344561389537,1.9190997206613603,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
20,2020-02-11,0.2418643284830569,-1.6735443859499317,2.2379814012232533,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
21,2020-02-12,-0.24532878226854996,-2.1665353200795106,1.841451207342606,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
22,2020-02-13,-0.08670595229491451,-2.1438304928901477,1.8622282303755446,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
23,2020-02-14,0.24365910211973907,-1.8172455830417202,2.3596228963723513,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
24,2020-02-15,0.11127493689708227,-1.903806961230572,2.148229933236004,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
25,2020-02-16,-0.11864963425203459,-2.1028355534228464,1.9434891226216222,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
26,2020-02-17,-0.08114654780745385,-2.127825127317997,1.9719546036928863,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
27,2020-02-18,0.25727119494251693,-1.8710166526485008,2.3519880327370815,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
28,2020-02-19,-0.22626947663953476,-2.3828547695429756,1.7669542133473084,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
29,2020-02-20,-0.06312900793355969,-2.0854734825477435,2.131796586787322,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
30,2020-02-21,0.2728234811519875,-1.543665197876498,2.305913346376492,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
31,2020-02-22,0.14734933655805585,-1.9420849496140504,2.2401724555658213,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
32,2020-02-23,-0.07403039170946904,-1.9097889842571352,2.116324981562122,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
33,2020-02-24,-0.025962130426806493,-1.9158409615944327,2.033533420804341,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
34,2020-02-25,0.3255168646910251,-1.6790628996810824,2.1685827131516087,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
35,2020-02-26,-0.1418797299048969,-2.310813100698542,1.8999852719603973,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
36,2020-02-27,0.04121074453017315,-2.0899749862797963,2.1329348669320716,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
37,2020-02-28,0.40180948813045725,-1.6720159657615774,2.37613593841266,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
38,2020-02-29,0.30677278480674725,-1.79915835458725,2.1419422510203843,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
39,2020-03-01,0.12296633603921997,-1.9481330088244777,2.106040896338353,0.0,2020-04-06,65.05502040585274,True,76,48.35742601194129
