,Report_Date,Jamaica_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
24,2020-02-15,0,93.74422026021713,283.1473093909948,True,25,0.12200128370350939,561.7678717093142
25,2020-02-16,0,93.74422026021713,283.1473093909948,True,26,0.13793954718175463,561.7678717093142
26,2020-02-17,0,93.74422026021713,283.1473093909948,True,27,0.15595941389971898,561.7678717093142
27,2020-02-18,0,93.74422026021713,283.1473093909948,True,28,0.1763325902284454,561.7678717093142
28,2020-02-19,0,93.74422026021713,283.1473093909948,True,29,0.19936620325282403,561.7678717093142
29,2020-02-20,0,93.74422026021713,283.1473093909948,True,30,0.22540740599108366,561.7678717093142
30,2020-02-21,0,93.74422026021713,283.1473093909948,True,31,0.2548485779189503,561.7678717093142
31,2020-02-22,0,93.74422026021713,283.1473093909948,True,32,0.2881331967923823,561.7678717093142
32,2020-02-23,0,93.74422026021713,283.1473093909948,True,33,0.32576246719542046,561.7678717093142
33,2020-02-24,0,93.74422026021713,283.1473093909948,True,34,0.36830280176736435,561.7678717093142
34,2020-02-25,0,93.74422026021713,283.1473093909948,True,35,0.4163942627914877,561.7678717093142
35,2020-02-26,0,93.74422026021713,283.1473093909948,True,36,0.47076008486448123,561.7678717093142
36,2020-02-27,0,93.74422026021713,283.1473093909948,True,37,0.5322174138215712,561.7678717093142
37,2020-02-28,0,93.74422026021713,283.1473093909948,True,38,0.6016894130742318,561.7678717093142
38,2020-02-29,0,93.74422026021713,283.1473093909948,True,39,0.6802189061260308,561.7678717093142
39,2020-03-01,0,93.74422026021713,283.1473093909948,True,40,0.7689837433542785,561.7678717093142
40,2020-03-02,0,93.74422026021713,283.1473093909948,True,41,0.8693141022452167,561.7678717093142
41,2020-03-03,0,93.74422026021713,283.1473093909948,True,42,0.9827119531787796,561.7678717093142
42,2020-03-04,0,93.74422026021713,283.1473093909948,True,43,1.1108729475561367,561.7678717093142
43,2020-03-05,0,93.74422026021713,283.1473093909948,True,44,1.2557110114598111,561.7678717093142
44,2020-03-06,0,93.74422026021713,283.1473093909948,True,45,1.4193859559465727,561.7678717093142
45,2020-03-07,0,93.74422026021713,283.1473093909948,True,46,1.6043344441818252,561.7678717093142
46,2020-03-08,0,93.74422026021713,283.1473093909948,True,47,1.81330468544187,561.7678717093142
47,2020-03-09,0,93.74422026021713,283.1473093909948,True,48,2.0493952558206514,561.7678717093142
48,2020-03-10,0,93.74422026021713,283.1473093909948,True,49,2.316098474267487,561.7678717093142
49,2020-03-11,1,93.74422026021713,283.1473093909948,True,50,2.617348788957016,561.7678717093142
50,2020-03-12,2,93.74422026021713,283.1473093909948,True,51,2.9575766510703985,561.7678717093142
51,2020-03-13,8,93.74422026021713,283.1473093909948,True,52,3.34176836834952,561.7678717093142
52,2020-03-14,8,93.74422026021713,283.1473093909948,True,53,3.775532436003043,561.7678717093142
53,2020-03-15,10,93.74422026021713,283.1473093909948,True,54,4.265172833466553,561.7678717093142
54,2020-03-16,10,93.74422026021713,283.1473093909948,True,55,4.817769746743543,561.7678717093142
55,2020-03-17,12,93.74422026021713,283.1473093909948,True,56,5.441268120748254,561.7678717093142
56,2020-03-18,13,93.74422026021713,283.1473093909948,True,57,6.144574355696738,561.7678717093142
57,2020-03-19,15,93.74422026021713,283.1473093909948,True,58,6.937661325601124,561.7678717093142
58,2020-03-20,16,93.74422026021713,283.1473093909948,True,59,7.8316817024506316,561.7678717093142
59,2020-03-21,16,93.74422026021713,283.1473093909948,True,60,8.839089301246615,561.7678717093142
60,2020-03-22,19,93.74422026021713,283.1473093909948,True,61,9.973767800412569,561.7678717093142
61,2020-03-23,19,93.74422026021713,283.1473093909948,True,62,11.251165718033638,561.7678717093142
62,2020-03-24,21,93.74422026021713,283.1473093909948,True,63,12.688435912944994,561.7678717093142
63,2020-03-25,26,93.74422026021713,283.1473093909948,True,64,14.304577104691171,561.7678717093142
64,2020-03-26,26,93.74422026021713,283.1473093909948,True,65,16.120573940454744,561.7678717093142
65,2020-03-27,26,93.74422026021713,283.1473093909948,True,66,18.159530953532904,561.7678717093142
66,2020-03-28,30,93.74422026021713,283.1473093909948,True,67,20.446794333817696,561.7678717093142
67,2020-03-29,32,93.74422026021713,283.1473093909948,True,68,23.01005375109188,561.7678717093142
68,2020-03-30,36,93.74422026021713,283.1473093909948,True,69,25.879414536215627,561.7678717093142
69,2020-03-31,36,93.74422026021713,283.1473093909948,True,70,29.087428355701505,561.7678717093142
70,2020-04-01,44,93.74422026021713,283.1473093909948,True,71,32.66906816774587,561.7678717093142
71,2020-04-02,47,93.74422026021713,283.1473093909948,True,72,36.66163082561983,561.7678717093142
72,2020-04-03,47,93.74422026021713,283.1473093909948,True,73,41.10454836298252,561.7678717093142
73,2020-04-04,53,93.74422026021713,283.1473093909948,True,74,46.03908699919814,561.7678717093142
74,2020-04-05,58,93.74422026021713,283.1473093909948,True,75,51.50791157792071,561.7678717093142
75,2020-04-06,58,93.74422026021713,283.1473093909948,True,76,57.55449293731816,561.7678717093142
76,2020-04-07,63,93.74422026021713,283.1473093909948,True,77,64.22233714238779,561.7678717093142
77,2020-04-08,63,93.74422026021713,283.1473093909948,True,78,71.5540192033047,561.7678717093142
78,2020-04-09,63,93.74422026021713,283.1473093909948,True,79,79.59001050158912,561.7678717093142
79,2020-04-10,63,93.74422026021713,283.1473093909948,True,80,88.36729923493644,561.7678717093142
80,2020-04-11,65,93.74422026021713,283.1473093909948,True,81,97.91781717684538,561.7678717093142
81,2020-04-12,69,93.74422026021713,283.1473093909948,True,82,108.26670398669113,561.7678717093142
82,2020-04-13,73,93.74422026021713,283.1473093909948,True,83,119.43046171942956,561.7678717093142
83,2020-04-14,73,93.74422026021713,283.1473093909948,True,84,131.41507586657494,561.7678717093142
84,2020-04-15,125,93.74422026021713,283.1473093909948,True,85,144.21420314805283,561.7678717093142
85,2020-04-16,143,93.74422026021713,283.1473093909948,True,86,157.80754743125934,561.7678717093142
86,2020-04-17,143,93.74422026021713,283.1473093909948,True,87,172.15955994133776,561.7678717093142
87,2020-04-18,163,93.74422026021713,283.1473093909948,True,88,187.21860441753665,561.7678717093142
88,2020-04-19,173,93.74422026021713,283.1473093909948,True,89,202.91671850229994,561.7678717093142
89,2020-04-20,223,93.74422026021713,283.1473093909948,True,90,219.17007705723347,561.7678717093142
90,2020-04-21,223,93.74422026021713,283.1473093909948,True,91,235.88022096626216,561.7678717093142
91,2020-04-22,233,93.74422026021713,283.1473093909948,True,92,252.93605868506052,561.7678717093142
92,2020-04-23,257,93.74422026021713,283.1473093909948,True,93,270.2165825786799,561.7678717093142
93,2020-04-24,288,93.74422026021713,283.1473093909948,True,94,287.5941756322046,561.7678717093142
94,2020-04-25,305,93.74422026021713,283.1473093909948,True,95,304.938325398867,561.7678717093142
95,2020-04-26,350,93.74422026021713,283.1473093909948,True,96,322.1195197241059,561.7678717093142
96,2020-04-27,364,93.74422026021713,283.1473093909948,True,97,339.0130794411391,561.7678717093142
97,2020-04-28,364,93.74422026021713,283.1473093909948,True,98,355.50268997116746,561.7678717093142
98,2020-04-29,396,93.74422026021713,283.1473093909948,True,99,371.483425494551,561.7678717093142
99,2020-04-30,422,93.74422026021713,283.1473093909948,True,100,386.8641110648248,561.7678717093142
100,2020-05-01,432,93.74422026021713,283.1473093909948,True,101,401.56893185891414,561.7678717093142
101,2020-05-02,463,93.74422026021713,283.1473093909948,True,102,415.5382656527961,561.7678717093142
102,2020-05-03,469,93.74422026021713,283.1473093909948,True,103,428.72877609310785,561.7678717093142
103,2020-05-04,471,93.74422026021713,283.1473093909948,True,104,441.112853866383,561.7678717093142
104,2020-05-05,473,93.74422026021713,283.1473093909948,True,105,452.67752665586454,561.7678717093142
105,2020-05-06,478,93.74422026021713,283.1473093909948,True,106,463.42297588136887,561.7678717093142
106,2020-05-07,488,93.74422026021713,283.1473093909948,True,107,473.3608001046305,561.7678717093142
107,2020-05-08,490,93.74422026021713,283.1473093909948,True,108,482.5121547382642,561.7678717093142
108,2020-05-09,490,93.74422026021713,283.1473093909948,True,109,490.9058791655872,561.7678717093142
109,2020-05-10,502,93.74422026021713,283.1473093909948,True,110,498.57669940763,561.7678717093142
110,2020-05-11,505,93.74422026021713,283.1473093909948,True,111,505.56357037740486,561.7678717093142
111,2020-05-12,507,93.74422026021713,283.1473093909948,True,112,511.9081990380519,561.7678717093142
112,2020-05-13,509,93.74422026021713,283.1473093909948,True,113,517.653770044234,561.7678717093142
113,2020-05-14,509,93.74422026021713,283.1473093909948,True,114,522.8438795079578,561.7678717093142
114,2020-05-15,511,93.74422026021713,283.1473093909948,True,115,527.5216705712296,561.7678717093142
115,2020-05-16,517,93.74422026021713,283.1473093909948,True,116,531.7291562303402,561.7678717093142
116,2020-05-17,520,93.74422026021713,283.1473093909948,True,117,535.5067098237784,561.7678717093142
117,2020-05-18,520,93.74422026021713,283.1473093909948,True,118,538.8927011391813,561.7678717093142
118,2020-05-19,520,93.74422026021713,283.1473093909948,True,119,541.923255577844,561.7678717093142
119,2020-05-20,529,93.74422026021713,283.1473093909948,True,120,544.6321146591125,561.7678717093142
120,2020-05-21,534,93.74422026021713,283.1473093909948,True,121,547.0505778636659,561.7678717093142
121,2020-05-22,544,93.74422026021713,283.1473093909948,True,122,549.207508018411,561.7678717093142
122,2020-05-23,550,93.74422026021713,283.1473093909948,True,123,551.1293848287063,561.7678717093142
