,Report_Date,Canada_northwest territories_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,71.83247474972724,2.5987321374115715,True,1,6.100884672311261e-05,5.197177119902239
1,2020-01-23,0,71.83247474972724,2.5987321374115715,True,2,7.161406558449216e-05,5.197177119902239
2,2020-01-24,0,71.83247474972724,2.5987321374115715,True,3,8.406276869510388e-05,5.197177119902239
3,2020-01-25,0,71.83247474972724,2.5987321374115715,True,4,9.867539401395272e-05,5.197177119902239
4,2020-01-26,0,71.83247474972724,2.5987321374115715,True,5,0.00011582807438155571,5.197177119902239
5,2020-01-27,0,71.83247474972724,2.5987321374115715,True,6,0.00013596231616197835,5.197177119902239
6,2020-01-28,0,71.83247474972724,2.5987321374115715,True,7,0.00015959635922882843,5.197177119902239
7,2020-01-29,0,71.83247474972724,2.5987321374115715,True,8,0.0001873385101433697,5.197177119902239
8,2020-01-30,0,71.83247474972724,2.5987321374115715,True,9,0.00021990279094516468,5.197177119902239
9,2020-01-31,0,71.83247474972724,2.5987321374115715,True,10,0.0002581273052783607,5.197177119902239
10,2020-02-01,0,71.83247474972724,2.5987321374115715,True,11,0.000302995793104623,5.197177119902239
11,2020-02-02,0,71.83247474972724,2.5987321374115715,True,12,0.0003556629267527212,5.197177119902239
12,2020-02-03,0,71.83247474972724,2.5987321374115715,True,13,0.0004174839965623919,5.197177119902239
13,2020-02-04,0,71.83247474972724,2.5987321374115715,True,14,0.0004900497462716452,5.197177119902239
14,2020-02-05,0,71.83247474972724,2.5987321374115715,True,15,0.0005752272493377962,5.197177119902239
15,2020-02-06,0,71.83247474972724,2.5987321374115715,True,16,0.0006752078707885072,5.197177119902239
16,2020-02-07,0,71.83247474972724,2.5987321374115715,True,17,0.0007925635387015533,5.197177119902239
17,2020-02-08,0,71.83247474972724,2.5987321374115715,True,18,0.0009303127593321567,5.197177119902239
18,2020-02-09,0,71.83247474972724,2.5987321374115715,True,19,0.0010919980552361822,5.197177119902239
19,2020-02-10,0,71.83247474972724,2.5987321374115715,True,20,0.0012817767922241724,5.197177119902239
20,2020-02-11,0,71.83247474972724,2.5987321374115715,True,21,0.0015045276952191534,5.197177119902239
21,2020-02-12,0,71.83247474972724,2.5987321374115715,True,22,0.0017659757426104173,5.197177119902239
22,2020-02-13,0,71.83247474972724,2.5987321374115715,True,23,0.002072838582045891,5.197177119902239
23,2020-02-14,0,71.83247474972724,2.5987321374115715,True,24,0.002432998137426839,5.197177119902239
24,2020-02-15,0,71.83247474972724,2.5987321374115715,True,25,0.0028557016879309834,5.197177119902239
25,2020-02-16,0,71.83247474972724,2.5987321374115715,True,26,0.0033517974070903338,5.197177119902239
26,2020-02-17,0,71.83247474972724,2.5987321374115715,True,27,0.003934010166229693,5.197177119902239
27,2020-02-18,0,71.83247474972724,2.5987321374115715,True,28,0.004617264345723216,5.197177119902239
28,2020-02-19,0,71.83247474972724,2.5987321374115715,True,29,0.005419061473825689,5.197177119902239
29,2020-02-20,0,71.83247474972724,2.5987321374115715,True,30,0.0063599217404300065,5.197177119902239
30,2020-02-21,0,71.83247474972724,2.5987321374115715,True,31,0.0074638998250407965,5.197177119902239
31,2020-02-22,0,71.83247474972724,2.5987321374115715,True,32,0.008759187045015675,5.197177119902239
32,2020-02-23,0,71.83247474972724,2.5987321374115715,True,33,0.01027881357744728,5.197177119902239
33,2020-02-24,0,71.83247474972724,2.5987321374115715,True,34,0.012061466433799151,5.197177119902239
34,2020-02-25,0,71.83247474972724,2.5987321374115715,True,35,0.014152440956085423,5.197177119902239
35,2020-02-26,0,71.83247474972724,2.5987321374115715,True,36,0.016604745823936527,5.197177119902239
36,2020-02-27,0,71.83247474972724,2.5987321374115715,True,37,0.01948038385305799,5.197177119902239
37,2020-02-28,0,71.83247474972724,2.5987321374115715,True,38,0.022851833128146787,5.197177119902239
38,2020-02-29,0,71.83247474972724,2.5987321374115715,True,39,0.0268037550932909,5.197177119902239
39,2020-03-01,0,71.83247474972724,2.5987321374115715,True,40,0.031434957890502414,5.197177119902239
40,2020-03-02,0,71.83247474972724,2.5987321374115715,True,41,0.03686064415946057,5.197177119902239
41,2020-03-03,0,71.83247474972724,2.5987321374115715,True,42,0.04321497221772441,5.197177119902239
42,2020-03-04,0,71.83247474972724,2.5987321374115715,True,43,0.0506539573775855,5.197177119902239
43,2020-03-05,0,71.83247474972724,2.5987321374115715,True,44,0.05935873523526955,5.197177119902239
44,2020-03-06,0,71.83247474972724,2.5987321374115715,True,45,0.0695391999056625,5.197177119902239
45,2020-03-07,0,71.83247474972724,2.5987321374115715,True,46,0.08143801582307818,5.197177119902239
46,2020-03-08,0,71.83247474972724,2.5987321374115715,True,47,0.09533497990990332,5.197177119902239
47,2020-03-09,0,71.83247474972724,2.5987321374115715,True,48,0.11155167917869512,5.197177119902239
48,2020-03-10,0,71.83247474972724,2.5987321374115715,True,49,0.13045634424599925,5.197177119902239
49,2020-03-11,0,71.83247474972724,2.5987321374115715,True,50,0.15246873845818237,5.197177119902239
50,2020-03-12,0,71.83247474972724,2.5987321374115715,True,51,0.17806484183400642,5.197177119902239
51,2020-03-13,0,71.83247474972724,2.5987321374115715,True,52,0.20778098555038502,5.197177119902239
52,2020-03-14,0,71.83247474972724,2.5987321374115715,True,53,0.2422169640275714,5.197177119902239
53,2020-03-15,0,71.83247474972724,2.5987321374115715,True,54,0.2820374979294979,5.197177119902239
54,2020-03-16,0,71.83247474972724,2.5987321374115715,True,55,0.3279712469252521,5.197177119902239
55,2020-03-17,0,71.83247474972724,2.5987321374115715,True,56,0.3808063869986646,5.197177119902239
56,2020-03-18,0,71.83247474972724,2.5987321374115715,True,57,0.4413815945749052,5.197177119902239
57,2020-03-19,0,71.83247474972724,2.5987321374115715,True,58,0.5105711532916101,5.197177119902239
58,2020-03-20,0,71.83247474972724,2.5987321374115715,True,59,0.5892628695513508,5.197177119902239
59,2020-03-21,0,71.83247474972724,2.5987321374115715,True,60,0.6783276172791429,5.197177119902239
60,2020-03-22,0,71.83247474972724,2.5987321374115715,True,61,0.7785797099928278,5.197177119902239
61,2020-03-23,0,71.83247474972724,2.5987321374115715,True,62,0.8907279988210621,5.197177119902239
62,2020-03-24,0,71.83247474972724,2.5987321374115715,True,63,1.0153186752775176,5.197177119902239
63,2020-03-25,0,71.83247474972724,2.5987321374115715,True,64,1.152672217885046,5.197177119902239
64,2020-03-26,1,71.83247474972724,2.5987321374115715,True,65,1.3028186658540275,5.197177119902239
65,2020-03-27,1,71.83247474972724,2.5987321374115715,True,66,1.4654372026157743,5.197177119902239
66,2020-03-28,1,71.83247474972724,2.5987321374115715,True,67,1.6398075164212176,5.197177119902239
67,2020-03-29,1,71.83247474972724,2.5987321374115715,True,68,1.8247810998903098,5.197177119902239
68,2020-03-30,1,71.83247474972724,2.5987321374115715,True,69,2.0187800804831157,5.197177119902239
69,2020-03-31,1,71.83247474972724,2.5987321374115715,True,70,2.2198290257760305,5.197177119902239
70,2020-04-01,2,71.83247474972724,2.5987321374115715,True,71,2.4256214651050287,5.197177119902239
71,2020-04-02,2,71.83247474972724,2.5987321374115715,True,72,2.63361808878099,5.197177119902239
72,2020-04-03,2,71.83247474972724,2.5987321374115715,True,73,2.841168629164835,5.197177119902239
73,2020-04-04,4,71.83247474972724,2.5987321374115715,True,74,3.04564541577461,5.197177119902239
74,2020-04-05,4,71.83247474972724,2.5987321374115715,True,75,3.2445745329966202,5.197177119902239
75,2020-04-06,5,71.83247474972724,2.5987321374115715,True,76,3.4357509371485015,5.197177119902239
76,2020-04-07,5,71.83247474972724,2.5987321374115715,True,77,3.617326695497159,5.197177119902239
77,2020-04-08,5,71.83247474972724,2.5987321374115715,True,78,3.7878659638440224,5.197177119902239
78,2020-04-09,5,71.83247474972724,2.5987321374115715,True,79,3.9463653371650826,5.197177119902239
79,2020-04-10,5,71.83247474972724,2.5987321374115715,True,80,4.092242708816919,5.197177119902239
80,2020-04-11,5,71.83247474972724,2.5987321374115715,True,81,4.225300984918614,5.197177119902239
81,2020-04-12,5,71.83247474972724,2.5987321374115715,True,82,4.345674602438913,5.197177119902239
82,2020-04-13,5,71.83247474972724,2.5987321374115715,True,83,4.453766899035161,5.197177119902239
83,2020-04-14,5,71.83247474972724,2.5987321374115715,True,84,4.55018536765332,5.197177119902239
84,2020-04-15,5,71.83247474972724,2.5987321374115715,True,85,4.635680189695867,5.197177119902239
85,2020-04-16,5,71.83247474972724,2.5987321374115715,True,86,4.711089625097861,5.197177119902239
86,2020-04-17,5,71.83247474972724,2.5987321374115715,True,87,4.777294170301255,5.197177119902239
87,2020-04-18,5,71.83247474972724,2.5987321374115715,True,88,4.835180057106761,5.197177119902239
88,2020-04-19,5,71.83247474972724,2.5987321374115715,True,89,4.88561171605671,5.197177119902239
89,2020-04-20,5,71.83247474972724,2.5987321374115715,True,90,4.929412243689061,5.197177119902239
90,2020-04-21,5,71.83247474972724,2.5987321374115715,True,91,4.967350626075219,5.197177119902239
91,2020-04-22,5,71.83247474972724,2.5987321374115715,True,92,5.000134400113135,5.197177119902239
92,2020-04-23,5,71.83247474972724,2.5987321374115715,True,93,5.028406502854142,5.197177119902239
93,2020-04-24,5,71.83247474972724,2.5987321374115715,True,94,5.052745205826467,5.197177119902239
94,2020-04-25,5,71.83247474972724,2.5987321374115715,True,95,5.073666210817497,5.197177119902239
95,2020-04-26,5,71.83247474972724,2.5987321374115715,True,96,5.091626166210681,5.197177119902239
96,2020-04-27,5,71.83247474972724,2.5987321374115715,True,97,5.107027031340404,5.197177119902239
97,2020-04-28,5,71.83247474972724,2.5987321374115715,True,98,5.120220861896837,5.197177119902239
98,2020-04-29,5,71.83247474972724,2.5987321374115715,True,99,5.13151470950785,5.197177119902239
99,2020-04-30,5,71.83247474972724,2.5987321374115715,True,100,5.141175424083476,5.197177119902239
100,2020-05-01,5,71.83247474972724,2.5987321374115715,True,101,5.149434221008375,5.197177119902239
101,2020-05-02,5,71.83247474972724,2.5987321374115715,True,102,5.156490930230842,5.197177119902239
102,2020-05-03,5,71.83247474972724,2.5987321374115715,True,103,5.162517884223738,5.197177119902239
103,2020-05-04,5,71.83247474972724,2.5987321374115715,True,104,5.167663429902642,5.197177119902239
104,2020-05-05,5,71.83247474972724,2.5987321374115715,True,105,5.172055068654869,5.197177119902239
105,2020-05-06,5,71.83247474972724,2.5987321374115715,True,106,5.175802240948547,5.197177119902239
106,2020-05-07,5,71.83247474972724,2.5987321374115715,True,107,5.1789987793795795,5.197177119902239
107,2020-05-08,5,71.83247474972724,2.5987321374115715,True,108,5.181725057895076,5.197177119902239
108,2020-05-09,5,71.83247474972724,2.5987321374115715,True,109,5.1840498663825185,5.197177119902239
109,2020-05-10,5,71.83247474972724,2.5987321374115715,True,110,5.186032039637483,5.197177119902239
110,2020-05-11,5,71.83247474972724,2.5987321374115715,True,111,5.187721868505901,5.197177119902239
111,2020-05-12,5,71.83247474972724,2.5987321374115715,True,112,5.189162319159683,5.197177119902239
112,2020-05-13,5,71.83247474972724,2.5987321374115715,True,113,5.1903900843020745,5.197177119902239
113,2020-05-14,5,71.83247474972724,2.5987321374115715,True,114,5.191436487812897,5.197177119902239
114,2020-05-15,5,71.83247474972724,2.5987321374115715,True,115,5.192328262067511,5.197177119902239
115,2020-05-16,5,71.83247474972724,2.5987321374115715,True,116,5.193088214981434,5.197177119902239
116,2020-05-17,5,71.83247474972724,2.5987321374115715,True,117,5.19373580179523,5.197177119902239
117,2020-05-18,5,71.83247474972724,2.5987321374115715,True,118,5.19428761474741,5.197177119902239
118,2020-05-19,5,71.83247474972724,2.5987321374115715,True,119,5.194757802096494,5.197177119902239
119,2020-05-20,5,71.83247474972724,2.5987321374115715,True,120,5.195158426446126,5.197177119902239
120,2020-05-21,5,71.83247474972724,2.5987321374115715,True,121,5.195499770991594,5.197177119902239
121,2020-05-22,5,71.83247474972724,2.5987321374115715,True,122,5.195790601130727,5.197177119902239
122,2020-05-23,5,71.83247474972724,2.5987321374115715,True,123,5.196038387853408,5.197177119902239
