,Report_Date,Togo_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
23,2020-02-14,0,0,165.1915705721732,1630.3697921391147,False,24,2.955696779520013,3260.7395842782294
24,2020-02-15,0,0,165.1915705721732,1630.3697921391147,False,25,3.105895996201061,3260.7395842782294
25,2020-02-16,0,0,165.1915705721732,1630.3697921391147,False,26,3.263720218239429,3260.7395842782294
26,2020-02-17,0,0,165.1915705721732,1630.3697921391147,False,27,3.4295557394516183,3260.7395842782294
27,2020-02-18,0,0,165.1915705721732,1630.3697921391147,False,28,3.603808340838455,3260.7395842782294
28,2020-02-19,0,0,165.1915705721732,1630.3697921391147,False,29,3.786904264992838,3260.7395842782294
29,2020-02-20,0,0,165.1915705721732,1630.3697921391147,False,30,3.979291238326905,3260.7395842782294
30,2020-02-21,0,0,165.1915705721732,1630.3697921391147,False,31,4.181439543370587,3260.7395842782294
31,2020-02-22,0,0,165.1915705721732,1630.3697921391147,False,32,4.393843143489519,3260.7395842782294
32,2020-02-23,0,0,165.1915705721732,1630.3697921391147,False,33,4.617020862469241,3260.7395842782294
33,2020-02-24,0,0,165.1915705721732,1630.3697921391147,False,34,4.851517621514527,3260.7395842782294
34,2020-02-25,0,0,165.1915705721732,1630.3697921391147,False,35,5.097905736317496,3260.7395842782294
35,2020-02-26,0,0,165.1915705721732,1630.3697921391147,False,36,5.356786276955765,3260.7395842782294
36,2020-02-27,0,0,165.1915705721732,1630.3697921391147,False,37,5.62879049349215,3260.7395842782294
37,2020-02-28,0,0,165.1915705721732,1630.3697921391147,False,38,5.91458131026034,3260.7395842782294
38,2020-02-29,0,0,165.1915705721732,1630.3697921391147,False,39,6.214854891936103,3260.7395842782294
39,2020-03-01,0,0,165.1915705721732,1630.3697921391147,False,40,6.5303422846109695,3260.7395842782294
40,2020-03-02,0,0,165.1915705721732,1630.3697921391147,False,41,6.8618111352046585,3260.7395842782294
41,2020-03-03,0,0,165.1915705721732,1630.3697921391147,False,42,7.210067492673241,3260.7395842782294
42,2020-03-04,0,0,165.1915705721732,1630.3697921391147,False,43,7.5759576945922475,3260.7395842782294
43,2020-03-05,0,0,165.1915705721732,1630.3697921391147,False,44,7.960370342816685,3260.7395842782294
44,2020-03-06,1,1,165.1915705721732,1630.3697921391147,False,45,8.364238372043237,3260.7395842782294
45,2020-03-07,1,1,165.1915705721732,1630.3697921391147,False,46,8.788541215222699,3260.7395842782294
46,2020-03-08,1,1,165.1915705721732,1630.3697921391147,False,47,9.234307069892928,3260.7395842782294
47,2020-03-09,1,1,165.1915705721732,1630.3697921391147,False,48,9.702615269622772,3260.7395842782294
48,2020-03-10,1,1,165.1915705721732,1630.3697921391147,False,49,10.194598764875442,3260.7395842782294
49,2020-03-11,1,1,165.1915705721732,1630.3697921391147,False,50,10.71144671771424,3260.7395842782294
50,2020-03-12,1,1,165.1915705721732,1630.3697921391147,False,51,11.254407214883278,3260.7395842782294
51,2020-03-13,1,1,165.1915705721732,1630.3697921391147,False,52,11.824790103900149,3260.7395842782294
52,2020-03-14,1,1,165.1915705721732,1630.3697921391147,False,53,12.423969956894412,3260.7395842782294
53,2020-03-15,1,1,165.1915705721732,1630.3697921391147,False,54,13.053389167013892,3260.7395842782294
54,2020-03-16,1,1,165.1915705721732,1630.3697921391147,False,55,13.714561182299015,3260.7395842782294
55,2020-03-17,1,1,165.1915705721732,1630.3697921391147,False,56,14.409073881990649,3260.7395842782294
56,2020-03-18,1,1,165.1915705721732,1630.3697921391147,False,57,15.138593100288048,3260.7395842782294
57,2020-03-19,1,1,165.1915705721732,1630.3697921391147,False,58,15.90486630260788,3260.7395842782294
58,2020-03-20,9,8,165.1915705721732,1630.3697921391147,False,59,16.709726419409762,3260.7395842782294
59,2020-03-21,16,15,165.1915705721732,1630.3697921391147,False,60,17.55509584264598,3260.7395842782294
60,2020-03-22,16,15,165.1915705721732,1630.3697921391147,False,61,18.442990589859907,3260.7395842782294
61,2020-03-23,18,17,165.1915705721732,1630.3697921391147,False,62,19.375524640894344,3260.7395842782294
62,2020-03-24,20,19,165.1915705721732,1630.3697921391147,False,63,20.3549144520757,3260.7395842782294
63,2020-03-25,23,22,165.1915705721732,1630.3697921391147,False,64,21.383483652605975,3260.7395842782294
64,2020-03-26,23,22,165.1915705721732,1630.3697921391147,False,65,22.463667927718877,3260.7395842782294
65,2020-03-27,25,23,165.1915705721732,1630.3697921391147,False,66,23.598020092933403,3260.7395842782294
66,2020-03-28,25,23,165.1915705721732,1630.3697921391147,False,67,24.789215363461356,3260.7395842782294
67,2020-03-29,25,23,165.1915705721732,1630.3697921391147,False,68,26.040056822489646,3260.7395842782294
68,2020-03-30,30,28,165.1915705721732,1630.3697921391147,False,69,27.353481091656377,3260.7395842782294
69,2020-03-31,34,23,165.1915705721732,1630.3697921391147,False,70,28.732564206563882,3260.7395842782294
70,2020-04-01,36,24,165.1915705721732,1630.3697921391147,False,71,30.180527699614984,3260.7395842782294
71,2020-04-02,39,20,165.1915705721732,1630.3697921391147,False,72,31.700744891811894,3260.7395842782294
72,2020-04-03,40,20,165.1915705721732,1630.3697921391147,False,73,33.29674739441003,3260.7395842782294
73,2020-04-04,41,21,165.1915705721732,1630.3697921391147,False,74,34.97223182046356,3260.7395842782294
74,2020-04-05,44,21,165.1915705721732,1630.3697921391147,False,75,36.73106670532271,3260.7395842782294
75,2020-04-06,58,32,165.1915705721732,1630.3697921391147,False,76,38.577299634034645,3260.7395842782294
76,2020-04-07,65,39,165.1915705721732,1630.3697921391147,False,77,40.51516457234787,3260.7395842782294
77,2020-04-08,70,44,165.1915705721732,1630.3697921391147,False,78,42.549089396609624,3260.7395842782294
78,2020-04-09,73,46,165.1915705721732,1630.3697921391147,False,79,44.683703616264914,3260.7395842782294
79,2020-04-10,76,48,165.1915705721732,1630.3697921391147,False,80,46.92384628089913,3260.7395842782294
80,2020-04-11,76,48,165.1915705721732,1630.3697921391147,False,81,49.274574061796635,3260.7395842782294
81,2020-04-12,76,44,165.1915705721732,1630.3697921391147,False,82,51.74116949580139,3260.7395842782294
82,2020-04-13,77,45,165.1915705721732,1630.3697921391147,False,83,54.329149376844605,3260.7395842782294
83,2020-04-14,77,42,165.1915705721732,1630.3697921391147,False,84,57.04427327782902,3260.7395842782294
84,2020-04-15,81,43,165.1915705721732,1630.3697921391147,False,85,59.89255218261676,3260.7395842782294
85,2020-04-16,81,31,165.1915705721732,1630.3697921391147,False,86,62.88025720463198,3260.7395842782294
86,2020-04-17,83,30,165.1915705721732,1630.3697921391147,False,87,66.01392836504937,3260.7395842782294
87,2020-04-18,84,30,165.1915705721732,1630.3697921391147,False,88,69.30038339967187,3260.7395842782294
88,2020-04-19,84,27,165.1915705721732,1630.3697921391147,False,89,72.74672655938643,3260.7395842782294
89,2020-04-20,84,25,165.1915705721732,1630.3697921391147,False,90,76.36035736451204,3260.7395842782294
90,2020-04-21,86,24,165.1915705721732,1630.3697921391147,False,91,80.14897926839863,3260.7395842782294
91,2020-04-22,88,26,165.1915705721732,1630.3697921391147,False,92,84.1206081802815,3260.7395842782294
92,2020-04-23,88,23,165.1915705721732,1630.3697921391147,False,93,88.28358079163657,3260.7395842782294
93,2020-04-24,90,25,165.1915705721732,1630.3697921391147,False,94,92.64656264409686,3260.7395842782294
94,2020-04-25,96,28,165.1915705721732,1630.3697921391147,False,95,97.21855587037929,3260.7395842782294
95,2020-04-26,98,30,165.1915705721732,1630.3697921391147,False,96,102.00890653262019,3260.7395842782294
96,2020-04-27,98,30,165.1915705721732,1630.3697921391147,False,97,107.02731147503673,3260.7395842782294
97,2020-04-28,99,30,165.1915705721732,1630.3697921391147,False,98,112.28382459991953,3260.7395842782294
98,2020-04-29,109,38,165.1915705721732,1630.3697921391147,False,99,117.78886246762733,3260.7395842782294
99,2020-04-30,116,42,165.1915705721732,1630.3697921391147,False,100,123.55320911253013,3260.7395842782294
100,2020-05-01,123,48,165.1915705721732,1630.3697921391147,False,101,129.58801995774877,3260.7395842782294
101,2020-05-02,123,48,165.1915705721732,1630.3697921391147,False,102,135.90482470211032,3260.7395842782294
102,2020-05-03,124,48,165.1915705721732,1630.3697921391147,False,103,142.5155290430359,3260.7395842782294
103,2020-05-04,126,43,165.1915705721732,1630.3697921391147,False,104,149.43241508916145,3260.7395842782294
104,2020-05-05,128,45,165.1915705721732,1630.3697921391147,False,105,156.66814030643837,3260.7395842782294
105,2020-05-06,128,42,165.1915705721732,1630.3697921391147,False,106,164.23573483138244,3260.7395842782294
106,2020-05-07,135,41,165.1915705721732,1630.3697921391147,False,107,172.14859697513694,3260.7395842782294
107,2020-05-08,145,50,165.1915705721732,1630.3697921391147,False,108,180.4204867322349,3260.7395842782294
108,2020-05-09,153,56,165.1915705721732,1630.3697921391147,False,109,189.06551709854816,3260.7395842782294
109,2020-05-10,174,74,165.1915705721732,1630.3697921391147,False,110,198.0981429940797,3260.7395842782294
110,2020-05-11,181,81,165.1915705721732,1630.3697921391147,False,111,207.53314757819604,3260.7395842782294
111,2020-05-12,199,96,165.1915705721732,1630.3697921391147,False,112,217.38562573785921,3260.7395842782294
112,2020-05-13,219,112,165.1915705721732,1630.3697921391147,False,113,227.67096452366124,3260.7395842782294
113,2020-05-14,238,131,165.1915705721732,1630.3697921391147,False,114,238.40482030427648,3260.7395842782294
114,2020-05-15,263,156,165.1915705721732,1630.3697921391147,False,115,249.60309240767438,3260.7395842782294
115,2020-05-16,298,188,165.1915705721732,1630.3697921391147,False,116,261.28189301740724,3260.7395842782294
116,2020-05-17,301,186,165.1915705721732,1630.3697921391147,False,117,273.4575130948934,3260.7395842782294
117,2020-05-18,330,212,165.1915705721732,1630.3697921391147,False,118,286.1463841042637,3260.7395842782294
118,2020-05-19,338,219,165.1915705721732,1630.3697921391147,False,119,299.3650353254386,3260.7395842782294
119,2020-05-20,340,218,165.1915705721732,1630.3697921391147,False,120,313.13004655411123,3260.7395842782294
120,2020-05-21,354,224,165.1915705721732,1630.3697921391147,False,121,327.45799600464755,3260.7395842782294
121,2020-05-22,363,230,165.1915705721732,1630.3697921391147,False,122,342.3654032540621,3260.7395842782294
122,2020-05-23,373,228,165.1915705721732,1630.3697921391147,False,123,357.8686670925907,3260.7395842782294
123,2020-05-24,381,228,165.1915705721732,1630.3697921391147,False,124,373.98399817939037,3260.7395842782294
124,2020-05-25,386,212,165.1915705721732,1630.3697921391147,False,125,390.72734644092805,3260.7395842782294
125,2020-05-26,391,201,165.1915705721732,1630.3697921391147,False,126,408.114323195008,3260.7395842782294
126,2020-05-27,395,199,165.1915705721732,1630.3697921391147,False,127,426.1601180353594,3260.7395842782294
127,2020-05-28,422,212,165.1915705721732,1630.3697921391147,False,128,444.8794105704692,3260.7395842782294
