,Report_Date,Papua New Guinea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,106.24578934109157,22.65887859397733,False,1,0.000654099607919368,0.018688414775289486
1,2020-01-23,0,106.24578934109157,22.65887859397733,False,2,0.0007271711678500362,0.018688414775289486
2,2020-01-24,0,106.24578934109157,22.65887859397733,False,3,0.000808405639906446,0.018688414775289486
3,2020-01-25,0,106.24578934109157,22.65887859397733,False,4,0.0008987148784988531,0.018688414775289486
4,2020-01-26,0,106.24578934109157,22.65887859397733,False,5,0.000999112590452613,0.018688414775289486
5,2020-01-27,0,106.24578934109157,22.65887859397733,False,6,0.0011107257098187998,0.018688414775289486
6,2020-01-28,0,106.24578934109157,22.65887859397733,False,7,0.001234807042565182,0.018688414775289486
7,2020-01-29,0,106.24578934109157,22.65887859397733,False,8,0.001372749322810202,0.018688414775289486
8,2020-01-30,0,106.24578934109157,22.65887859397733,False,9,0.0015261008380408037,0.018688414775289486
9,2020-01-31,0,106.24578934109157,22.65887859397733,False,10,0.0016965827982845674,0.018688414775289486
10,2020-02-01,0,106.24578934109157,22.65887859397733,False,11,0.0018861086436806806,0.018688414775289486
11,2020-02-02,0,106.24578934109157,22.65887859397733,False,12,0.002096805506526707,0.018688414775289486
12,2020-02-03,0,106.24578934109157,22.65887859397733,False,13,0.002331038067906036,0.018688414775289486
13,2020-02-04,0,106.24578934109157,22.65887859397733,False,14,0.0025914350756868934,0.018688414775289486
14,2020-02-05,0,106.24578934109157,22.65887859397733,False,15,0.0028809188203186378,0.018688414775289486
15,2020-02-06,0,106.24578934109157,22.65887859397733,False,16,0.003202737897756582,0.018688414775289486
16,2020-02-07,0,106.24578934109157,22.65887859397733,False,17,0.0035605036253786976,0.018688414775289486
17,2020-02-08,0,106.24578934109157,22.65887859397733,False,18,0.00395823051730983,0.018688414775289486
18,2020-02-09,0,106.24578934109157,22.65887859397733,False,19,0.004400381270576136,0.018688414775289486
19,2020-02-10,0,106.24578934109157,22.65887859397733,False,20,0.00489191676345433,0.018688414775289486
20,2020-02-11,0,106.24578934109157,22.65887859397733,False,21,0.0054383516227862645,0.018688414775289486
21,2020-02-12,0,106.24578934109157,22.65887859397733,False,22,0.006045815978482814,0.018688414775289486
22,2020-02-13,0,106.24578934109157,22.65887859397733,False,23,0.006721124091583873,0.018688414775289486
23,2020-02-14,0,106.24578934109157,22.65887859397733,False,24,0.007471850617779753,0.018688414775289486
24,2020-02-15,0,106.24578934109157,22.65887859397733,False,25,0.008306415352008394,0.018688414775289486
25,2020-02-16,0,106.24578934109157,22.65887859397733,False,26,0.00923417739247221,0.018688414775289486
26,2020-02-17,0,106.24578934109157,22.65887859397733,False,27,0.010265539765098305,0.018688414775289486
27,2020-02-18,0,106.24578934109157,22.65887859397733,False,28,0.01141206566311138,0.018688414775289486
28,2020-02-19,0,106.24578934109157,22.65887859397733,False,29,0.01268660758210666,0.018688414775289486
29,2020-02-20,0,106.24578934109157,22.65887859397733,False,30,0.014103450770002784,0.018688414775289486
30,2020-02-21,0,106.24578934109157,22.65887859397733,False,31,0.0156784725648244,0.018688414775289486
31,2020-02-22,0,106.24578934109157,22.65887859397733,False,32,0.017429319362816532,0.018688414775289486
32,2020-02-23,0,106.24578934109157,22.65887859397733,False,33,0.019375603146439112,0.018688414775289486
33,2020-02-24,0,106.24578934109157,22.65887859397733,False,34,0.02153911970794515,0.018688414775289486
34,2020-02-25,0,106.24578934109157,22.65887859397733,False,35,0.023944090931227312,0.018688414775289486
35,2020-02-26,0,106.24578934109157,22.65887859397733,False,36,0.026617433744237133,0.018688414775289486
36,2020-02-27,0,106.24578934109157,22.65887859397733,False,37,0.02958905862843283,0.018688414775289486
37,2020-02-28,0,106.24578934109157,22.65887859397733,False,38,0.032892200872356156,0.018688414775289486
38,2020-02-29,0,106.24578934109157,22.65887859397733,False,39,0.03656378808557232,0.018688414775289486
39,2020-03-01,0,106.24578934109157,22.65887859397733,False,40,0.04064484784882976,0.018688414775289486
40,2020-03-02,0,106.24578934109157,22.65887859397733,False,41,0.045180959768358946,0.018688414775289486
41,2020-03-03,0,106.24578934109157,22.65887859397733,False,42,0.05022275662856265,0.018688414775289486
42,2020-03-04,0,106.24578934109157,22.65887859397733,False,43,0.05582647979958776,0.018688414775289486
43,2020-03-05,0,106.24578934109157,22.65887859397733,False,44,0.06205459455571803,0.018688414775289486
44,2020-03-06,0,106.24578934109157,22.65887859397733,False,45,0.06897647149803239,0.018688414775289486
45,2020-03-07,0,106.24578934109157,22.65887859397733,False,46,0.07666914085052748,0.018688414775289486
46,2020-03-08,0,106.24578934109157,22.65887859397733,False,47,0.08521812701220277,0.018688414775289486
47,2020-03-09,0,106.24578934109157,22.65887859397733,False,48,0.09471837139655981,0.018688414775289486
48,2020-03-10,0,106.24578934109157,22.65887859397733,False,49,0.10527525227112948,0.018688414775289486
49,2020-03-11,0,106.24578934109157,22.65887859397733,False,50,0.11700571101752685,0.018688414775289486
50,2020-03-12,0,106.24578934109157,22.65887859397733,False,51,0.1300394949590858,0.018688414775289486
51,2020-03-13,0,106.24578934109157,22.65887859397733,False,52,0.1445205276369772,0.018688414775289486
52,2020-03-14,0,106.24578934109157,22.65887859397733,False,53,0.16060841814135982,0.018688414775289486
53,2020-03-15,0,106.24578934109157,22.65887859397733,False,54,0.1784801218008734,0.018688414775289486
54,2020-03-16,0,106.24578934109157,22.65887859397733,False,55,0.19833176517452805,0.018688414775289486
55,2020-03-17,0,106.24578934109157,22.65887859397733,False,56,0.22038064883975117,0.018688414775289486
56,2020-03-18,0,106.24578934109157,22.65887859397733,False,57,0.24486744188427906,0.018688414775289486
57,2020-03-19,0,106.24578934109157,22.65887859397733,False,58,0.2720585822311908,0.018688414775289486
58,2020-03-20,1,106.24578934109157,22.65887859397733,False,59,0.30224889688494533,0.018688414775289486
