,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-4.20871904570663,-49.61229649388132,43.07621355549931,0.0,2.202737692794827e-22,2.0640030149009755e-22,-1.4220954520372555,-28.879495328644545,25.548397668989185,2020-04-16,86.39610843247256,False,86,4532.824066269206
1,2020-01-23,-7.72170201973496,-50.04869829521303,37.32804047996736,0.0,2.0361266670585327e-18,1.9244822278577793e-18,-2.5789057760307847,-29.81509318157447,23.68185915250958,2020-04-16,86.39610843247256,False,86,4532.824066269206
2,2020-01-24,3.4560550896460907,-42.42677355875453,48.94308346520229,0.0,4.252787185230249e-16,4.040016514683608e-16,-3.4083719264966215,-29.594520789315773,26.15189179002329,2020-04-16,86.39610843247256,False,86,4532.824066269206
3,2020-01-25,8.230598274820796,-37.26385546144018,54.841318744547905,0.0,1.8821177927212453e-14,1.7943926528218423e-14,-1.9571048351467373,-28.838562338280074,24.23853562782887,2020-04-16,86.39610843247256,False,86,4532.824066269206
4,2020-01-26,5.805031647072798,-40.177598031598365,52.32067176315579,0.0,3.5592849870641455e-13,3.402862489590174e-13,6.066263151648673,-20.682834110898217,31.762281170789485,2020-04-16,86.39610843247256,False,86,4532.824066269206
5,2020-01-27,-4.507706823458677,-50.5046749131265,44.14713551848624,0.0,3.931114188265108e-12,3.7669227838475516e-12,3.2634437658116098,-22.781284148018408,30.30832082986768,2020-04-16,86.39610843247256,False,86,4532.824066269206
6,2020-01-28,-0.7898503798803047,-43.44132662227092,44.09025480324934,0.0,2.995634792319276e-11,2.876050247039087e-11,0.1552294296673254,-28.83477815661493,26.968439694883212,2020-04-16,86.39610843247256,False,86,4532.824066269206
7,2020-01-29,-4.16810931974494,-48.631023091694814,41.02489817127749,0.0,1.7397578662407762e-10,1.6730967664403875e-10,-1.4023844813367683,-27.905891917810422,23.96492517074171,2020-04-16,86.39610843247256,False,86,4532.824066269206
8,2020-01-30,-7.674838642080229,-53.903546136173034,36.766624092249884,0.0,8.21078192923923e-10,7.907805037627517e-10,-2.555914996887709,-29.877627774782187,23.63893293812969,2020-04-16,86.39610843247256,False,86,4532.824066269206
9,2020-01-31,3.51013511860764,-39.02346262435628,48.936166506956766,0.0,3.2900672202234004e-09,3.1728385752227043e-09,-3.3815555999314375,-30.66670411888838,25.196574944364198,2020-04-16,86.39610843247256,False,86,4532.824066269206
10,2020-02-01,8.293006238880498,-35.70402475629718,52.5209568914425,0.0,1.1548405423765464e-08,1.1150194851594335e-08,-1.9258264165525645,-28.440910856365534,26.41496341927265,2020-04-16,86.39610843247256,False,86,4532.824066269206
11,2020-02-02,5.877049944224834,-37.361729130524054,52.03100051953266,0.0,3.633771944824795e-08,3.5122894195465355e-08,6.102746121043666,-19.849388466145232,32.270345958406814,2020-04-16,86.39610843247256,False,86,4532.824066269206
12,2020-02-03,-4.424598336452043,-51.955146151938095,40.08234374021077,0.0,1.0430906857585508e-07,1.0092274881516999e-07,3.3059972810548564,-25.843129110280568,31.384257093988506,2020-04-16,86.39610843247256,False,86,4532.824066269206
13,2020-02-04,-0.6939439885269025,-45.653956576218256,45.765836969559444,0.0,2.769050488772316e-07,2.681637355390058e-07,0.20486357576213785,-25.58519174260702,25.455016570412393,2020-04-16,86.39610843247256,False,86,4532.824066269206
14,2020-02-05,-4.0574343742786,-49.81361776661991,42.47818029974921,0.0,6.871849348091864e-07,6.660659191422944e-07,-1.3444915563156947,-28.70799460325764,25.274486100657484,2020-04-16,86.39610843247256,False,86,4532.824066269206
15,2020-02-06,-7.547121082159012,-56.90227087338366,39.02727330749708,0.0,1.6081657818119437e-06,1.5600001393943312e-06,-2.488389120912391,-30.141018833882004,23.986937258678626,2020-04-16,86.39610843247256,False,86,4532.824066269206
16,2020-02-07,3.6575194670250277,-43.79764158936177,48.807742911256895,0.0,3.574329839838836e-06,3.4699038791240313e-06,-3.302793964972541,-30.17723624975676,24.03009825044786,2020-04-16,86.39610843247256,False,86,4532.824066269206
17,2020-02-08,8.463085551606456,-35.76440286853855,52.00304307321201,0.0,7.589733474723565e-06,7.373259686102845e-06,-1.8339595419988575,-28.911841287303805,25.8342074571546,2020-04-16,86.39610843247256,False,86,4532.824066269206
18,2020-02-09,6.07331857633762,-41.160225966967374,50.892210167510314,0.0,1.5472915828209544e-05,1.5041757392390477e-05,6.209898751289078,-18.373074764552886,33.78243093288992,2020-04-16,86.39610843247256,False,86,4532.824066269206
19,2020-02-10,-4.198108110643425,-53.45358233681057,41.92928428402573,0.0,3.041212560360494e-05,2.9583636022973537e-05,3.4309789595987663,-24.938052919929213,30.902466120150933,2020-04-16,86.39610843247256,False,86,4532.824066269206
20,2020-02-11,-0.43257920442559494,-49.37570817575974,44.69143724032598,0.0,5.783619657915864e-05,5.629492888331957e-05,0.3506407171817142,-25.571895131550477,26.980189697050676,2020-04-16,86.39610843247256,False,86,4532.824066269206
21,2020-02-12,-3.755825881663276,-49.08312626050867,41.41526336591091,0.0,0.00010674904924604874,0.00010396472770594431,-1.1744590358253402,-30.131910189065042,25.26892626812102,2020-04-16,86.39610843247256,False,86,4532.824066269206
22,2020-02-13,-7.199073373378133,-49.63559481910855,34.48285635606598,0.0,0.0001917320828035626,0.00018683490959535849,-2.2900657222133636,-28.447093689374565,25.359149800466653,2020-04-16,86.39610843247256,False,86,4532.824066269206
23,2020-02-14,4.059155355417303,-42.13992810418566,46.14385349518343,0.0,0.0003358919761580206,0.0003274868223222696,-3.0714728796998383,-28.49032087910679,22.848680641381637,2020-04-16,86.39610843247256,False,86,4532.824066269206
24,2020-02-15,8.926558657718834,-34.772633372947034,52.18517347960512,0.0,0.0005751255510617171,0.0005610200683360716,-1.5641510150956717,-28.333035661430753,26.52936506073271,2020-04-16,86.39610843247256,False,86,4532.824066269206
