,ds,yhat,yhat_lower,yhat_upper,y,y_hill,y_hill_b1,yhat_b1,yhat_b1_lower,yhat_b1_upper,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,38.015167918309636,-96.8824601955697,169.51336632586765,0.0,13.901919071300288,0.09095220132824805,33.70055661691774,-49.17763230361131,112.36125331433439,2020-04-20,19.05677526786322,True,90,556.7261450251316
1,2020-01-23,48.36118395122537,-85.8336904726655,174.52712108821802,2.0,29.58635907106397,0.7407306430501361,15.462399841476174,-67.30047270884967,110.96994398365963,2020-04-20,19.05677526786322,True,90,556.7261450251316
2,2020-01-24,59.55763474610868,-80.10997742231,200.37792374060277,4.0,45.67535565678709,2.5196908151021753,24.857113802771725,-61.729715457152146,109.08031357742325,2020-04-20,19.05677526786322,True,90,556.7261450251316
3,2020-01-25,68.35378479521432,-52.688872990062656,194.38544237587934,9.0,61.82380383910959,5.9814241704385,31.008683065312606,-50.14522898718641,121.46896988741054,2020-04-20,19.05677526786322,True,90,556.7261450251316
4,2020-01-26,78.03598303080476,-51.942978990745445,218.27525671679572,15.0,77.86387338452428,11.63055025160048,39.47021875747917,-46.7363198537338,125.86234999945984,2020-04-20,19.05677526786322,True,90,556.7261450251316
5,2020-01-27,92.81067125403088,-36.24004195557621,218.92109912118343,21.0,93.69943802822577,19.884406798983964,53.63641276115822,-28.538560950459214,139.44745317099677,2020-04-20,19.05677526786322,True,90,556.7261450251316
6,2020-01-28,83.37078195590813,-50.84848647531551,226.9492131141099,33.0,109.27142740913024,31.03304872647648,72.23961928301736,-12.803168706975232,157.43267128996484,2020-04-20,19.05677526786322,True,90,556.7261450251316
7,2020-01-29,94.12178735131157,-42.27819888201863,227.54645634218375,38.0,124.54257934216737,45.204877256891024,83.78657987290761,3.037336122534908,170.94987766859498,2020-04-20,19.05677526786322,True,90,556.7261450251316
8,2020-01-30,109.99000442397794,-23.346239825098365,235.07042679247454,44.0,139.489528939536,62.345886632360056,73.6743059527084,-13.126109976453428,155.53875231539385,2020-04-20,19.05677526786322,True,90,556.7261450251316
9,2020-01-31,126.96804962540222,-0.7478626948207268,262.44171382912003,59.0,154.09824090189437,82.21876849871467,92.0816420566026,9.318585851431333,178.86394583794078,2020-04-20,19.05677526786322,True,90,556.7261450251316
10,2020-02-01,141.75135350684562,11.248695762473092,270.9109849199804,80.0,168.36116722416466,104.42412674778663,108.0758104787411,23.896677840655386,193.93734236423757,2020-04-20,19.05677526786322,True,90,556.7261450251316
11,2020-02-02,157.55700848560642,28.267507593136056,294.7764982043372,95.0,182.2753790862241,128.44097185048696,127.0926113418599,42.51112031955029,210.98363077172877,2020-04-20,19.05677526786322,True,90,556.7261450251316
12,2020-02-03,178.50656378311473,47.03488779033899,316.9641578474255,121.0,195.84128741358407,153.67924586507132,152.3385360501006,70.60643491308333,242.79993019096446,2020-04-20,19.05677526786322,True,90,556.7261450251316
13,2020-02-04,175.19311422558067,49.21188056496212,309.1033561157661,155.0,209.06173848168783,179.53492249763744,182.28102717284014,102.5238797730533,268.68151843154465,2020-04-20,19.05677526786322,True,90,556.7261450251316
14,2020-02-05,191.90911739841147,61.233412522878524,321.6310277059587,190.0,221.94135874624837,205.4388004117286,205.08659241338128,117.18350209144654,293.97185602763966,2020-04-20,19.05677526786322,True,90,556.7261450251316
15,2020-02-06,213.45764882643383,81.34426875697216,354.30407385816926,227.0,234.48607103453017,230.89287476078314,205.74760648892746,120.9003121777529,297.25270948154366,2020-04-20,19.05677526786322,True,90,556.7261450251316
16,2020-02-07,235.7019925471746,96.87951328387717,371.26267814253583,277.0,246.70273189416136,255.49183923046942,233.99552882696338,142.4562222925023,320.13824758110763,2020-04-20,19.05677526786322,True,90,556.7261450251316
17,2020-02-08,255.2073532308043,123.9830094562667,387.40325266681083,295.0,258.59885660118584,278.93055045461335,258.43922816298436,173.99589717578576,337.9618417950818,2020-04-20,19.05677526786322,True,90,556.7261450251316
18,2020-02-09,275.065698295473,146.9531915389403,407.7804168459564,307.0,270.18240881747914,301.00040554208016,284.0842780508943,200.10847353492602,372.1854066723455,2020-04-20,19.05677526786322,True,90,556.7261450251316
19,2020-02-10,299.28494586120445,165.58807669219192,430.257225096381,331.0,281.4616386963119,321.5783969254319,313.77662758437106,230.6900768382379,397.12108094210987,2020-04-20,19.05677526786322,True,90,556.7261450251316
20,2020-02-11,298.3623440301001,163.92095729177925,431.2156811505278,360.0,292.4449577842646,340.61240949153733,345.7307529233845,265.0667094165372,428.6490619919777,2020-04-20,19.05677526786322,True,90,556.7261450251316
21,2020-02-12,316.5179241081378,188.6922944881867,454.39446285508916,378.0,303.14084218502427,358.10556274956605,367.9958308846857,282.79705253250836,451.2679884539865,2020-04-20,19.05677526786322,True,90,556.7261450251316
22,2020-02-13,338.5102027169496,203.39012351465982,465.54963277835736,395.0,313.55775763426243,374.1014730811599,365.59593606083695,274.9983066604143,451.49580827401735,2020-04-20,19.05677526786322,True,90,556.7261450251316
23,2020-02-14,360.18858517871234,228.5320064078527,491.3772806378488,419.0,323.70410169443414,388.6714730232376,388.43961652355824,298.60575405844077,472.59787968959733,2020-04-20,19.05677526786322,True,90,556.7261450251316
24,2020-02-15,378.13596540085837,239.38829251378058,514.2100069778879,425.0,333.58815941154273,401.9041899999644,405.4381881847774,324.34868100446766,493.9428279249614,2020-04-20,19.05677526786322,True,90,556.7261450251316
