,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-3.9014919091868876,-19.998259305333505,12.080744910321867,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
1,2020-01-23,1.7744774437733835,-15.17536790618617,17.22131971006061,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
2,2020-01-24,5.431820411314967,-10.27038159256785,21.130595599015898,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
3,2020-01-25,5.588753014985318,-10.249421083467787,21.247008287707104,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
4,2020-01-26,3.4895952165436506,-12.250113503517518,20.30015662138321,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
5,2020-01-27,-4.6282746443861456,-21.12477517243896,11.38484539951369,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
6,2020-01-28,-7.6067210025849485,-22.817888873672995,7.496071891410996,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
7,2020-01-29,-3.8714802850714567,-20.04268671758475,11.90524106639845,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
8,2020-01-30,1.8105682263505416,-13.943716209291235,17.13126258494555,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
9,2020-01-31,5.475221692071837,-10.545211983904373,21.362556160808392,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
10,2020-02-01,5.640945518056614,-9.343952848688826,20.788173983276632,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
11,2020-02-02,3.552359547464908,-11.280475188176183,19.465590571239705,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
12,2020-02-03,-4.5527972815254545,-21.029075224998433,11.47478251261413,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
13,2020-02-04,-7.515955801888845,-22.053839321916044,8.14464470807976,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
14,2020-02-05,-3.762331066003272,-19.602656550797533,12.039038676292071,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
15,2020-02-06,1.9418245441897881,-13.166244951925135,16.946545570667986,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
16,2020-02-07,5.633061951011869,-9.819352666394023,20.750638414264852,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
17,2020-02-08,5.830752825389029,-9.173877509940004,21.647443227636483,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
18,2020-02-09,3.7806065885858615,-11.646452524490655,19.884894670808578,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
19,2020-02-10,-4.278327915858607,-20.376677629575408,12.070073048999213,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
20,2020-02-11,-7.18590682921894,-22.396725350883315,8.797137313846429,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
21,2020-02-12,-3.3654523374192276,-18.9529098110916,12.510745430430172,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
22,2020-02-13,2.4190583110265913,-12.298728072326632,17.96070014277691,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
23,2020-02-14,6.206910353936348,-9.12073414802254,21.158382433452996,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
24,2020-02-15,6.520761223990657,-8.722017726906394,21.67518266499407,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
25,2020-02-16,4.6102681700858295,-11.207532110259795,19.47853672627869,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
26,2020-02-17,-3.280777526094985,-18.373576883376753,12.5650844683741,0.0,2020-04-04,66.17966197452813,True,74,1696.358622817525
