,Report_Date,Ghana_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
28,2020-02-19,0,0,110.38363286959746,4274.574410885011,True,29,1.7596813007401024,8094.9089528915065
29,2020-02-20,0,0,110.38363286959746,4274.574410885011,True,30,1.953083281947038,8094.9089528915065
30,2020-02-21,0,0,110.38363286959746,4274.574410885011,True,31,2.1677361794785455,8094.9089528915065
31,2020-02-22,0,0,110.38363286959746,4274.574410885011,True,32,2.4059737837254747,8094.9089528915065
32,2020-02-23,0,0,110.38363286959746,4274.574410885011,True,33,2.67038589372035,8094.9089528915065
33,2020-02-24,0,0,110.38363286959746,4274.574410885011,True,34,2.9638463331831604,8094.9089528915065
34,2020-02-25,0,0,110.38363286959746,4274.574410885011,True,35,3.289544016885716,8094.9089528915065
35,2020-02-26,0,0,110.38363286959746,4274.574410885011,True,36,3.651017395825658,8094.9089528915065
36,2020-02-27,0,0,110.38363286959746,4274.574410885011,True,37,4.052192644233347,8094.9089528915065
37,2020-02-28,0,0,110.38363286959746,4274.574410885011,True,38,4.497425989399048,8094.9089528915065
38,2020-02-29,0,0,110.38363286959746,4274.574410885011,True,39,4.991550626997919,8094.9089528915065
39,2020-03-01,0,0,110.38363286959746,4274.574410885011,True,40,5.5399287103130535,8094.9089528915065
40,2020-03-02,0,0,110.38363286959746,4274.574410885011,True,41,6.148508951829699,8094.9089528915065
41,2020-03-03,0,0,110.38363286959746,4274.574410885011,True,42,6.823890430419893,8094.9089528915065
42,2020-03-04,0,0,110.38363286959746,4274.574410885011,True,43,7.573393257080629,8094.9089528915065
43,2020-03-05,0,0,110.38363286959746,4274.574410885011,True,44,8.405136817246378,8094.9089528915065
44,2020-03-06,0,0,110.38363286959746,4274.574410885011,True,45,9.328126378367392,8094.9089528915065
45,2020-03-07,0,0,110.38363286959746,4274.574410885011,True,46,10.352348927996925,8094.9089528915065
46,2020-03-08,0,0,110.38363286959746,4274.574410885011,True,47,11.488879190280702,8094.9089528915065
47,2020-03-09,0,0,110.38363286959746,4274.574410885011,True,48,12.749996857639886,8094.9089528915065
48,2020-03-10,0,0,110.38363286959746,4274.574410885011,True,49,14.149316169629675,8094.9089528915065
49,2020-03-11,0,0,110.38363286959746,4274.574410885011,True,50,15.701929072352053,8094.9089528915065
50,2020-03-12,0,0,110.38363286959746,4274.574410885011,True,51,17.42456329913253,8094.9089528915065
51,2020-03-13,0,0,110.38363286959746,4274.574410885011,True,52,19.33575682592746,8094.9089528915065
52,2020-03-14,3,3,110.38363286959746,4274.574410885011,True,53,21.4560502722973,8094.9089528915065
53,2020-03-15,6,6,110.38363286959746,4274.574410885011,True,54,23.80819893955038,8094.9089528915065
54,2020-03-16,6,6,110.38363286959746,4274.574410885011,True,55,26.417406300124274,8094.9089528915065
55,2020-03-17,7,7,110.38363286959746,4274.574410885011,True,56,29.311580874093377,8094.9089528915065
56,2020-03-18,7,7,110.38363286959746,4274.574410885011,True,57,32.52161854675239,8094.9089528915065
57,2020-03-19,11,11,110.38363286959746,4274.574410885011,True,58,36.08171249144082,8094.9089528915065
58,2020-03-20,16,16,110.38363286959746,4274.574410885011,True,59,40.02969295886413,8094.9089528915065
59,2020-03-21,19,18,110.38363286959746,4274.574410885011,True,60,44.407399271391675,8094.9089528915065
60,2020-03-22,23,22,110.38363286959746,4274.574410885011,True,61,49.26108640966434,8094.9089528915065
61,2020-03-23,27,25,110.38363286959746,4274.574410885011,True,62,54.64186858867499,8094.9089528915065
62,2020-03-24,53,51,110.38363286959746,4274.574410885011,True,63,60.606202178087756,8094.9089528915065
63,2020-03-25,93,89,110.38363286959746,4274.574410885011,True,64,67.21641021069303,8094.9089528915065
64,2020-03-26,132,127,110.38363286959746,4274.574410885011,True,65,74.54125052371964,8094.9089528915065
65,2020-03-27,137,131,110.38363286959746,4274.574410885011,True,66,82.65652926624789,8094.9089528915065
66,2020-03-28,141,134,110.38363286959746,4274.574410885011,True,67,91.64576105335975,8094.9089528915065
67,2020-03-29,152,145,110.38363286959746,4274.574410885011,True,68,101.60087641963541,8094.9089528915065
68,2020-03-30,152,145,110.38363286959746,4274.574410885011,True,69,112.62297638074268,8094.9089528915065
69,2020-03-31,161,125,110.38363286959746,4274.574410885011,True,70,124.8231328050309,8094.9089528915065
70,2020-04-01,195,159,110.38363286959746,4274.574410885011,True,71,138.3232318729714,8094.9089528915065
71,2020-04-02,204,168,110.38363286959746,4274.574410885011,True,72,153.25685609935059,8094.9089528915065
72,2020-04-03,205,169,110.38363286959746,4274.574410885011,True,73,169.77019814257653,8094.9089528915065
73,2020-04-04,205,169,110.38363286959746,4274.574410885011,True,74,188.02299685225154,8094.9089528915065
74,2020-04-05,214,178,110.38363286959746,4274.574410885011,True,75,208.18948263057646,8094.9089528915065
75,2020-04-06,214,178,110.38363286959746,4274.574410885011,True,76,230.4593151237739,8094.9089528915065
76,2020-04-07,287,251,110.38363286959746,4274.574410885011,True,77,255.0384914378264,8094.9089528915065
77,2020-04-08,313,273,110.38363286959746,4274.574410885011,True,78,282.15019741909884,8094.9089528915065
78,2020-04-09,378,369,110.38363286959746,4274.574410885011,True,79,312.0355680041224,8094.9089528915065
79,2020-04-10,378,368,110.38363286959746,4274.574410885011,True,80,344.9543152044024,8094.9089528915065
80,2020-04-11,408,396,110.38363286959746,4274.574410885011,True,81,381.1851739795277,8094.9089528915065
81,2020-04-12,566,554,110.38363286959746,4274.574410885011,True,82,421.0261071614342,8094.9089528915065
82,2020-04-13,566,554,110.38363286959746,4274.574410885011,True,83,464.79420091429904,8094.9089528915065
83,2020-04-14,636,611,110.38363286959746,4274.574410885011,True,84,512.8251722615189,8094.9089528915065
84,2020-04-15,636,611,110.38363286959746,4274.574410885011,True,85,565.472400453563,8094.9089528915065
85,2020-04-16,641,550,110.38363286959746,4274.574410885011,True,86,623.1053850494682,8094.9089528915065
86,2020-04-17,641,550,110.38363286959746,4274.574410885011,True,87,686.1075264258161,8094.9089528915065
87,2020-04-18,834,726,110.38363286959746,4274.574410885011,True,88,754.8731201453079,8094.9089528915065
88,2020-04-19,1042,934,110.38363286959746,4274.574410885011,True,89,829.8034566074929,8094.9089528915065
89,2020-04-20,1042,934,110.38363286959746,4274.574410885011,True,90,911.3019233069598,8094.9089528915065
90,2020-04-21,1042,934,110.38363286959746,4274.574410885011,True,91,999.7680206725742,8094.9089528915065
91,2020-04-22,1154,1046,110.38363286959746,4274.574410885011,True,92,1095.590225777223,8094.9089528915065
92,2020-04-23,1154,1046,110.38363286959746,4274.574410885011,True,93,1199.1376730342101,8094.9089528915065
93,2020-04-24,1279,1135,110.38363286959746,4274.574410885011,True,94,1310.750668854456,8094.9089528915065
94,2020-04-25,1279,1135,110.38363286959746,4274.574410885011,True,95,1430.730119006433,8094.9089528915065
95,2020-04-26,1550,1384,110.38363286959746,4274.574410885011,True,96,1559.3260229478951,8094.9089528915065
96,2020-04-27,1550,1384,110.38363286959746,4274.574410885011,True,97,1696.7252770839011,8094.9089528915065
97,2020-04-28,1671,1467,110.38363286959746,4274.574410885011,True,98,1843.0391252935096,8094.9089528915065
98,2020-04-29,1671,1467,110.38363286959746,4274.574410885011,True,99,1998.2906945404252,8094.9089528915065
99,2020-04-30,2074,1845,110.38363286959746,4274.574410885011,True,100,2162.403148055227,8094.9089528915065
100,2020-05-01,2074,1845,110.38363286959746,4274.574410885011,True,101,2335.1890684998075,8094.9089528915065
101,2020-05-02,2169,1922,110.38363286959746,4274.574410885011,True,102,2516.341737299778,8094.9089528915065
102,2020-05-03,2169,1922,110.38363286959746,4274.574410885011,True,103,2705.4289921917207,8094.9089528915065
103,2020-05-04,2719,2407,110.38363286959746,4274.574410885011,True,104,2901.890312366456,8094.9089528915065
104,2020-05-05,2719,2407,110.38363286959746,4274.574410885011,True,105,3105.0376917725184,8094.9089528915065
105,2020-05-06,3091,2779,110.38363286959746,4274.574410885011,True,106,3314.060713427762,8094.9089528915065
106,2020-05-07,3091,2770,110.38363286959746,4274.574410885011,True,107,3528.0360346914304,8094.9089528915065
107,2020-05-08,4012,3671,110.38363286959746,4274.574410885011,True,108,3745.9412464495867,8094.9089528915065
108,2020-05-09,4263,3863,110.38363286959746,4274.574410885011,True,109,3966.6727963192902,8094.9089528915065
109,2020-05-10,4263,3863,110.38363286959746,4274.574410885011,True,110,4189.067391275071,8094.9089528915065
110,2020-05-11,4700,4184,110.38363286959746,4274.574410885011,True,111,4411.926045604117,8094.9089528915065
111,2020-05-12,5127,4611,110.38363286959746,4274.574410885011,True,112,4634.039742356452,8094.9089528915065
112,2020-05-13,5408,4870,110.38363286959746,4274.574410885011,True,113,4854.2155526408615,8094.9089528915065
113,2020-05-14,5530,4832,110.38363286959746,4274.574410885011,True,114,5071.30202155675,8094.9089528915065
114,2020-05-15,5638,4150,110.38363286959746,4274.574410885011,True,115,5284.212686422037,8094.9089528915065
115,2020-05-16,5735,3952,110.38363286959746,4274.574410885011,True,116,5491.946735592427,8094.9089528915065
116,2020-05-17,5735,3952,110.38363286959746,4274.574410885011,True,117,5693.606028154723,8094.9089528915065
117,2020-05-18,5735,3952,110.38363286959746,4274.574410885011,True,118,5888.407952592417,8094.9089528915065
118,2020-05-19,6096,4292,110.38363286959746,4274.574410885011,True,119,6075.693879148521,8094.9089528915065
119,2020-05-20,6269,4340,110.38363286959746,4274.574410885011,True,120,6254.9332294091055,8094.9089528915065
120,2020-05-21,6269,4340,110.38363286959746,4274.574410885011,True,121,6425.723424746571,8094.9089528915065
121,2020-05-22,6486,4504,110.38363286959746,4274.574410885011,True,122,6587.786166028203,8094.9089528915065
122,2020-05-23,6617,4608,110.38363286959746,4274.574410885011,True,123,6740.960631077908,8094.9089528915065
123,2020-05-24,6683,4653,110.38363286959746,4274.574410885011,True,124,6885.194251674308,8094.9089528915065
124,2020-05-25,6808,4706,110.38363286959746,4274.574410885011,True,125,7020.531752418384,8094.9089528915065
125,2020-05-26,7117,4766,110.38363286959746,4274.574410885011,True,126,7147.103108100998,8094.9089528915065
126,2020-05-27,7303,4857,110.38363286959746,4274.574410885011,True,127,7265.111015281062,8094.9089528915065
127,2020-05-28,7303,4857,110.38363286959746,4274.574410885011,True,128,7374.818389450977,8094.9089528915065
