,Report_Date,Saint Kitts and Nevis_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
32,2020-02-23,0,74.22230574517243,8.359058802146127,True,33,0.027894176277897895,16.077604607134916
33,2020-02-24,0,74.22230574517243,8.359058802146127,True,34,0.03256545623204369,16.077604607134916
34,2020-02-25,0,74.22230574517243,8.359058802146127,True,35,0.03801722715095333,16.077604607134916
35,2020-02-26,0,74.22230574517243,8.359058802146127,True,36,0.044379249522519384,16.077604607134916
36,2020-02-27,0,74.22230574517243,8.359058802146127,True,37,0.05180262300534781,16.077604607134916
37,2020-02-28,0,74.22230574517243,8.359058802146127,True,38,0.060463210825589135,16.077604607134916
38,2020-02-29,0,74.22230574517243,8.359058802146127,True,39,0.07056558287907662,16.077604607134916
39,2020-03-01,0,74.22230574517243,8.359058802146127,True,40,0.08234754478151782,16.077604607134916
40,2020-03-02,0,74.22230574517243,8.359058802146127,True,41,0.09608532450411565,16.077604607134916
41,2020-03-03,0,74.22230574517243,8.359058802146127,True,42,0.11209949103810897,16.077604607134916
42,2020-03-04,0,74.22230574517243,8.359058802146127,True,43,0.1307616797393268,16.077604607134916
43,2020-03-05,0,74.22230574517243,8.359058802146127,True,44,0.15250219522057673,16.077604607134916
44,2020-03-06,0,74.22230574517243,8.359058802146127,True,45,0.1778185530006707,16.077604607134916
45,2020-03-07,0,74.22230574517243,8.359058802146127,True,46,0.20728500307780093,16.077604607134916
46,2020-03-08,0,74.22230574517243,8.359058802146127,True,47,0.24156304890104324,16.077604607134916
47,2020-03-09,0,74.22230574517243,8.359058802146127,True,48,0.2814129296866259,16.077604607134916
48,2020-03-10,0,74.22230574517243,8.359058802146127,True,49,0.3277059674510892,16.077604607134916
49,2020-03-11,0,74.22230574517243,8.359058802146127,True,50,0.3814375862018529,16.077604607134916
50,2020-03-12,0,74.22230574517243,8.359058802146127,True,51,0.44374068209919315,16.077604607134916
51,2020-03-13,0,74.22230574517243,8.359058802146127,True,52,0.5158988520172731,16.077604607134916
52,2020-03-14,0,74.22230574517243,8.359058802146127,True,53,0.5993587656778543,16.077604607134916
53,2020-03-15,0,74.22230574517243,8.359058802146127,True,54,0.6957406865308929,16.077604607134916
54,2020-03-16,0,74.22230574517243,8.359058802146127,True,55,0.8068458052821871,16.077604607134916
55,2020-03-17,0,74.22230574517243,8.359058802146127,True,56,0.9346586504879373,16.077604607134916
56,2020-03-18,0,74.22230574517243,8.359058802146127,True,57,1.081342397243537,16.077604607134916
57,2020-03-19,0,74.22230574517243,8.359058802146127,True,58,1.2492244392965428,16.077604607134916
58,2020-03-20,0,74.22230574517243,8.359058802146127,True,59,1.440769178068938,16.077604607134916
59,2020-03-21,0,74.22230574517243,8.359058802146127,True,60,1.6585347021376682,16.077604607134916
60,2020-03-22,0,74.22230574517243,8.359058802146127,True,61,1.9051100079355356,16.077604607134916
61,2020-03-23,0,74.22230574517243,8.359058802146127,True,62,2.183029808737573,16.077604607134916
62,2020-03-24,0,74.22230574517243,8.359058802146127,True,63,2.494664981454978,16.077604607134916
63,2020-03-25,2,74.22230574517243,8.359058802146127,True,64,2.8420884925855,16.077604607134916
64,2020-03-26,2,74.22230574517243,8.359058802146127,True,65,3.226919353561552,16.077604607134916
65,2020-03-27,2,74.22230574517243,8.359058802146127,True,66,3.650150778933271,16.077604607134916
66,2020-03-28,2,74.22230574517243,8.359058802146127,True,67,4.111973036353286,16.077604607134916
67,2020-03-29,2,74.22230574517243,8.359058802146127,True,68,4.611605966051345,16.077604607134916
68,2020-03-30,7,74.22230574517243,8.359058802146127,True,69,5.14715996677287,16.077604607134916
69,2020-03-31,8,74.22230574517243,8.359058802146127,True,70,5.7155463033410445,16.077604607134916
70,2020-04-01,8,74.22230574517243,8.359058802146127,True,71,6.312456758950299,16.077604607134916
71,2020-04-02,9,74.22230574517243,8.359058802146127,True,72,6.932428107616846,16.077604607134916
72,2020-04-03,9,74.22230574517243,8.359058802146127,True,73,7.568998489784022,16.077604607134916
73,2020-04-04,9,74.22230574517243,8.359058802146127,True,74,8.214951399067411,16.077604607134916
74,2020-04-05,10,74.22230574517243,8.359058802146127,True,75,8.862630509373892,16.077604607134916
75,2020-04-06,10,74.22230574517243,8.359058802146127,True,76,9.50429753394104,16.077604607134916
76,2020-04-07,11,74.22230574517243,8.359058802146127,True,77,10.132498241427315,16.077604607134916
77,2020-04-08,11,74.22230574517243,8.359058802146127,True,78,10.740400385998216,16.077604607134916
78,2020-04-09,11,74.22230574517243,8.359058802146127,True,79,11.322071981261898,16.077604607134916
79,2020-04-10,12,74.22230574517243,8.359058802146127,True,80,11.872677902001309,16.077604607134916
80,2020-04-11,12,74.22230574517243,8.359058802146127,True,81,12.388584967402807,16.077604607134916
81,2020-04-12,12,74.22230574517243,8.359058802146127,True,82,12.867377809297574,16.077604607134916
82,2020-04-13,12,74.22230574517243,8.359058802146127,True,83,13.307797717784837,16.077604607134916
83,2020-04-14,14,74.22230574517243,8.359058802146127,True,84,13.709622952146734,16.077604607134916
84,2020-04-15,14,74.22230574517243,8.359058802146127,True,85,14.073511419695665,16.077604607134916
