,Report_Date,Eritrea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
66,2020-03-28,6,72.37199186250376,20.051052826460865,True,67,11.969431570718513,40.09123640664609
67,2020-03-29,12,72.37199186250376,20.051052826460865,True,68,13.346446833929232,40.09123640664609
68,2020-03-30,12,72.37199186250376,20.051052826460865,True,69,14.79854784822319,40.09123640664609
69,2020-03-31,15,72.37199186250376,20.051052826460865,True,70,16.312315730759785,40.09123640664609
70,2020-04-01,15,72.37199186250376,20.051052826460865,True,71,17.871563903518723,40.09123640664609
71,2020-04-02,22,72.37199186250376,20.051052826460865,True,72,19.457951244715314,40.09123640664609
72,2020-04-03,22,72.37199186250376,20.051052826460865,True,73,21.051805181399157,40.09123640664609
73,2020-04-04,29,72.37199186250376,20.051052826460865,True,74,22.6330808297342,40.09123640664609
74,2020-04-05,29,72.37199186250376,20.051052826460865,True,75,24.18235901142506,40.09123640664609
75,2020-04-06,31,72.37199186250376,20.051052826460865,True,76,25.68177914131684,40.09123640664609
76,2020-04-07,31,72.37199186250376,20.051052826460865,True,77,27.115814384532758,40.09123640664609
77,2020-04-08,33,72.37199186250376,20.051052826460865,True,78,28.471823144625258,40.09123640664609
78,2020-04-09,33,72.37199186250376,20.051052826460865,True,79,29.740346192168108,40.09123640664609
79,2020-04-10,34,72.37199186250376,20.051052826460865,True,80,30.915154491383642,40.09123640664609
80,2020-04-11,34,72.37199186250376,20.051052826460865,True,81,31.99308202563072,40.09123640664609
81,2020-04-12,34,72.37199186250376,20.051052826460865,True,82,32.973696456086316,40.09123640664609
82,2020-04-13,34,72.37199186250376,20.051052826460865,True,83,33.8588673524191,40.09123640664609
83,2020-04-14,34,72.37199186250376,20.051052826460865,True,84,34.65228876191855,40.09123640664609
84,2020-04-15,35,72.37199186250376,20.051052826460865,True,85,35.359003263837785,40.09123640664609
85,2020-04-16,35,72.37199186250376,20.051052826460865,True,86,35.98496188509215,40.09123640664609
86,2020-04-17,35,72.37199186250376,20.051052826460865,True,87,36.53664123970647,40.09123640664609
87,2020-04-18,39,72.37199186250376,20.051052826460865,True,88,37.020727925909746,40.09123640664609
88,2020-04-19,39,72.37199186250376,20.051052826460865,True,89,37.44387151342907,40.09123640664609
89,2020-04-20,39,72.37199186250376,20.051052826460865,True,90,37.812501550171646,40.09123640664609
90,2020-04-21,39,72.37199186250376,20.051052826460865,True,91,38.13270059836016,40.09123640664609
91,2020-04-22,39,72.37199186250376,20.051052826460865,True,92,38.41012383483311,40.09123640664609
92,2020-04-23,39,72.37199186250376,20.051052826460865,True,93,38.64995563652454,40.09123640664609
93,2020-04-24,39,72.37199186250376,20.051052826460865,True,94,38.856894304133746,40.09123640664609
94,2020-04-25,39,72.37199186250376,20.051052826460865,True,95,39.03515725110575,40.09123640664609
95,2020-04-26,39,72.37199186250376,20.051052826460865,True,96,39.18850031611927,40.09123640664609
96,2020-04-27,39,72.37199186250376,20.051052826460865,True,97,39.32024616324015,40.09123640664609
97,2020-04-28,39,72.37199186250376,20.051052826460865,True,98,39.43331791231635,40.09123640664609
98,2020-04-29,39,72.37199186250376,20.051052826460865,True,99,39.53027514671166,40.09123640664609
99,2020-04-30,39,72.37199186250376,20.051052826460865,True,100,39.61335026589481,40.09123640664609
100,2020-05-01,39,72.37199186250376,20.051052826460865,True,101,39.68448379754175,40.09123640664609
101,2020-05-02,39,72.37199186250376,20.051052826460865,True,102,39.74535777900078,40.09123640664609
102,2020-05-03,39,72.37199186250376,20.051052826460865,True,103,39.79742668624629,40.09123640664609
103,2020-05-04,39,72.37199186250376,20.051052826460865,True,104,39.84194565453735,40.09123640664609
104,2020-05-05,39,72.37199186250376,20.051052826460865,True,105,39.87999592121235,40.09123640664609
105,2020-05-06,39,72.37199186250376,20.051052826460865,True,106,39.912507546408,40.09123640664609
106,2020-05-07,39,72.37199186250376,20.051052826460865,True,107,39.94027954755074,40.09123640664609
107,2020-05-08,39,72.37199186250376,20.051052826460865,True,108,39.963997630586704,40.09123640664609
108,2020-05-09,39,72.37199186250376,20.051052826460865,True,109,39.984249724656124,40.09123640664609
109,2020-05-10,39,72.37199186250376,20.051052826460865,True,110,40.001539534527694,40.09123640664609
110,2020-05-11,39,72.37199186250376,20.051052826460865,True,111,40.016298321977224,40.09123640664609
111,2020-05-12,39,72.37199186250376,20.051052826460865,True,112,40.02889511735113,40.09123640664609
112,2020-05-13,39,72.37199186250376,20.051052826460865,True,113,40.03964554861141,40.09123640664609
113,2020-05-14,39,72.37199186250376,20.051052826460865,True,114,40.04881945918347,40.09123640664609
