,Report_Date,Kenya_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,81.91175637303185,236.09909813253924,False,1,0.005434512904428497,472.1981962202125
1,2020-01-23,0,81.91175637303185,236.09909813253924,False,2,0.006254623451637055,472.1981962202125
2,2020-01-24,0,81.91175637303185,236.09909813253924,False,3,0.007198493214821395,472.1981962202125
3,2020-01-25,0,81.91175637303185,236.09909813253924,False,4,0.008284797531535068,472.1981962202125
4,2020-01-26,0,81.91175637303185,236.09909813253924,False,5,0.009535029659835298,472.1981962202125
5,2020-01-27,0,81.91175637303185,236.09909813253924,False,6,0.010973925909609527,472.1981962202125
6,2020-01-28,0,81.91175637303185,236.09909813253924,False,7,0.012629954891264283,472.1981962202125
7,2020-01-29,0,81.91175637303185,236.09909813253924,False,8,0.014535880545016259,472.1981962202125
8,2020-01-30,0,81.91175637303185,236.09909813253924,False,9,0.01672941006818205,472.1981962202125
9,2020-01-31,0,81.91175637303185,236.09909813253924,False,10,0.019253939530128925,472.1981962202125
10,2020-02-01,0,81.91175637303185,236.09909813253924,False,11,0.022159411887405472,472.1981962202125
11,2020-02-02,0,81.91175637303185,236.09909813253924,False,12,0.02550330432225992,472.1981962202125
12,2020-02-03,0,81.91175637303185,236.09909813253924,False,13,0.029351764368952114,472.1981962202125
13,2020-02-04,0,81.91175637303185,236.09909813253924,False,14,0.03378091721284207,472.1981962202125
14,2020-02-05,0,81.91175637303185,236.09909813253924,False,15,0.03887836990311266,472.1981962202125
15,2020-02-06,0,81.91175637303185,236.09909813253924,False,16,0.04474494207508174,472.1981962202125
16,2020-02-07,0,81.91175637303185,236.09909813253924,False,17,0.05149665720538083,472.1981962202125
17,2020-02-08,0,81.91175637303185,236.09909813253924,False,18,0.05926703350608343,472.1981962202125
18,2020-02-09,0,81.91175637303185,236.09909813253924,False,19,0.06820971939698176,472.1981962202125
19,2020-02-10,0,81.91175637303185,236.09909813253924,False,20,0.07850152518644628,472.1981962202125
20,2020-02-11,0,81.91175637303185,236.09909813253924,False,21,0.09034591026298404,472.1981962202125
21,2020-02-12,0,81.91175637303185,236.09909813253924,False,22,0.10397699389021547,472.1981962202125
22,2020-02-13,0,81.91175637303185,236.09909813253924,False,23,0.119664167763817,472.1981962202125
23,2020-02-14,0,81.91175637303185,236.09909813253924,False,24,0.1377174000058762,472.1981962202125
24,2020-02-15,0,81.91175637303185,236.09909813253924,False,25,0.15849333343711072,472.1981962202125
25,2020-02-16,0,81.91175637303185,236.09909813253924,False,26,0.18240229600021476,472.1981962202125
26,2020-02-17,0,81.91175637303185,236.09909813253924,False,27,0.20991635835174294,472.1981962202125
27,2020-02-18,0,81.91175637303185,236.09909813253924,False,28,0.24157859316339955,472.1981962202125
28,2020-02-19,0,81.91175637303185,236.09909813253924,False,29,0.27801371286854165,472.1981962202125
29,2020-02-20,0,81.91175637303185,236.09909813253924,False,30,0.31994028777100647,472.1981962202125
30,2020-02-21,0,81.91175637303185,236.09909813253924,False,31,0.3681847749352503,472.1981962202125
31,2020-02-22,0,81.91175637303185,236.09909813253924,False,32,0.4236976204468306,472.1981962202125
32,2020-02-23,0,81.91175637303185,236.09909813253924,False,33,0.4875717338217646,472.1981962202125
33,2020-02-24,0,81.91175637303185,236.09909813253924,False,34,0.561063673892663,472.1981962202125
34,2020-02-25,0,81.91175637303185,236.09909813253924,False,35,0.6456179307165936,472.1981962202125
35,2020-02-26,0,81.91175637303185,236.09909813253924,False,36,0.7428947381790175,472.1981962202125
36,2020-02-27,0,81.91175637303185,236.09909813253924,False,37,0.8548019071480119,472.1981962202125
37,2020-02-28,0,81.91175637303185,236.09909813253924,False,38,0.9835312292354994,472.1981962202125
38,2020-02-29,0,81.91175637303185,236.09909813253924,False,39,1.1316000661724568,472.1981962202125
39,2020-03-01,0,81.91175637303185,236.09909813253924,False,40,1.3018988088719385,472.1981962202125
40,2020-03-02,0,81.91175637303185,236.09909813253924,False,41,1.4977449623043575,472.1981962202125
41,2020-03-03,0,81.91175637303185,236.09909813253924,False,42,1.722944685517516,472.1981962202125
42,2020-03-04,0,81.91175637303185,236.09909813253924,False,43,1.9818626877291092,472.1981962202125
43,2020-03-05,0,81.91175637303185,236.09909813253924,False,44,2.2795014473636948,472.1981962202125
44,2020-03-06,0,81.91175637303185,236.09909813253924,False,45,2.6215907754799628,472.1981962202125
45,2020-03-07,0,81.91175637303185,236.09909813253924,False,46,3.0146887803145104,472.1981962202125
46,2020-03-08,0,81.91175637303185,236.09909813253924,False,47,3.4662952948790706,472.1981962202125
47,2020-03-09,0,81.91175637303185,236.09909813253924,False,48,3.984978790267496,472.1981962202125
48,2020-03-10,0,81.91175637303185,236.09909813253924,False,49,4.580517694541622,472.1981962202125
49,2020-03-11,0,81.91175637303185,236.09909813253924,False,50,5.264056846063977,472.1981962202125
50,2020-03-12,0,81.91175637303185,236.09909813253924,False,51,6.048279499307613,472.1981962202125
51,2020-03-13,1,81.91175637303185,236.09909813253924,False,52,6.947594830680376,472.1981962202125
52,2020-03-14,1,81.91175637303185,236.09909813253924,False,53,7.978340212530417,472.1981962202125
53,2020-03-15,3,81.91175637303185,236.09909813253924,False,54,9.15899657572311,472.1981962202125
54,2020-03-16,3,81.91175637303185,236.09909813253924,False,55,10.510413894925295,472.1981962202125
55,2020-03-17,3,81.91175637303185,236.09909813253924,False,56,12.05604212639141,472.1981962202125
56,2020-03-18,3,81.91175637303185,236.09909813253924,False,57,13.82216071952734,472.1981962202125
57,2020-03-19,7,81.91175637303185,236.09909813253924,False,58,15.838097024500394,472.1981962202125
58,2020-03-20,7,81.91175637303185,236.09909813253924,False,59,18.13642045310293,472.1981962202125
59,2020-03-21,7,81.91175637303185,236.09909813253924,False,60,20.753095071659345,472.1981962202125
60,2020-03-22,15,81.91175637303185,236.09909813253924,False,61,23.727568420096038,472.1981962202125
61,2020-03-23,16,81.91175637303185,236.09909813253924,False,62,27.10276885857878,472.1981962202125
62,2020-03-24,25,81.91175637303185,236.09909813253924,False,63,30.92497788008118,472.1981962202125
63,2020-03-25,28,81.91175637303185,236.09909813253924,False,64,35.243538030443666,472.1981962202125
64,2020-03-26,31,81.91175637303185,236.09909813253924,False,65,40.11035204812619,472.1981962202125
65,2020-03-27,31,81.91175637303185,236.09909813253924,False,66,45.579125601724115,472.1981962202125
66,2020-03-28,38,81.91175637303185,236.09909813253924,False,67,51.70430595784166,472.1981962202125
67,2020-03-29,42,81.91175637303185,236.09909813253924,False,68,58.53967380090895,472.1981962202125
68,2020-03-30,50,81.91175637303185,236.09909813253924,False,69,66.13655724235238,472.1981962202125
69,2020-03-31,59,81.91175637303185,236.09909813253924,False,70,74.54165779335543,472.1981962202125
70,2020-04-01,81,81.91175637303185,236.09909813253924,False,71,83.79450930494005,472.1981962202125
71,2020-04-02,110,81.91175637303185,236.09909813253924,False,72,93.9246331335286,472.1981962202125
72,2020-04-03,122,81.91175637303185,236.09909813253924,False,73,104.94850479863385,472.1981962202125
73,2020-04-04,126,81.91175637303185,236.09909813253924,False,74,116.86650531534659,472.1981962202125
74,2020-04-05,142,81.91175637303185,236.09909813253924,False,75,129.66008725517935,472.1981962202125
75,2020-04-06,158,81.91175637303185,236.09909813253924,False,76,143.28943141147508,472.1981962202125
76,2020-04-07,172,81.91175637303185,236.09909813253924,False,77,157.6918926623172,472.1981962202125
77,2020-04-08,179,81.91175637303185,236.09909813253924,False,78,172.78152126438516,472.1981962202125
78,2020-04-09,184,81.91175637303185,236.09909813253924,False,79,188.44988963934475,472.1981962202125
79,2020-04-10,189,81.91175637303185,236.09909813253924,False,80,204.56835273984993,472.1981962202125
