,Report_Date,France_new caledonia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,63.79789264545428,9.69513198620291,True,1,0.00023224748209462164,19.356539067160643
1,2020-01-23,0,63.79789264545428,9.69513198620291,True,2,0.0002781778077322182,19.356539067160643
2,2020-01-24,0,63.79789264545428,9.69513198620291,True,3,0.0003331913688203226,19.356539067160643
3,2020-01-25,0,63.79789264545428,9.69513198620291,True,4,0.00039908440889006825,19.356539067160643
4,2020-01-26,0,63.79789264545428,9.69513198620291,True,5,0.0004780083558135034,19.356539067160643
5,2020-01-27,0,63.79789264545428,9.69513198620291,True,6,0.0005725400421796969,19.356539067160643
6,2020-01-28,0,63.79789264545428,9.69513198620291,True,7,0.0006857658027544891,19.356539067160643
7,2020-01-29,0,63.79789264545428,9.69513198620291,True,8,0.0008213821890182735,19.356539067160643
8,2020-01-30,0,63.79789264545428,9.69513198620291,True,9,0.000983816580728382,19.356539067160643
9,2020-01-31,0,63.79789264545428,9.69513198620291,True,10,0.0011783716203516738,19.356539067160643
10,2020-02-01,0,63.79789264545428,9.69513198620291,True,11,0.0014113981686476418,19.356539067160643
11,2020-02-02,0,63.79789264545428,9.69513198620291,True,12,0.0016905024031555558,19.356539067160643
12,2020-02-03,0,63.79789264545428,9.69513198620291,True,13,0.0020247937849730384,19.356539067160643
13,2020-02-04,0,63.79789264545428,9.69513198620291,True,14,0.002425181937565165,19.356539067160643
14,2020-02-05,0,63.79789264545428,9.69513198620291,True,15,0.0029047320553391097,19.356539067160643
15,2020-02-06,0,63.79789264545428,9.69513198620291,True,16,0.0034790903377135618,19.356539067160643
16,2020-02-07,0,63.79789264545428,9.69513198620291,True,17,0.004166993183367459,19.356539067160643
17,2020-02-08,0,63.79789264545428,9.69513198620291,True,18,0.00499087654613075,19.356539067160643
18,2020-02-09,0,63.79789264545428,9.69513198620291,True,19,0.005977605026710385,19.356539067160643
19,2020-02-10,0,63.79789264545428,9.69513198620291,True,20,0.007159344043910801,19.356539067160643
20,2020-02-11,0,63.79789264545428,9.69513198620291,True,21,0.008574602899947131,19.356539067160643
21,2020-02-12,0,63.79789264545428,9.69513198620291,True,22,0.010269481846596972,19.356539067160643
22,2020-02-13,0,63.79789264545428,9.69513198620291,True,23,0.012299162507548802,19.356539067160643
23,2020-02-14,0,63.79789264545428,9.69513198620291,True,24,0.014729688367749974,19.356539067160643
24,2020-02-15,0,63.79789264545428,9.69513198620291,True,25,0.01764009066636213,19.356539067160643
25,2020-02-16,0,63.79789264545428,9.69513198620291,True,26,0.02112492509838109,19.356539067160643
26,2020-02-17,0,63.79789264545428,9.69513198620291,True,27,0.02529729641393793,19.356539067160643
27,2020-02-18,0,63.79789264545428,9.69513198620291,True,28,0.030292461463362005,19.356539067160643
28,2020-02-19,0,63.79789264545428,9.69513198620291,True,29,0.036272116594324604,19.356539067160643
29,2020-02-20,0,63.79789264545428,9.69513198620291,True,30,0.04342949261886885,19.356539067160643
30,2020-02-21,0,63.79789264545428,9.69513198620291,True,31,0.051995399764919965,19.356539067160643
31,2020-02-22,0,63.79789264545428,9.69513198620291,True,32,0.06224538584213527,19.356539067160643
32,2020-02-23,0,63.79789264545428,9.69513198620291,True,33,0.07450819270844547,19.356539067160643
33,2020-02-24,0,63.79789264545428,9.69513198620291,True,34,0.08917571797450455,19.356539067160643
34,2020-02-25,0,63.79789264545428,9.69513198620291,True,35,0.10671470898863913,19.356539067160643
35,2020-02-26,0,63.79789264545428,9.69513198620291,True,36,0.12768043176382213,19.356539067160643
36,2020-02-27,0,63.79789264545428,9.69513198620291,True,37,0.15273256448237313,19.356539067160643
37,2020-02-28,0,63.79789264545428,9.69513198620291,True,38,0.18265355741888437,19.356539067160643
38,2020-02-29,0,63.79789264545428,9.69513198620291,True,39,0.21836966976477712,19.356539067160643
39,2020-03-01,0,63.79789264545428,9.69513198620291,True,40,0.26097482659987503,19.356539067160643
40,2020-03-02,0,63.79789264545428,9.69513198620291,True,41,0.31175731930645323,19.356539067160643
41,2020-03-03,0,63.79789264545428,9.69513198620291,True,42,0.37222917770346314,19.356539067160643
42,2020-03-04,0,63.79789264545428,9.69513198620291,True,43,0.4441577433928043,19.356539067160643
43,2020-03-05,0,63.79789264545428,9.69513198620291,True,44,0.5295985360087981,19.356539067160643
44,2020-03-06,0,63.79789264545428,9.69513198620291,True,45,0.6309278866028352,19.356539067160643
45,2020-03-07,0,63.79789264545428,9.69513198620291,True,46,0.7508729729162175,19.356539067160643
46,2020-03-08,0,63.79789264545428,9.69513198620291,True,47,0.8925357936598223,19.356539067160643
47,2020-03-09,0,63.79789264545428,9.69513198620291,True,48,1.0594062477373087,19.356539067160643
48,2020-03-10,0,63.79789264545428,9.69513198620291,True,49,1.2553578686882425,19.356539067160643
49,2020-03-11,0,63.79789264545428,9.69513198620291,True,50,1.4846180130450297,19.356539067160643
50,2020-03-12,0,63.79789264545428,9.69513198620291,True,51,1.7517026479462565,19.356539067160643
51,2020-03-13,0,63.79789264545428,9.69513198620291,True,52,2.0613047393860318,19.356539067160643
52,2020-03-14,0,63.79789264545428,9.69513198620291,True,53,2.4181252367688266,19.356539067160643
53,2020-03-15,0,63.79789264545428,9.69513198620291,True,54,2.826637627376009,19.356539067160643
54,2020-03-16,0,63.79789264545428,9.69513198620291,True,55,3.2907819666670197,19.356539067160643
55,2020-03-17,0,63.79789264545428,9.69513198620291,True,56,3.813593035028334,19.356539067160643
56,2020-03-18,0,63.79789264545428,9.69513198620291,True,57,4.396780150504716,19.356539067160643
57,2020-03-19,2,63.79789264545428,9.69513198620291,True,58,5.040292388855719,19.356539067160643
58,2020-03-20,2,63.79789264545428,9.69513198620291,True,59,5.741920058092712,19.356539067160643
59,2020-03-21,4,63.79789264545428,9.69513198620291,True,60,6.496996882058763,19.356539067160643
60,2020-03-22,4,63.79789264545428,9.69513198620291,True,61,7.298271776879351,19.356539067160643
61,2020-03-23,8,63.79789264545428,9.69513198620291,True,62,8.136008979191823,19.356539067160643
62,2020-03-24,10,63.79789264545428,9.69513198620291,True,63,8.998348048749609,19.356539067160643
63,2020-03-25,14,63.79789264545428,9.69513198620291,True,64,9.871913589641041,19.356539067160643
64,2020-03-26,14,63.79789264545428,9.69513198620291,True,65,10.742617129173512,19.356539067160643
65,2020-03-27,15,63.79789264545428,9.69513198620291,True,66,11.596553276152315,19.356539067160643
66,2020-03-28,15,63.79789264545428,9.69513198620291,True,67,12.420871444902206,19.356539067160643
67,2020-03-29,15,63.79789264545428,9.69513198620291,True,68,13.204509893825078,19.356539067160643
68,2020-03-30,15,63.79789264545428,9.69513198620291,True,69,13.938708776428216,19.356539067160643
69,2020-03-31,16,63.79789264545428,9.69513198620291,True,70,14.617263722952378,19.356539067160643
70,2020-04-01,16,63.79789264545428,9.69513198620291,True,71,15.236527952196452,19.356539067160643
71,2020-04-02,18,63.79789264545428,9.69513198620291,True,72,15.795207473163428,19.356539067160643
72,2020-04-03,18,63.79789264545428,9.69513198620291,True,73,16.294014239670393,19.356539067160643
73,2020-04-04,17,63.79789264545428,9.69513198620291,True,74,16.7352458346455,19.356539067160643
74,2020-04-05,18,63.79789264545428,9.69513198620291,True,75,17.122351406919226,19.356539067160643
75,2020-04-06,18,63.79789264545428,9.69513198620291,True,76,17.459527930810626,19.356539067160643
76,2020-04-07,18,63.79789264545428,9.69513198620291,True,77,17.751373695471038,19.356539067160643
77,2020-04-08,18,63.79789264545428,9.69513198620291,True,78,18.00261086822885,19.356539067160643
78,2020-04-09,18,63.79789264545428,9.69513198620291,True,79,18.21787774984095,19.356539067160643
79,2020-04-10,18,63.79789264545428,9.69513198620291,True,80,18.401584216577756,19.356539067160643
80,2020-04-11,18,63.79789264545428,9.69513198620291,True,81,18.557820223063263,19.356539067160643
81,2020-04-12,18,63.79789264545428,9.69513198620291,True,82,18.69030617700131,19.356539067160643
82,2020-04-13,18,63.79789264545428,9.69513198620291,True,83,18.80237455313478,19.356539067160643
83,2020-04-14,18,63.79789264545428,9.69513198620291,True,84,18.896973526488434,19.356539067160643
84,2020-04-15,18,63.79789264545428,9.69513198620291,True,85,18.97668513639826,19.356539067160643
85,2020-04-16,18,63.79789264545428,9.69513198620291,True,86,19.043752209442317,19.356539067160643
86,2020-04-17,18,63.79789264545428,9.69513198620291,True,87,19.10010979389094,19.356539067160643
87,2020-04-18,18,63.79789264545428,9.69513198620291,True,88,19.147418119239873,19.356539067160643
88,2020-04-19,18,63.79789264545428,9.69513198620291,True,89,19.1870950842301,19.356539067160643
