,Report_Date,Malawi_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,91.5394232949248,22.28719120819646,False,1,0.0013025347762702676,0.047997707719210046
1,2020-01-23,0,91.5394232949248,22.28719120819646,False,2,0.0014617346376434462,0.047997707719210046
2,2020-01-24,0,91.5394232949248,22.28719120819646,False,3,0.0016403916863283424,0.047997707719210046
3,2020-01-25,0,91.5394232949248,22.28719120819646,False,4,0.0018408837671589579,0.047997707719210046
4,2020-01-26,0,91.5394232949248,22.28719120819646,False,5,0.0020658792710056147,0.047997707719210046
5,2020-01-27,0,91.5394232949248,22.28719120819646,False,6,0.0023183726237537097,0.047997707719210046
6,2020-01-28,0,91.5394232949248,22.28719120819646,False,7,0.002601724106870782,0.047997707719210046
7,2020-01-29,0,91.5394232949248,22.28719120819646,False,8,0.0029197045374106407,0.047997707719210046
8,2020-01-30,0,91.5394232949248,22.28719120819646,False,9,0.003276545399408834,0.047997707719210046
9,2020-01-31,0,91.5394232949248,22.28719120819646,False,10,0.0036769950904579846,0.047997707719210046
10,2020-02-01,0,91.5394232949248,22.28719120819646,False,11,0.004126382027731485,0.047997707719210046
11,2020-02-02,0,91.5394232949248,22.28719120819646,False,12,0.0046306854478716224,0.047997707719210046
12,2020-02-03,0,91.5394232949248,22.28719120819646,False,13,0.005196614836111317,0.047997707719210046
13,2020-02-04,0,91.5394232949248,22.28719120819646,False,14,0.005831699033022882,0.047997707719210046
14,2020-02-05,0,91.5394232949248,22.28719120819646,False,15,0.006544386193788502,0.047997707719210046
15,2020-02-06,0,91.5394232949248,22.28719120819646,False,16,0.007344155916425602,0.047997707719210046
16,2020-02-07,0,91.5394232949248,22.28719120819646,False,17,0.008241645013703936,0.047997707719210046
17,2020-02-08,0,91.5394232949248,22.28719120819646,False,18,0.009248788580470957,0.047997707719210046
18,2020-02-09,0,91.5394232949248,22.28719120819646,False,19,0.010378978205866932,0.047997707719210046
19,2020-02-10,0,91.5394232949248,22.28719120819646,False,20,0.011647239400782836,0.047997707719210046
20,2020-02-11,0,91.5394232949248,22.28719120819646,False,21,0.013070430557441963,0.047997707719210046
21,2020-02-12,0,91.5394232949248,22.28719120819646,False,22,0.014667466032959979,0.047997707719210046
22,2020-02-13,0,91.5394232949248,22.28719120819646,False,23,0.01645956625520075,0.047997707719210046
23,2020-02-14,0,91.5394232949248,22.28719120819646,False,24,0.01847053809049811,0.047997707719210046
24,2020-02-15,0,91.5394232949248,22.28719120819646,False,25,0.020727089092423764,0.047997707719210046
25,2020-02-16,0,91.5394232949248,22.28719120819646,False,26,0.023259179672573387,0.047997707719210046
26,2020-02-17,0,91.5394232949248,22.28719120819646,False,27,0.026100417702390525,0.047997707719210046
27,2020-02-18,0,91.5394232949248,22.28719120819646,False,28,0.02928850057364475,0.047997707719210046
28,2020-02-19,0,91.5394232949248,22.28719120819646,False,29,0.032865710318798744,0.047997707719210046
29,2020-02-20,0,91.5394232949248,22.28719120819646,False,30,0.036879468025725504,0.047997707719210046
30,2020-02-21,0,91.5394232949248,22.28719120819646,False,31,0.04138295447867176,0.047997707719210046
31,2020-02-22,0,91.5394232949248,22.28719120819646,False,32,0.046435804723498494,0.047997707719210046
32,2020-02-23,0,91.5394232949248,22.28719120819646,False,33,0.05210488509424709,0.047997707719210046
33,2020-02-24,0,91.5394232949248,22.28719120819646,False,34,0.058465162153627924,0.047997707719210046
34,2020-02-25,0,91.5394232949248,22.28719120819646,False,35,0.06560067399487478,0.047997707719210046
35,2020-02-26,0,91.5394232949248,22.28719120819646,False,36,0.07360561542802385,0.047997707719210046
36,2020-02-27,0,91.5394232949248,22.28719120819646,False,37,0.08258554972967491,0.047997707719210046
37,2020-02-28,0,91.5394232949248,22.28719120819646,False,38,0.09265876086871133,0.047997707719210046
38,2020-02-29,0,91.5394232949248,22.28719120819646,False,39,0.10395776142484854,0.047997707719210046
39,2020-03-01,0,91.5394232949248,22.28719120819646,False,40,0.11663097278114662,0.047997707719210046
40,2020-03-02,0,91.5394232949248,22.28719120819646,False,41,0.13084459557855238,0.047997707719210046
41,2020-03-03,0,91.5394232949248,22.28719120819646,False,42,0.1467846898449835,0.047997707719210046
42,2020-03-04,0,91.5394232949248,22.28719120819646,False,43,0.1646594856180508,0.047997707719210046
43,2020-03-05,0,91.5394232949248,22.28719120819646,False,44,0.1847019462208589,0.047997707719210046
44,2020-03-06,0,91.5394232949248,22.28719120819646,False,45,0.2071726075595549,0.047997707719210046
45,2020-03-07,0,91.5394232949248,22.28719120819646,False,46,0.2323627178039077,0.047997707719210046
46,2020-03-08,0,91.5394232949248,22.28719120819646,False,47,0.26059770247700825,0.047997707719210046
47,2020-03-09,0,91.5394232949248,22.28719120819646,False,48,0.2922409801742853,0.047997707719210046
48,2020-03-10,0,91.5394232949248,22.28719120819646,False,49,0.32769815367381416,0.047997707719210046
49,2020-03-11,0,91.5394232949248,22.28719120819646,False,50,0.36742159986076384,0.047997707719210046
50,2020-03-12,0,91.5394232949248,22.28719120819646,False,51,0.4119154793839338,0.047997707719210046
51,2020-03-13,0,91.5394232949248,22.28719120819646,False,52,0.4617411829402068,0.047997707719210046
52,2020-03-14,0,91.5394232949248,22.28719120819646,False,53,0.5175232251141235,0.047997707719210046
53,2020-03-15,0,91.5394232949248,22.28719120819646,False,54,0.5799555882662416,0.047997707719210046
54,2020-03-16,0,91.5394232949248,22.28719120819646,False,55,0.6498085074469053,0.047997707719210046
55,2020-03-17,0,91.5394232949248,22.28719120819646,False,56,0.7279356719838405,0.047997707719210046
56,2020-03-18,0,91.5394232949248,22.28719120819646,False,57,0.8152817994104544,0.047997707719210046
57,2020-03-19,0,91.5394232949248,22.28719120819646,False,58,0.9128905118117308,0.047997707719210046
58,2020-03-20,0,91.5394232949248,22.28719120819646,False,59,1.0219124124098793,0.047997707719210046
59,2020-03-21,0,91.5394232949248,22.28719120819646,False,60,1.143613220162805,0.047997707719210046
60,2020-03-22,0,91.5394232949248,22.28719120819646,False,61,1.279381771152746,0.047997707719210046
61,2020-03-23,0,91.5394232949248,22.28719120819646,False,62,1.4307376365070683,0.047997707719210046
62,2020-03-24,0,91.5394232949248,22.28719120819646,False,63,1.5993380366090555,0.047997707719210046
63,2020-03-25,0,91.5394232949248,22.28719120819646,False,64,1.786983649876319,0.047997707719210046
64,2020-03-26,0,91.5394232949248,22.28719120819646,False,65,1.9956228214685814,0.047997707719210046
65,2020-03-27,0,91.5394232949248,22.28719120819646,False,66,2.227353573926488,0.047997707719210046
66,2020-03-28,0,91.5394232949248,22.28719120819646,False,67,2.484422710272236,0.047997707719210046
67,2020-03-29,0,91.5394232949248,22.28719120819646,False,68,2.7692211846920762,0.047997707719210046
68,2020-03-30,0,91.5394232949248,22.28719120819646,False,69,3.0842748031451226,0.047997707719210046
69,2020-03-31,0,91.5394232949248,22.28719120819646,False,70,3.4322292156793703,0.047997707719210046
70,2020-04-01,0,91.5394232949248,22.28719120819646,False,71,3.815828087018894,0.047997707719210046
71,2020-04-02,3,91.5394232949248,22.28719120819646,False,72,4.237883299206842,0.047997707719210046
72,2020-04-03,3,91.5394232949248,22.28719120819646,False,73,4.701236070861302,0.047997707719210046
73,2020-04-04,4,91.5394232949248,22.28719120819646,False,74,5.208707996573622,0.047997707719210046
74,2020-04-05,4,91.5394232949248,22.28719120819646,False,75,5.763041244012886,0.047997707719210046
75,2020-04-06,5,91.5394232949248,22.28719120819646,False,76,6.366827522028461,0.047997707719210046
76,2020-04-07,8,91.5394232949248,22.28719120819646,False,77,7.022425973064206,0.047997707719210046
77,2020-04-08,8,91.5394232949248,22.28719120819646,False,78,7.731870860812112,0.047997707719210046
78,2020-04-09,8,91.5394232949248,22.28719120819646,False,79,8.496770816686427,0.047997707719210046
79,2020-04-10,9,91.5394232949248,22.28719120819646,False,80,9.318202450747348,0.047997707719210046
80,2020-04-11,12,91.5394232949248,22.28719120819646,False,81,10.196602268637983,0.047997707719210046
81,2020-04-12,13,91.5394232949248,22.28719120819646,False,82,11.131661975970315,0.047997707719210046
82,2020-04-13,16,91.5394232949248,22.28719120819646,False,83,12.122233270844468,0.047997707719210046
83,2020-04-14,16,91.5394232949248,22.28719120819646,False,84,13.166248971132033,0.047997707719210046
84,2020-04-15,16,91.5394232949248,22.28719120819646,False,85,14.260667629903773,0.047997707719210046
85,2020-04-16,16,91.5394232949248,22.28719120819646,False,86,15.401448504416281,0.047997707719210046
86,2020-04-17,17,91.5394232949248,22.28719120819646,False,87,16.583562746604038,0.047997707719210046
87,2020-04-18,17,91.5394232949248,22.28719120819646,False,88,17.80104493442807,0.047997707719210046
88,2020-04-19,17,91.5394232949248,22.28719120819646,False,89,19.04708662261469,0.047997707719210046
