,Report_Date,Dominica_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
56,2020-03-18,0,67.83596415134599,8.925800278125857,True,57,2.4485938977484403,17.67573048556078
57,2020-03-19,0,67.83596415134599,8.925800278125857,True,58,2.8297162435324523,17.67573048556078
58,2020-03-20,0,67.83596415134599,8.925800278125857,True,59,3.25761405477485,17.67573048556078
59,2020-03-21,0,67.83596415134599,8.925800278125857,True,60,3.7341324624986982,17.67573048556078
60,2020-03-22,1,67.83596415134599,8.925800278125857,True,61,4.2600083903039065,17.67573048556078
61,2020-03-23,2,67.83596415134599,8.925800278125857,True,62,4.834581417833417,17.67573048556078
62,2020-03-24,2,67.83596415134599,8.925800278125857,True,63,5.455544317421963,17.67573048556078
63,2020-03-25,7,67.83596415134599,8.925800278125857,True,64,6.118774030405584,17.67573048556078
64,2020-03-26,11,67.83596415134599,8.925800278125857,True,65,6.818283730208911,17.67573048556078
65,2020-03-27,11,67.83596415134599,8.925800278125857,True,66,7.546328001844104,17.67573048556078
66,2020-03-28,11,67.83596415134599,8.925800278125857,True,67,8.29367542147827,17.67573048556078
67,2020-03-29,11,67.83596415134599,8.925800278125857,True,68,9.050038029247322,17.67573048556078
68,2020-03-30,11,67.83596415134599,8.925800278125857,True,69,9.804620268017034,17.67573048556078
69,2020-03-31,12,67.83596415134599,8.925800278125857,True,70,10.54672753788459,17.67573048556078
70,2020-04-01,12,67.83596415134599,8.925800278125857,True,71,11.266362781447407,17.67573048556078
71,2020-04-02,12,67.83596415134599,8.925800278125857,True,72,11.954741898374976,17.67573048556078
72,2020-04-03,12,67.83596415134599,8.925800278125857,True,73,12.604674583352889,17.67573048556078
73,2020-04-04,14,67.83596415134599,8.925800278125857,True,74,13.21078183408302,17.67573048556078
74,2020-04-05,14,67.83596415134599,8.925800278125857,True,75,13.769548281128243,17.67573048556078
75,2020-04-06,15,67.83596415134599,8.925800278125857,True,76,14.279230384815303,17.67573048556078
76,2020-04-07,15,67.83596415134599,8.925800278125857,True,77,14.739656379962764,17.67573048556078
77,2020-04-08,15,67.83596415134599,8.925800278125857,True,78,15.151959499262526,17.67573048556078
78,2020-04-09,15,67.83596415134599,8.925800278125857,True,79,15.518283806102746,17.67573048556078
79,2020-04-10,16,67.83596415134599,8.925800278125857,True,80,15.841494613890388,17.67573048556078
80,2020-04-11,16,67.83596415134599,8.925800278125857,True,81,16.124915875521303,17.67573048556078
81,2020-04-12,16,67.83596415134599,8.925800278125857,True,82,16.37210743864015,17.67573048556078
82,2020-04-13,16,67.83596415134599,8.925800278125857,True,83,16.586687133805334,17.67573048556078
83,2020-04-14,16,67.83596415134599,8.925800278125857,True,84,16.772196898759244,17.67573048556078
84,2020-04-15,16,67.83596415134599,8.925800278125857,True,85,16.932008530489355,17.67573048556078
