,Report_Date,Lao People's Democratic Republic_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,80.74671801537485,13.896973574225987,False,1,0.010853224092346316,0.10296491761358051
1,2020-01-23,0,80.74671801537485,13.896973574225987,False,2,0.011975104607713484,0.10296491761358051
2,2020-01-24,0,80.74671801537485,13.896973574225987,False,3,0.013212896977104385,0.10296491761358051
3,2020-01-25,0,80.74671801537485,13.896973574225987,False,4,0.014578565136816705,0.10296491761358051
4,2020-01-26,0,80.74671801537485,13.896973574225987,False,5,0.016085305284340875,0.10296491761358051
5,2020-01-27,0,80.74671801537485,13.896973574225987,False,6,0.017747672232190616,0.10296491761358051
6,2020-01-28,0,80.74671801537485,13.896973574225987,False,7,0.01958171859457414,0.10296491761358051
7,2020-01-29,0,80.74671801537485,13.896973574225987,False,8,0.02160514808337287,0.10296491761358051
8,2020-01-30,0,80.74671801537485,13.896973574225987,False,9,0.023837484310969437,0.10296491761358051
9,2020-01-31,0,80.74671801537485,13.896973574225987,False,10,0.026300256628712694,0.10296491761358051
10,2020-02-01,0,80.74671801537485,13.896973574225987,False,11,0.029017204671775234,0.10296491761358051
11,2020-02-02,0,80.74671801537485,13.896973574225987,False,12,0.03201450343434992,0.10296491761358051
12,2020-02-03,0,80.74671801537485,13.896973574225987,False,13,0.03532101086397077,0.10296491761358051
13,2020-02-04,0,80.74671801537485,13.896973574225987,False,14,0.038968540140547125,0.10296491761358051
14,2020-02-05,0,80.74671801537485,13.896973574225987,False,15,0.04299215899462892,0.10296491761358051
15,2020-02-06,0,80.74671801537485,13.896973574225987,False,16,0.04743051862043151,0.10296491761358051
16,2020-02-07,0,80.74671801537485,13.896973574225987,False,17,0.052326214951924244,0.10296491761358051
17,2020-02-08,0,80.74671801537485,13.896973574225987,False,18,0.05772618529415288,0.10296491761358051
18,2020-02-09,0,80.74671801537485,13.896973574225987,False,19,0.06368214353579708,0.10296491761358051
19,2020-02-10,0,80.74671801537485,13.896973574225987,False,20,0.07025105741105138,0.10296491761358051
20,2020-02-11,0,80.74671801537485,13.896973574225987,False,21,0.0774956715268285,0.10296491761358051
21,2020-02-12,0,80.74671801537485,13.896973574225987,False,22,0.08548508012167702,0.10296491761358051
22,2020-02-13,0,80.74671801537485,13.896973574225987,False,23,0.0942953537712118,0.10296491761358051
23,2020-02-14,0,80.74671801537485,13.896973574225987,False,24,0.10401022449542938,0.10296491761358051
24,2020-02-15,0,80.74671801537485,13.896973574225987,False,25,0.1147218339484735,0.10296491761358051
25,2020-02-16,0,80.74671801537485,13.896973574225987,False,26,0.12653154957162827,0.10296491761358051
26,2020-02-17,0,80.74671801537485,13.896973574225987,False,27,0.13955085375345605,0.10296491761358051
27,2020-02-18,0,80.74671801537485,13.896973574225987,False,28,0.1539023111519785,0.10296491761358051
28,2020-02-19,0,80.74671801537485,13.896973574225987,False,29,0.16972061937396693,0.10296491761358051
29,2020-02-20,0,80.74671801537485,13.896973574225987,False,30,0.18715374815286157,0.10296491761358051
30,2020-02-21,0,80.74671801537485,13.896973574225987,False,31,0.2063641719916823,0.10296491761358051
31,2020-02-22,0,80.74671801537485,13.896973574225987,False,32,0.22753020090677292,0.10296491761358051
32,2020-02-23,0,80.74671801537485,13.896973574225987,False,33,0.25084741338180466,0.10296491761358051
33,2020-02-24,0,80.74671801537485,13.896973574225987,False,34,0.2765301948708274,0.10296491761358051
34,2020-02-25,0,80.74671801537485,13.896973574225987,False,35,0.3048133841170999,0.10296491761358051
35,2020-02-26,0,80.74671801537485,13.896973574225987,False,36,0.33595402811384845,0.10296491761358051
36,2020-02-27,0,80.74671801537485,13.896973574225987,False,37,0.37023324464592466,0.10296491761358051
37,2020-02-28,0,80.74671801537485,13.896973574225987,False,38,0.4079581889276623,0.10296491761358051
38,2020-02-29,0,80.74671801537485,13.896973574225987,False,39,0.44946411778972145,0.10296491761358051
39,2020-03-01,0,80.74671801537485,13.896973574225987,False,40,0.49511654105142006,0.10296491761358051
40,2020-03-02,0,80.74671801537485,13.896973574225987,False,41,0.5453134450178938,0.10296491761358051
41,2020-03-03,0,80.74671801537485,13.896973574225987,False,42,0.6004875673257521,0.10296491761358051
42,2020-03-04,0,80.74671801537485,13.896973574225987,False,43,0.6611086954812765,0.10296491761358051
43,2020-03-05,0,80.74671801537485,13.896973574225987,False,44,0.7276859532432272,0.10296491761358051
44,2020-03-06,0,80.74671801537485,13.896973574225987,False,45,0.8007700293538282,0.10296491761358051
45,2020-03-07,0,80.74671801537485,13.896973574225987,False,46,0.8809552918868915,0.10296491761358051
46,2020-03-08,0,80.74671801537485,13.896973574225987,False,47,0.9688817185608011,0.10296491761358051
47,2020-03-09,0,80.74671801537485,13.896973574225987,False,48,1.0652365587038901,0.10296491761358051
48,2020-03-10,0,80.74671801537485,13.896973574225987,False,49,1.170755626181501,0.10296491761358051
49,2020-03-11,0,80.74671801537485,13.896973574225987,False,50,1.2862241046232707,0.10296491761358051
50,2020-03-12,0,80.74671801537485,13.896973574225987,False,51,1.4124767269946374,0.10296491761358051
51,2020-03-13,0,80.74671801537485,13.896973574225987,False,52,1.5503971713953164,0.10296491761358051
52,2020-03-14,0,80.74671801537485,13.896973574225987,False,53,1.7009164946369955,0.10296491761358051
53,2020-03-15,0,80.74671801537485,13.896973574225987,False,54,1.8650104056458812,0.10296491761358051
54,2020-03-16,0,80.74671801537485,13.896973574225987,False,55,2.0436951633982545,0.10296491761358051
55,2020-03-17,0,80.74671801537485,13.896973574225987,False,56,2.238021870676244,0.10296491761358051
56,2020-03-18,0,80.74671801537485,13.896973574225987,False,57,2.4490689276121533,0.10296491761358051
57,2020-03-19,0,80.74671801537485,13.896973574225987,False,58,2.6779324104052935,0.10296491761358051
58,2020-03-20,0,80.74671801537485,13.896973574225987,False,59,2.9257141537911067,0.10296491761358051
59,2020-03-21,0,80.74671801537485,13.896973574225987,False,60,3.1935073441837525,0.10296491761358051
60,2020-03-22,0,80.74671801537485,13.896973574225987,False,61,3.4823794774091206,0.10296491761358051
61,2020-03-23,0,80.74671801537485,13.896973574225987,False,62,3.7933526039730947,0.10296491761358051
62,2020-03-24,2,80.74671801537485,13.896973574225987,False,63,4.1273808787251145,0.10296491761358051
63,2020-03-25,3,80.74671801537485,13.896973574225987,False,64,4.485325552404134,0.10296491761358051
64,2020-03-26,6,80.74671801537485,13.896973574225987,False,65,4.867927690070688,0.10296491761358051
65,2020-03-27,6,80.74671801537485,13.896973574225987,False,66,5.275779073685401,0.10296491761358051
66,2020-03-28,8,80.74671801537485,13.896973574225987,False,67,5.709291937934801,0.10296491761358051
67,2020-03-29,8,80.74671801537485,13.896973574225987,False,68,6.168668391098648,0.10296491761358051
