,Report_Date,Guinea-Bissau_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
22,2020-02-13,0,84.84567505123039,16.96290746532258,False,23,0.16288676935039292,0.22881035816171424
23,2020-02-14,0,84.84567505123039,16.96290746532258,False,24,0.1774822965486519,0.22881035816171424
24,2020-02-15,0,84.84567505123039,16.96290746532258,False,25,0.19337817050167733,0.22881035816171424
25,2020-02-16,0,84.84567505123039,16.96290746532258,False,26,0.21068884105572533,0.22881035816171424
26,2020-02-17,0,84.84567505123039,16.96290746532258,False,27,0.2295385696499822,0.22881035816171424
27,2020-02-18,0,84.84567505123039,16.96290746532258,False,28,0.2500622214831258,0.22881035816171424
28,2020-02-19,0,84.84567505123039,16.96290746532258,False,29,0.2724061123843421,0.22881035816171424
29,2020-02-20,0,84.84567505123039,16.96290746532258,False,30,0.2967289123543374,0.22881035816171424
30,2020-02-21,0,84.84567505123039,16.96290746532258,False,31,0.3232026074106358,0.22881035816171424
31,2020-02-22,0,84.84567505123039,16.96290746532258,False,32,0.35201352092855887,0.22881035816171424
32,2020-02-23,0,84.84567505123039,16.96290746532258,False,33,0.3833633950931322,0.22881035816171424
33,2020-02-24,0,84.84567505123039,16.96290746532258,False,34,0.41747053234304016,0.22881035816171424
34,2020-02-25,0,84.84567505123039,16.96290746532258,False,35,0.4545709957675942,0.22881035816171424
35,2020-02-26,0,84.84567505123039,16.96290746532258,False,36,0.49491986627993373,0.22881035816171424
36,2020-02-27,0,84.84567505123039,16.96290746532258,False,37,0.5387925529991563,0.22881035816171424
37,2020-02-28,0,84.84567505123039,16.96290746532258,False,38,0.5864861515919727,0.22881035816171424
38,2020-02-29,0,84.84567505123039,16.96290746532258,False,39,0.6383208433086106,0.22881035816171424
39,2020-03-01,0,84.84567505123039,16.96290746532258,False,40,0.6946413250528175,0.22881035816171424
40,2020-03-02,0,84.84567505123039,16.96290746532258,False,41,0.7558182580044575,0.22881035816171424
41,2020-03-03,0,84.84567505123039,16.96290746532258,False,42,0.8222497190167392,0.22881035816171424
42,2020-03-04,0,84.84567505123039,16.96290746532258,False,43,0.8943626351904694,0.22881035816171424
43,2020-03-05,0,84.84567505123039,16.96290746532258,False,44,0.9726141776396366,0.22881035816171424
44,2020-03-06,0,84.84567505123039,16.96290746532258,False,45,1.0574930854668287,0.22881035816171424
45,2020-03-07,0,84.84567505123039,16.96290746532258,False,46,1.1495208853342491,0.22881035816171424
46,2020-03-08,0,84.84567505123039,16.96290746532258,False,47,1.249252965732485,0.22881035816171424
47,2020-03-09,0,84.84567505123039,16.96290746532258,False,48,1.3572794581226286,0.22881035816171424
48,2020-03-10,0,84.84567505123039,16.96290746532258,False,49,1.474225869595509,0.22881035816171424
49,2020-03-11,0,84.84567505123039,16.96290746532258,False,50,1.6007534036318825,0.22881035816171424
50,2020-03-12,0,84.84567505123039,16.96290746532258,False,51,1.7375588970868994,0.22881035816171424
51,2020-03-13,0,84.84567505123039,16.96290746532258,False,52,1.8853742928516743,0.22881035816171424
52,2020-03-14,0,84.84567505123039,16.96290746532258,False,53,2.044965559031814,0.22881035816171424
53,2020-03-15,0,84.84567505123039,16.96290746532258,False,54,2.217130957285432,0.22881035816171424
54,2020-03-16,0,84.84567505123039,16.96290746532258,False,55,2.402698555645309,0.22881035816171424
55,2020-03-17,0,84.84567505123039,16.96290746532258,False,56,2.6025228752919514,0.22881035816171424
