,Report_Date,"Netherlands_bonaire, sint eustatius and saba_cases",fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
49,2020-03-11,0,83.90683142945878,3.0686290683289505,True,50,0.05798912343147952,6.129980306863477
50,2020-03-12,0,83.90683142945878,3.0686290683289505,True,51,0.06642527517038534,6.129980306863477
51,2020-03-13,0,83.90683142945878,3.0686290683289505,True,52,0.07607334525183157,6.129980306863477
52,2020-03-14,0,83.90683142945878,3.0686290683289505,True,53,0.08710266206609622,6.129980306863477
53,2020-03-15,0,83.90683142945878,3.0686290683289505,True,54,0.09970473462451822,6.129980306863477
54,2020-03-16,0,83.90683142945878,3.0686290683289505,True,55,0.11409569972603979,6.129980306863477
55,2020-03-17,0,83.90683142945878,3.0686290683289505,True,56,0.13051889353052765,6.129980306863477
56,2020-03-18,0,83.90683142945878,3.0686290683289505,True,57,0.14924750192221814,6.129980306863477
57,2020-03-19,0,83.90683142945878,3.0686290683289505,True,58,0.17058722201420234,6.129980306863477
58,2020-03-20,0,83.90683142945878,3.0686290683289505,True,59,0.19487883919294904,6.129980306863477
59,2020-03-21,0,83.90683142945878,3.0686290683289505,True,60,0.2225005894060097,6.129980306863477
60,2020-03-22,0,83.90683142945878,3.0686290683289505,True,61,0.2538701343478327,6.129980306863477
61,2020-03-23,0,83.90683142945878,3.0686290683289505,True,62,0.2894459276295939,6.129980306863477
62,2020-03-24,0,83.90683142945878,3.0686290683289505,True,63,0.32972769351927267,6.129980306863477
63,2020-03-25,0,83.90683142945878,3.0686290683289505,True,64,0.3752556781842027,6.129980306863477
64,2020-03-26,0,83.90683142945878,3.0686290683289505,True,65,0.4266082700608572,6.129980306863477
65,2020-03-27,0,83.90683142945878,3.0686290683289505,True,66,0.4843975268647357,6.129980306863477
66,2020-03-28,0,83.90683142945878,3.0686290683289505,True,67,0.5492621006750872,6.129980306863477
67,2020-03-29,0,83.90683142945878,3.0686290683289505,True,68,0.6218570318324645,6.129980306863477
68,2020-03-30,0,83.90683142945878,3.0686290683289505,True,69,0.7028399031046119,6.129980306863477
69,2020-03-31,0,83.90683142945878,3.0686290683289505,True,70,0.7928529269303496,6.129980306863477
70,2020-04-01,0,83.90683142945878,3.0686290683289505,True,71,0.8925007013754295,6.129980306863477
71,2020-04-02,2,83.90683142945878,3.0686290683289505,True,72,1.002323634084598,6.129980306863477
72,2020-04-03,2,83.90683142945878,3.0686290683289505,True,73,1.122767410963069,6.129980306863477
73,2020-04-04,2,83.90683142945878,3.0686290683289505,True,74,1.2541493774918333,6.129980306863477
74,2020-04-05,2,83.90683142945878,3.0686290683289505,True,75,1.396623284630861,6.129980306863477
75,2020-04-06,2,83.90683142945878,3.0686290683289505,True,76,1.5501444794568746,6.129980306863477
76,2020-04-07,2,83.90683142945878,3.0686290683289505,True,77,1.7144382125331397,6.129980306863477
77,2020-04-08,2,83.90683142945878,3.0686290683289505,True,78,1.8889741800580393,6.129980306863477
78,2020-04-09,2,83.90683142945878,3.0686290683289505,True,79,2.0729505931712735,6.129980306863477
79,2020-04-10,2,83.90683142945878,3.0686290683289505,True,80,2.26529085059583,6.129980306863477
80,2020-04-11,2,83.90683142945878,3.0686290683289505,True,81,2.4646552046380825,6.129980306863477
81,2020-04-12,3,83.90683142945878,3.0686290683289505,True,82,2.6694686484494863,6.129980306863477
82,2020-04-13,3,83.90683142945878,3.0686290683289505,True,83,2.877964706468243,6.129980306863477
83,2020-04-14,3,83.90683142945878,3.0686290683289505,True,84,3.0882430736476922,6.129980306863477
84,2020-04-15,3,83.90683142945878,3.0686290683289505,True,85,3.298337391539299,6.129980306863477
85,2020-04-16,3,83.90683142945878,3.0686290683289505,True,86,3.5062881613959602,6.129980306863477
86,2020-04-17,3,83.90683142945878,3.0686290683289505,True,87,3.710215119742931,6.129980306863477
87,2020-04-18,3,83.90683142945878,3.0686290683289505,True,88,3.9083834731325306,6.129980306863477
88,2020-04-19,5,83.90683142945878,3.0686290683289505,True,89,4.099259191869738,6.129980306863477
89,2020-04-20,5,83.90683142945878,3.0686290683289505,True,90,4.28154994011699,6.129980306863477
90,2020-04-21,5,83.90683142945878,3.0686290683289505,True,91,4.45422991430057,6.129980306863477
91,2020-04-22,5,83.90683142945878,3.0686290683289505,True,92,4.616548581308697,6.129980306863477
92,2020-04-23,5,83.90683142945878,3.0686290683289505,True,93,4.768024794226488,6.129980306863477
93,2020-04-24,5,83.90683142945878,3.0686290683289505,True,94,4.908428840619899,6.129980306863477
94,2020-04-25,5,83.90683142945878,3.0686290683289505,True,95,5.0377555738843025,6.129980306863477
95,2020-04-26,5,83.90683142945878,3.0686290683289505,True,96,5.156191913922377,6.129980306863477
96,2020-04-27,5,83.90683142945878,3.0686290683289505,True,97,5.2640817688326935,6.129980306863477
97,2020-04-28,5,83.90683142945878,3.0686290683289505,True,98,5.361890946765277,6.129980306863477
98,2020-04-29,5,83.90683142945878,3.0686290683289505,True,99,5.450174020943296,6.129980306863477
99,2020-04-30,5,83.90683142945878,3.0686290683289505,True,100,5.529544485744811,6.129980306863477
100,2020-05-01,6,83.90683142945878,3.0686290683289505,True,101,5.6006489722179005,6.129980306863477
101,2020-05-02,6,83.90683142945878,3.0686290683289505,True,102,5.664145820570944,6.129980306863477
102,2020-05-03,6,83.90683142945878,3.0686290683289505,True,103,5.720687951423105,6.129980306863477
103,2020-05-04,6,83.90683142945878,3.0686290683289505,True,104,5.770909733993305,6.129980306863477
104,2020-05-05,6,83.90683142945878,3.0686290683289505,True,105,5.815417403329622,6.129980306863477
105,2020-05-06,6,83.90683142945878,3.0686290683289505,True,106,5.854782510188627,6.129980306863477
106,2020-05-07,6,83.90683142945878,3.0686290683289505,True,107,5.889537875549121,6.129980306863477
107,2020-05-08,6,83.90683142945878,3.0686290683289505,True,108,5.920175548277557,6.129980306863477
108,2020-05-09,6,83.90683142945878,3.0686290683289505,True,109,5.9471463137948595,6.129980306863477
109,2020-05-10,6,83.90683142945878,3.0686290683289505,True,110,5.970860362060154,6.129980306863477
110,2020-05-11,6,83.90683142945878,3.0686290683289505,True,111,5.991688786550428,6.129980306863477
111,2020-05-12,6,83.90683142945878,3.0686290683289505,True,112,6.00996564681423,6.129980306863477
112,2020-05-13,6,83.90683142945878,3.0686290683289505,True,113,6.025990382478268,6.129980306863477
113,2020-05-14,6,83.90683142945878,3.0686290683289505,True,114,6.040030414770165,6.129980306863477
114,2020-05-15,6,83.90683142945878,3.0686290683289505,True,115,6.052323812269163,6.129980306863477
115,2020-05-16,6,83.90683142945878,3.0686290683289505,True,116,6.0630819309807,6.129980306863477
116,2020-05-17,6,83.90683142945878,3.0686290683289505,True,117,6.072491965613418,6.129980306863477
117,2020-05-18,6,83.90683142945878,3.0686290683289505,True,118,6.080719369965023,6.129980306863477
118,2020-05-19,6,83.90683142945878,3.0686290683289505,True,119,6.087910120489237,6.129980306863477
119,2020-05-20,6,83.90683142945878,3.0686290683289505,True,120,6.094192809276999,6.129980306863477
120,2020-05-21,6,83.90683142945878,3.0686290683289505,True,121,6.099680561616375,6.129980306863477
121,2020-05-22,6,83.90683142945878,3.0686290683289505,True,122,6.104472779671225,6.129980306863477
122,2020-05-23,6,83.90683142945878,3.0686290683289505,True,123,6.108656718206859,6.129980306863477
