,Report_Date,Belarus_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,65.08705588673146,98.27667653946175,True,1,0.008491197937904647,179.2602006546707
1,2020-01-23,0,65.08705588673146,98.27667653946175,True,2,0.009932723408481446,179.2602006546707
2,2020-01-24,0,65.08705588673146,98.27667653946175,True,3,0.011618957912412414,179.2602006546707
3,2020-01-25,0,65.08705588673146,98.27667653946175,True,4,0.013591437191162351,179.2602006546707
4,2020-01-26,0,65.08705588673146,98.27667653946175,True,5,0.015898745101548473,179.2602006546707
5,2020-01-27,0,65.08705588673146,98.27667653946175,True,6,0.018597708873090313,179.2602006546707
6,2020-01-28,0,65.08705588673146,98.27667653946175,True,7,0.021754796797217153,179.2602006546707
7,2020-01-29,0,65.08705588673146,98.27667653946175,True,8,0.02544775253458648,179.2602006546707
8,2020-01-30,0,65.08705588673146,98.27667653946175,True,9,0.029767505963885204,179.2602006546707
9,2020-01-31,0,65.08705588673146,98.27667653946175,True,10,0.03482040718203679,179.2602006546707
10,2020-02-01,0,65.08705588673146,98.27667653946175,True,11,0.04073083805388064,179.2602006546707
11,2020-02-02,0,65.08705588673146,98.27667653946175,True,12,0.04764426477380631,179.2602006546707
12,2020-02-03,0,65.08705588673146,98.27667653946175,True,13,0.05573080544233128,179.2602006546707
13,2020-02-04,0,65.08705588673146,98.27667653946175,True,14,0.06518939890477628,179.2602006546707
14,2020-02-05,0,65.08705588673146,98.27667653946175,True,15,0.07625267530480474,179.2602006546707
15,2020-02-06,0,65.08705588673146,98.27667653946175,True,16,0.08919264526271996,179.2602006546707
16,2020-02-07,0,65.08705588673146,98.27667653946175,True,17,0.10432734362072947,179.2602006546707
17,2020-02-08,0,65.08705588673146,98.27667653946175,True,18,0.12202858566219497,179.2602006546707
18,2020-02-09,0,65.08705588673146,98.27667653946175,True,19,0.1427310189981593,179.2602006546707
19,2020-02-10,0,65.08705588673146,98.27667653946175,True,20,0.1669426833377601,179.2602006546707
20,2020-02-11,0,65.08705588673146,98.27667653946175,True,21,0.19525732355208147,179.2602006546707
21,2020-02-12,0,65.08705588673146,98.27667653946175,True,22,0.2283687392369839,179.2602006546707
22,2020-02-13,0,65.08705588673146,98.27667653946175,True,23,0.267087496788146,179.2602006546707
23,2020-02-14,0,65.08705588673146,98.27667653946175,True,24,0.31236037816611,179.2602006546707
24,2020-02-15,0,65.08705588673146,98.27667653946175,True,25,0.3652929942750683,179.2602006546707
25,2020-02-16,0,65.08705588673146,98.27667653946175,True,26,0.4271760502280677,179.2602006546707
26,2020-02-17,0,65.08705588673146,98.27667653946175,True,27,0.49951581442528836,179.2602006546707
27,2020-02-18,0,65.08705588673146,98.27667653946175,True,28,0.5840694125507793,179.2602006546707
28,2020-02-19,0,65.08705588673146,98.27667653946175,True,29,0.6828856398096006,179.2602006546707
29,2020-02-20,0,65.08705588673146,98.27667653946175,True,30,0.7983520574830166,179.2602006546707
30,2020-02-21,0,65.08705588673146,98.27667653946175,True,31,0.9332492092535853,179.2602006546707
31,2020-02-22,0,65.08705588673146,98.27667653946175,True,32,1.09081285285834,179.2602006546707
32,2020-02-23,0,65.08705588673146,98.27667653946175,True,33,1.2748051449037219,179.2602006546707
33,2020-02-24,0,65.08705588673146,98.27667653946175,True,34,1.4895957289675095,179.2602006546707
34,2020-02-25,0,65.08705588673146,98.27667653946175,True,35,1.7402536425274426,179.2602006546707
35,2020-02-26,0,65.08705588673146,98.27667653946175,True,36,2.032650853749907,179.2602006546707
36,2020-02-27,0,65.08705588673146,98.27667653946175,True,37,2.3735780338803267,179.2602006546707
37,2020-02-28,1,65.08705588673146,98.27667653946175,True,38,2.7708728243331144,179.2602006546707
38,2020-02-29,1,65.08705588673146,98.27667653946175,True,39,3.233560317358674,179.2602006546707
39,2020-03-01,1,65.08705588673146,98.27667653946175,True,40,3.772004669734179,179.2602006546707
40,2020-03-02,1,65.08705588673146,98.27667653946175,True,41,4.398069630201076,179.2602006546707
41,2020-03-03,1,65.08705588673146,98.27667653946175,True,42,5.12528418933848,179.2602006546707
42,2020-03-04,6,65.08705588673146,98.27667653946175,True,43,5.969007450655436,179.2602006546707
43,2020-03-05,6,65.08705588673146,98.27667653946175,True,44,6.946584067000904,179.2602006546707
44,2020-03-06,6,65.08705588673146,98.27667653946175,True,45,8.077478093382258,179.2602006546707
45,2020-03-07,6,65.08705588673146,98.27667653946175,True,46,9.383368822382941,179.2602006546707
46,2020-03-08,6,65.08705588673146,98.27667653946175,True,47,10.888187119403224,179.2602006546707
47,2020-03-09,6,65.08705588673146,98.27667653946175,True,48,12.61806513086776,179.2602006546707
48,2020-03-10,9,65.08705588673146,98.27667653946175,True,49,14.601166388948213,179.2602006546707
49,2020-03-11,9,65.08705588673146,98.27667653946175,True,50,16.86735798723669,179.2602006546707
50,2020-03-12,12,65.08705588673146,98.27667653946175,True,51,19.44768277448603,179.2602006546707
51,2020-03-13,27,65.08705588673146,98.27667653946175,True,52,22.37358901836463,179.2602006546707
52,2020-03-14,27,65.08705588673146,98.27667653946175,True,53,25.675879827045538,179.2602006546707
53,2020-03-15,27,65.08705588673146,98.27667653946175,True,54,29.38335722444634,179.2602006546707
54,2020-03-16,36,65.08705588673146,98.27667653946175,True,55,33.521158560473616,179.2602006546707
55,2020-03-17,36,65.08705588673146,98.27667653946175,True,56,38.10881758766834,179.2602006546707
56,2020-03-18,51,65.08705588673146,98.27667653946175,True,57,43.15812902124143,179.2602006546707
57,2020-03-19,51,65.08705588673146,98.27667653946175,True,58,48.67095079081554,179.2602006546707
58,2020-03-20,69,65.08705588673146,98.27667653946175,True,59,54.63713562128084,179.2602006546707
59,2020-03-21,76,65.08705588673146,98.27667653946175,True,60,61.03283191014952,179.2602006546707
60,2020-03-22,76,65.08705588673146,98.27667653946175,True,61,67.8194187382876,179.2602006546707
61,2020-03-23,81,65.08705588673146,98.27667653946175,True,62,74.94332657619302,179.2602006546707
62,2020-03-24,81,65.08705588673146,98.27667653946175,True,63,82.33693344618284,179.2602006546707
63,2020-03-25,86,65.08705588673146,98.27667653946175,True,64,89.92061511182135,179.2602006546707
64,2020-03-26,86,65.08705588673146,98.27667653946175,True,65,97.60587970125336,179.2602006546707
65,2020-03-27,94,65.08705588673146,98.27667653946175,True,66,105.29935766946933,179.2602006546707
66,2020-03-28,94,65.08705588673146,98.27667653946175,True,67,112.90728087922712,179.2602006546707
67,2020-03-29,94,65.08705588673146,98.27667653946175,True,68,120.34000222113751,179.2602006546707
68,2020-03-30,152,65.08705588673146,98.27667653946175,True,69,127.51610024657329,179.2602006546707
69,2020-03-31,152,65.08705588673146,98.27667653946175,True,70,134.36568353047716,179.2602006546707
